OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,sum_us_area,total_porch_area,total_garage_area,effective_age,has_canal,has_lake,number_of_baths,MISC_Val,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Archer_1,Buck_Bay,CarolEstates,Duck_Pond,EastGNV,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,HaileLike,Hawthorne_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,Ironwood,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,SummerCreek,TC_Forest,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_C,WildsPlantation,swNewberry_A,swNewberry_B,built_before_1984,built_pre_1970_with_effective_le_1994,era_1900s,era_1910s,era_1920s,era_1930s,era_1940s,era_1950s,era_1960s,era_1970s,era_1980s,era_1990s,era_2000s,era_2010s,era_2020s,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
5475,31463,0.290000000000000,2121,1.000000000000000,GAINESVILLE,430300,2014,100,2121.000000000000000,2014,2024,0,0.000000000000000,262.000000000000000,529.000000000000000,9,0,0,2.000000000000000,1070,364685.000000000000000,0.350930340162370,-82.400619000000006,29.728449000000001,06009-010-169,HighSprings_B,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.766167507023539,350167.715916202520020,351237.715916202520020,-79062.284083797479980,-14517.284083797479980,79062.284083797479980,14517.284083797479980,0.816262412075767
5850,30729,0.600000000000000,2166,1.150000000000000,GAINESVILLE,428600,2004,100,2166.000000000000000,1993,2023,0,0.000000000000000,169.000000000000000,528.000000000000000,18,0,0,2.000000000000000,5389,358921.000000000000000,0.726062772749730,-82.396628000000007,29.722662000000000,06006-030-007,HighSprings_B,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.858280633022451,383954.998394906346221,389343.998394906346221,-39256.001605093653779,25033.998394906346221,39256.001605093653779,25033.998394906346221,0.908408769003515
5851,31044,0.060000000000000,1327,1.000000000000000,GAINESVILLE,236400,2005,100,1326.500000000000000,2005,2023,0,0.000000000000000,13.500000000000000,434.000000000000000,17,0,0,2.000000000000000,200,200740.000000000000000,0.072606277274973,-82.394666999999998,29.728041000000001,06006-068-168,HighSprings_B,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.291252863986927,217782.658257822971791,217982.658257822971791,-18417.341742177028209,17042.658257822971791,18417.341742177028209,17042.658257822971791,0.922092463019556
5895,30858,0.350000000000000,2200,1.150000000000000,GAINESVILLE,450300,1994,100,2200.000000000000000,1994,2022,0,0.000000000000000,384.000000000000000,625.000000000000000,27,0,0,2.500000000000000,6731,376024.000000000000000,0.423536617437343,-82.396343000000002,29.726728000000001,06006-061-011,HighSprings_B,True,False,False,0.730000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.762544059577861,348901.197567460418213,355632.197567460418213,-94667.802432539581787,-27122.802432539581787,94667.802432539581787,27122.802432539581787,0.789767260864891
5896,31307,0.200000000000000,2412,1.000000000000000,GAINESVILLE,444400,2008,100,2070.000000000000000,2008,2022,0,342.000000000000000,252.000000000000000,441.000000000000000,13,0,0,2.500000000000000,8838,368901.999999999941792,0.242020924249910,-82.393201000000005,29.729358999999999,06009-010-013,HighSprings_B,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.790473455102980,358783.153277423291001,367621.153277423291001,-76778.846722576708999,-10118.846722576650791,76778.846722576708999,10118.846722576650791,0.827230317905993
5897,31354,0.130000000000000,1616,1.000000000000000,GAINESVILLE,325900,2011,100,1616.000000000000000,2011,2022,0,0.000000000000000,156.000000000000000,400.000000000000000,10,0,0,2.000000000000000,978,276037.000000000000000,0.157313600762442,-82.398263999999998,29.729620000000001,06009-010-060,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.534851535924375,277854.128108217089903,278832.128108217089903,-47067.871891782910097,1817.128108217089903,47067.871891782910097,1817.128108217089903,0.855575722946355
5898,31364,0.130000000000000,1846,1.000000000000000,GAINESVILLE,354800,2008,100,1846.000000000000000,2008,2022,0,0.000000000000000,74.000000000000000,440.000000000000000,13,0,0,2.000000000000000,879,300701.000000000000000,0.157313600762442,-82.398612000000000,29.729208000000000,06009-010-070,HighSprings_B,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.581475246822759,291115.462795286497567,291994.462795286497567,-62805.537204713502433,-9585.537204713502433,62805.537204713502433,9585.537204713502433,0.822983266052104
5899,31386,0.130000000000000,2797,1.000000000000000,GAINESVILLE,476000,2014,100,1232.000000000000000,2014,2022,0,1565.000000000000000,172.000000000000000,500.000000000000000,7,0,0,3.500000000000000,1459,403141.000000000000000,0.157313600762442,-82.399461000000002,29.729759999999999,06009-010-092,HighSprings_B,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.925938424705947,410831.496285950415768,412290.496285950415768,-63709.503714049584232,7690.496285950415768,63709.503714049584232,7690.496285950415768,0.866156504802417
5900,31396,0.150000000000000,2122,1.000000000000000,GAINESVILLE,415800,2011,100,2122.000000000000000,2011,2022,0,0.000000000000000,162.000000000000000,420.000000000000000,10,0,0,2.000000000000000,1058,352372.000000000000000,0.181515693187433,-82.399972000000005,29.728785999999999,06009-010-102,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.699427916162390,327560.456218766456004,328618.456218766456004,-87181.543781233543996,-24811.543781233543996,87181.543781233543996,24811.543781233543996,0.790328177534311
5901,31416,0.130000000000000,1761,1.000000000000000,GAINESVILLE,317200,2010,100,1761.000000000000000,2010,2022,0,0.000000000000000,220.000000000000000,400.000000000000000,11,0,0,2.000000000000000,976,268644.000000000000000,0.157313600762442,-82.401165000000006,29.728939000000000,06009-010-122,HighSprings_B,True,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.576290195005082,289609.920566012908239,290585.920566012908239,-26614.079433987091761,20965.920566012908239,26614.079433987091761,20965.920566012908239,0.916096849199284
5926,31533,0.260000000000000,2016,1.150000000000000,GAINESVILLE,491500,2012,100,2016.000000000000000,2012,2023,0,0.000000000000000,188.000000000000000,462.000000000000000,10,0,0,2.000000000000000,5283,412492.000000000000000,0.314627201524883,-82.391620000000003,29.728224000000001,06009-030-003,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.819291029281409,369272.831022614904214,374555.831022614904214,-116944.168977385095786,-43219.168977385095786,116944.168977385095786,43219.168977385095786,0.762066797604506
5927,31568,0.280000000000000,2474,1.150000000000000,GAINESVILLE,506400,2007,100,2474.000000000000000,2007,2023,0,0.000000000000000,404.000000000000000,484.000000000000000,15,0,0,3.000000000000000,4702,425738.000000000000000,0.338829293949874,-82.391355000000004,29.727481000000001,06009-030-038,HighSprings_B,True,False,False,0.850000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.939063715703657,416259.322200820141006,420961.322200820141006,-85438.677799179858994,-9478.677799179858994,85438.677799179858994,9478.677799179858994,0.831282231834163
6217,30902,0.060000000000000,1380,1.000000000000000,GAINESVILLE,259700,1999,100,1379.500000000000000,1999,2024,0,0.000000000000000,204.500000000000000,412.000000000000000,24,0,0,2.000000000000000,224,220521.000000000000000,0.072606277274973,-82.394992000000002,29.725145000000001,06006-063-071,HighSprings_B,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.260323421999528,211149.865209788200445,211373.865209788200445,-48326.134790211799555,-9371.134790211799555,48326.134790211799555,9371.134790211799555,0.813915537966069
6218,30943,0.060000000000000,1545,1.000000000000000,GAINESVILLE,252400,2001,100,1379.500000000000000,2001,2024,0,0.000000000000000,204.500000000000000,412.000000000000000,22,0,0,2.000000000000000,224,214316.000000000000000,0.072606277274973,-82.393186000000000,29.726631000000001,06006-065-110,HighSprings_B,True,False,False,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.342820541755415,229307.813051235832972,229531.813051235832972,-22868.186948764167028,14991.813051235832972,22868.186948764167028,14991.813051235832972,0.909397040615039
6219,31101,0.060000000000000,1207,1.000000000000000,GAINESVILLE,237400,2003,100,1206.500000000000000,1998,2024,0,0.000000000000000,133.500000000000000,434.000000000000000,20,0,0,2.000000000000000,184,201606.000000000000000,0.072606277274973,-82.394548000000000,29.724128000000000,06006-621-013,HighSprings_B,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.222380363240077,203288.282862355816178,203472.282862355816178,-33927.717137644183822,1682.282862355816178,33927.717137644183822,1682.282862355816178,0.857086279959376
6364,106711,0.150000000000000,2102,1.000000000000000,GAINESVILLE,387400,2017,100,2102.000000000000000,2017,2023,0,0.000000000000000,328.000000000000000,480.000000000000000,5,0,0,2.000000000000000,1421,327869.000000000000000,0.181515693187433,-82.401662999999999,29.730761999999999,06009-040-132,HighSprings_B,True,False,False,0.950000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.740182170520150,341185.695803918002639,342606.695803918002639,-44793.304196081997361,13316.695803918002639,44793.304196081997361,13316.695803918002639,0.884374537439128
6374,30744,0.390000000000000,2282,1.150000000000000,GAINESVILLE,454500,1994,100,2281.500000000000000,1993,2024,0,0.000000000000000,297.500000000000000,520.000000000000000,29,0,0,2.500000000000000,15746,370579.000000000000000,0.471940802287325,-82.396462000000000,29.724478999999999,06006-031-021,HighSprings_B,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.766805201882672,350391.087282293010503,366137.087282293010503,-88362.912717706989497,-20187.912717706989497,88362.912717706989497,20187.912717706989497,0.805582150236068
6471,30803,0.360000000000000,2022,1.150000000000000,GAINESVILLE,430300,1999,100,2022.000000000000000,1999,2023,0,0.000000000000000,150.000000000000000,506.000000000000000,23,0,0,2.000000000000000,2115,363640.000000000000000,0.435637663649838,-82.401388999999995,29.726393000000002,06006-040-017,HighSprings_B,True,False,False,0.770000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.730704042769736,337967.171081338019576,340082.171081338019576,-90217.828918661980424,-25672.828918661980424,90217.828918661980424,25672.828918661980424,0.790337371790235
6472,30909,0.060000000000000,1380,1.000000000000000,GAINESVILLE,279300,2007,100,1379.500000000000000,2000,2023,0,0.000000000000000,204.500000000000000,412.000000000000000,15,0,0,2.000000000000000,704,236701.000000000000000,0.072606277274973,-82.394362000000001,29.725448000000000,06006-064-077,HighSprings_B,True,False,False,0.850000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.343906958533760,229557.072281928558368,230261.072281928558368,-49038.927718071441632,-7143.927718071441632,49038.927718071441632,7143.927718071441632,0.824422027504220
6473,30922,0.060000000000000,1380,1.000000000000000,GAINESVILLE,271900,2011,100,1379.500000000000000,2000,2023,0,0.000000000000000,204.500000000000000,412.000000000000000,11,0,0,2.000000000000000,184,230931.000000000000000,0.072606277274973,-82.394614000000004,29.725805000000001,06006-064-090,HighSprings_B,True,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.378249971011522,237577.691486267169239,237761.691486267169239,-34138.308513732830761,6646.691486267169239,34138.308513732830761,6646.691486267169239,0.874445353020475
6522,30883,0.060000000000000,1327,1.000000000000000,GAINESVILLE,173300,2004,100,1326.500000000000000,1999,2022,0,0.000000000000000,13.500000000000000,434.000000000000000,17,0,0,2.000000000000000,224,147081.000000000000000,0.072606277274973,-82.393794999999997,29.724788000000000,06006-063-052,HighSprings_B,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.291252863986927,217782.658257822971791,218006.658257822971791,44706.658257822971791,70701.658257822971791,44706.658257822971791,70701.658257822971791,1.257972638533312
6523,30955,0.060000000000000,1380,1.000000000000000,GAINESVILLE,253100,2002,100,1379.500000000000000,2002,2022,0,0.000000000000000,204.500000000000000,412.000000000000000,19,0,0,2.000000000000000,208,214927.000000000000000,0.072606277274973,-82.395122999999998,29.726465000000001,06006-065-122,HighSprings_B,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.307908234871160,221440.284209502424346,221648.284209502424346,-31451.715790497575654,6513.284209502424346,31451.715790497575654,6513.284209502424346,0.875734034806410
6524,30974,0.060000000000000,1545,1.000000000000000,GAINESVILLE,253700,2005,100,1379.500000000000000,2002,2022,0,0.000000000000000,204.500000000000000,412.000000000000000,16,0,0,2.000000000000000,300,215344.999999999970896,0.072606277274973,-82.393548999999993,29.726768000000000,06006-066-140,HighSprings_B,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,12.398166518593463,242356.853105380985653,242656.853105380985653,-11043.146894619014347,27011.853105381014757,11043.146894619014347,27011.853105381014757,0.956471632264017
6525,31183,0.040000000000000,1418,1.000000000000000,GAINESVILLE,237200,2001,100,946.000000000000000,1996,2022,0,390.000000000000000,142.000000000000000,380.000000000000000,20,0,0,2.500000000000000,837,200783.000000000000000,0.048404184849982,-82.399169999999998,29.720203999999999,06007-110-008,HighSprings_B,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,12.296984887772659,219034.578224826138467,219871.578224826138467,-17328.421775173861533,18251.578224826138467,17328.421775173861533,18251.578224826138467,0.926945945298593
6527,31350,0.130000000000000,1711,1.000000000000000,GAINESVILLE,339600,2011,100,1711.000000000000000,2011,2022,0,0.000000000000000,215.000000000000000,400.000000000000000,10,0,0,2.000000000000000,898,287762.000000000000000,0.157313600762442,-82.397760000000005,29.729755999999998,06009-010-056,HighSprings_B,True,False,False,0.900000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.568423611138659,287340.617371901695151,288238.617371901695151,-51361.382628098304849,-421.382628098304849,51361.382628098304849,421.382628098304849,0.848759179540347
6528,31369,0.150000000000000,2655,1.000000000000000,GAINESVILLE,461800,2013,100,1520.000000000000000,2013,2022,0,1135.000000000000000,170.000000000000000,440.000000000000000,8,0,0,2.000000000000000,1194,391336.000000000000000,0.181515693187433,-82.398606999999998,29.729907999999998,06009-010-075,HighSprings_B,True,False,False,0.920000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.841986570311290,377749.505214422883000,378943.505214422883000,-82856.494785577117000,-13586.494785577117000,82856.494785577117000,13586.494785577117000,0.820579266380301
6529,31411,0.130000000000000,1942,1.000000000000000,GAINESVILLE,383600,2015,100,1942.000000000000000,2015,2022,0,0.000000000000000,167.000000000000000,418.000000000000000,6,0,0,3.000000000000000,1334,324726.000000000000000,0.157313600762442,-82.400818000000001,29.729213000000001,06009-010-117,HighSprings_B,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.708499899520600,330545.599337439984083,331879.599337439984083,-51720.400662560015917,5819.599337439984083,51720.400662560015917,5819.599337439984083,0.865171009743066
6530,31512,0.200000000000000,1821,1.150000000000000,GAINESVILLE,402900,2014,100,1821.000000000000000,2014,2022,0,0.000000000000000,310.000000000000000,462.000000000000000,7,0,0,2.000000000000000,1365,341099.999999999941792,0.242020924249910,-82.389250000000004,29.731881000000001,06009-020-013,TC_Forest,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.724778980861601,335970.615368843602482,337335.615368843602482,-65564.384631156397518,-5129.384631156339310,65564.384631156397518,5129.384631156339310,0.837268839336916
6799,106671,0.160000000000000,1992,1.000000000000000,GAINESVILLE,427500,2016,100,1992.000000000000000,2016,2024,0,0.000000000000000,182.000000000000000,418.000000000000000,7,0,0,3.000000000000000,1396,361979.000000000000000,0.193616739399928,-82.400306000000000,29.730689999999999,06009-040-092,HighSprings_B,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.731782814452062,338331.957220158306882,339727.957220158306882,-87772.042779841693118,-23647.042779841693118,87772.042779841693118,23647.042779841693118,0.794685280047154
6800,106684,0.150000000000000,1896,1.000000000000000,GAINESVILLE,409900,2017,100,1896.000000000000000,2017,2024,0,0.000000000000000,276.000000000000000,440.000000000000000,6,0,0,2.000000000000000,1358,347056.999999999941792,0.181515693187433,-82.401159000000007,29.730924999999999,06009-040-105,HighSprings_B,True,False,False,0.940000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,12.672447029071343,318840.746255293721333,320198.746255293721333,-89701.253744706278667,-28216.253744706220459,89701.253744706278667,28216.253744706220459,0.781163079422527
