OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6669,89487,0.430000000000000,1781,1.000000000000000,GAINESVILLE,445600,6626,1994,100,1671.000000000000000,0.000000000000000,191.000000000000000,0.000000000000000,30,372134.000000000000000,0.556781035869308,-82.351185999999998,29.654261000000002,15086-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.627113565736437,304709.324195038352627,311335.324195038352627,-134264.675804961647373,-67424.675804961647373,134264.675804961647373,67424.675804961647373,0.698687890922438
6675,89583,0.120000000000000,1575,1.000000000000000,GAINESVILLE,393200,5500,1994,100,984.000000000000000,489.000000000000000,152.000000000000000,0.000000000000000,30,328720.000000000000000,0.155380754196086,-82.351038000000003,29.653240000000000,15145-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.441367628326390,253056.390019357146230,258556.390019357146230,-134643.609980642853770,-75663.609980642853770,134643.609980642853770,75663.609980642853770,0.657569659255740
6676,89589,0.130000000000000,1125,1.000000000000000,GAINESVILLE,288000,3002,1994,100,1045.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,30,241798.000000000000000,0.168329150379093,-82.351320999999999,29.653241000000001,15150-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.245119837520871,207963.910729399212869,210965.910729399212869,-77034.089270600787131,-33834.089270600787131,77034.089270600787131,33834.089270600787131,0.732520523365970
6677,89605,0.220000000000000,2054,1.000000000000000,GAINESVILLE,694300,8623,2000,100,2054.000000000000000,0.000000000000000,81.000000000000000,0.000000000000000,24,581532.000000000000000,0.284864716026157,-82.349587999999997,29.653862000000000,15165-000-000,EastMidtownEastA,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.745053841553402,342851.895568339677993,351474.895568339677993,-342825.104431660322007,-238680.104431660322007,342825.104431660322007,238680.104431660322007,0.506229145280627
6679,89626,0.930000000000000,888,1.000000000000000,GAINESVILLE,294000,3860,2013,100,1416.000000000000000,0.000000000000000,360.000000000000000,0.000000000000000,11,246039.999999999970896,1.204200845019666,-82.354264000000001,29.658946000000000,15181-100-001,EastMidtownEastA,True,False,True,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.572343300799457,288469.113651693682186,292329.113651693682186,-1670.886348306317814,42429.113651693711290,1670.886348306317814,42429.113651693711290,0.994316713100999
6681,89661,0.300000000000000,1561,1.000000000000000,GAINESVILLE,397800,6964,1994,100,1561.000000000000000,0.000000000000000,270.000000000000000,0.000000000000000,30,331166.000000000000000,0.388451885490215,-82.340016000000006,29.658069000000001,15204-002-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.519921114504010,273736.464599216473289,280700.464599216473289,-117099.535400783526711,-57429.535400783526711,117099.535400783526711,57429.535400783526711,0.705632138258463
6684,89734,1.060000000000000,1992,1.000000000000000,GAINESVILLE,271300,3298,1999,100,1992.000000000000000,0.000000000000000,28.000000000000000,0.000000000000000,25,227307.000000000000000,1.372529995398759,-82.346892999999994,29.659983000000000,15252-000-000,EastMidtownEastA,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.841746459801426,377658.814476460334845,380956.814476460334845,109656.814476460334845,150351.814476460334845,109656.814476460334845,150351.814476460334845,1.404190248715298
6696,89795,0.350000000000000,2130,1.000000000000000,GAINESVILLE,321200,725,1994,100,2130.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,30,272295.000000000000000,0.453193866405251,-82.342065000000005,29.659120999999999,15308-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.701828047934717,328347.588710080424789,329072.588710080424789,7872.588710080424789,56052.588710080424789,7872.588710080424789,56052.588710080424789,1.024509927490910
6700,89809,0.280000000000000,1184,1.000000000000000,GAINESVILLE,225200,432,1994,100,944.000000000000000,0.000000000000000,356.000000000000000,0.000000000000000,30,190988.000000000000000,0.362555093124200,-82.342541999999995,29.658739000000001,15321-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.352172098508177,231462.256076174933696,231894.256076174933696,6694.256076174933696,40474.256076174933696,6694.256076174933696,40474.256076174933696,1.029725826270759
6706,89868,0.270000000000000,2249,1.000000000000000,GAINESVILLE,504400,8072,1994,100,4498.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,30,420668.000000000000000,0.349606696941193,-82.347506999999993,29.656697999999999,15382-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.718791491256265,333965.005078769172542,342037.005078769172542,-162362.994921230827458,-86702.994921230827458,162362.994921230827458,86702.994921230827458,0.678106671448789
6709,89881,0.330000000000000,2081,1.000000000000000,GAINESVILLE,389000,6999,1994,100,2081.000000000000000,0.000000000000000,110.000000000000000,704.000000000000000,30,323651.000000000000000,0.427297074039236,-82.353854999999996,29.656510000000001,15392-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.831839217521456,373935.730303487216588,380934.730303487216588,-8065.269696512783412,50284.730303487216588,8065.269696512783412,50284.730303487216588,0.979266658877859
6710,89887,0.480000000000000,2644,1.000000000000000,GAINESVILLE,605200,12860,2015,100,2644.000000000000000,0.000000000000000,0.000000000000000,418.000000000000000,9,501559.999999999941792,0.621523016784344,-82.355568000000005,29.656010999999999,15398-000-000,EastMidtownEastA,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.275980000820397,583021.883600071538240,595881.883600071538240,-9318.116399928461760,81461.883600071596447,9318.116399928461760,81461.883600071596447,0.984603244547375
6712,89892,0.330000000000000,2003,1.000000000000000,GAINESVILLE,438800,6595,1994,100,2003.000000000000000,0.000000000000000,48.000000000000000,0.000000000000000,30,366385.000000000000000,0.427297074039236,-82.353854999999996,29.655992000000001,15403-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.664488637546649,316313.357078416040167,322908.357078416040167,-115891.642921583959833,-50071.642921583959833,115891.642921583959833,50071.642921583959833,0.735889601363756
6715,89925,0.410000000000000,2314,1.000000000000000,GAINESVILLE,484700,6599,1994,100,2314.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,405396.000000000000000,0.530884243503293,-82.349615999999997,29.658393000000000,15434-000-000,EastMidtownEastA,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.743225464287475,342225.605678472900763,348824.605678472900763,-135875.394321527099237,-63170.394321527099237,135875.394321527099237,63170.394321527099237,0.719671148501079
6716,89930,0.220000000000000,2047,1.000000000000000,GAINESVILLE,600000,28634,2015,100,2047.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,9,481366.000000000000000,0.284864716026157,-82.350817000000006,29.659165000000002,15439-000-000,EastMidtownEastA,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.949281921696677,420534.551087692787405,449168.551087692787405,-150831.448912307212595,-60831.448912307212595,150831.448912307212595,60831.448912307212595,0.748614251812821
6719,89940,0.230000000000000,1608,1.000000000000000,GAINESVILLE,469300,6568,2008,100,1320.000000000000000,0.000000000000000,316.000000000000000,0.000000000000000,16,392337.000000000000000,0.297813112209165,-82.350786999999997,29.658384000000002,15449-000-000,EastMidtownEastA,True,False,False,0.840000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.731959206530179,338391.641560953576118,344959.641560953576118,-124340.358439046423882,-53945.358439046423882,124340.358439046423882,53945.358439046423882,0.735051441638512
6720,89941,0.240000000000000,1445,1.000000000000000,GAINESVILLE,445400,5040,2003,100,1445.000000000000000,0.000000000000000,0.000000000000000,260.000000000000000,21,373550.000000000000000,0.310761508392172,-82.351039000000000,29.658372000000000,15450-000-000,EastMidtownEastA,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.679857538182228,321212.294848652149085,326252.294848652149085,-119147.705151347850915,-52337.705151347850915,119147.705151347850915,52337.705151347850915,0.732492803881123
6723,90321,0.250000000000000,2069,1.150000000000000,GAINESVILLE,542300,10232,1994,100,1971.000000000000000,0.000000000000000,233.000000000000000,0.000000000000000,30,450723.000000000000000,0.323709904575179,-82.338729999999998,29.642541000000001,15517-000-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.585391375615558,292257.743640781613067,302489.743640781613067,-239810.256359218386933,-158465.256359218386933,239810.256359218386933,158465.256359218386933,0.557790417925100
6724,90506,0.580000000000000,3061,1.000000000000000,GAINESVILLE,540800,11705,1999,100,3061.000000000000000,0.000000000000000,124.000000000000000,0.000000000000000,25,447975.000000000000000,0.751006978614415,-82.337198999999998,29.641881999999999,15600-005-000,MidtownEast_A,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.834859998350373,375067.016011665458791,386772.016011665458791,-154027.983988334541209,-72907.983988334541209,154027.983988334541209,72907.983988334541209,0.715184940849973
6725,90519,0.300000000000000,2093,1.000000000000000,GAINESVILLE,428000,7286,1994,100,3014.000000000000000,0.000000000000000,1282.000000000000000,0.000000000000000,30,356514.000000000000000,0.388451885490215,-82.337273999999994,29.640426999999999,15600-022-000,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.485693764639274,264525.719738298968878,271811.719738298968878,-156188.280261701031122,-91988.280261701031122,156188.280261701031122,91988.280261701031122,0.635074111538082
6726,90643,0.690000000000000,3158,1.000000000000000,GAINESVILLE,791600,18553,1999,100,2438.000000000000000,0.000000000000000,720.000000000000000,0.000000000000000,25,654307.000000000000000,0.893439336627494,-82.333419000000006,29.642196999999999,15635-002-000,MidtownEast_A,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.880027042530985,392396.090090017416514,410949.090090017416514,-380650.909909982583486,-261910.909909982583486,380650.909909982583486,261910.909909982583486,0.519137304307753
6727,90814,1.010000000000000,2467,1.000000000000000,GAINESVILLE,371000,3945,2005,100,2042.000000000000000,0.000000000000000,425.000000000000000,0.000000000000000,19,311405.000000000000000,1.307788014483723,-82.333106999999998,29.631133999999999,15655-000-000,MidtownEast_A,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.855235034009823,382787.404345062153880,386732.404345062153880,15732.404345062153880,71382.404345062153880,15732.404345062153880,71382.404345062153880,1.042405402547337
6731,90992,0.740000000000000,2401,1.000000000000000,GAINESVILLE,451800,5267,2009,100,2077.000000000000000,324.000000000000000,622.000000000000000,576.000000000000000,15,378763.000000000000000,0.958181317542530,-82.332234999999997,29.633859000000001,15699-037-001,MidtownEast_A,True,False,False,0.850000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.006906436361421,445479.467586849234067,450746.467586849234067,-1053.532413150765933,66716.467586849234067,1053.532413150765933,66716.467586849234067,0.997668144282535
6733,91033,0.220000000000000,1391,1.000000000000000,GAINESVILLE,234700,1882,1994,100,1391.000000000000000,0.000000000000000,16.000000000000000,480.000000000000000,30,197613.000000000000000,0.284864716026157,-82.336724000000004,29.633721000000001,15699-059-013,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.319659144952828,224057.757806974899722,225939.757806974899722,-8760.242193025100278,26444.757806974899722,8760.242193025100278,26444.757806974899722,0.962674724358649
6735,91038,0.230000000000000,1931,1.000000000000000,GAINESVILLE,236100,5505,1994,100,1931.000000000000000,0.000000000000000,0.000000000000000,484.000000000000000,30,195180.000000000000000,0.297813112209165,-82.336084000000000,29.632857000000001,15699-059-018,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.499122770228757,268101.996281293919310,273606.996281293919310,37506.996281293919310,72921.996281293919310,37506.996281293919310,72921.996281293919310,1.158860636515434
6736,91042,0.230000000000000,1946,1.000000000000000,GAINESVILLE,280000,2880,1994,100,3892.000000000000000,0.000000000000000,356.000000000000000,864.000000000000000,30,235120.000000000000000,0.297813112209165,-82.336331000000001,29.633161999999999,15699-059-022,MidtownEast_A,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.554686405682103,283420.348692759289406,286300.348692759289406,6300.348692759289406,48300.348692759289406,6300.348692759289406,48300.348692759289406,1.022501245331283
6737,91065,4.600000000000000,2270,1.150000000000000,GAINESVILLE,553000,20426,2013,100,2270.000000000000000,0.000000000000000,294.000000000000000,480.000000000000000,11,449624.000000000000000,5.956262244183292,-82.329802999999998,29.633614000000001,15699-070-000,MidtownEast_C,False,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.837820600954952,376179.085782201262191,396605.085782201262191,-156394.914217798737809,-73444.914217798737809,156394.914217798737809,73444.914217798737809,0.717188220220979
6740,91113,0.840000000000000,1786,1.000000000000000,GAINESVILLE,382500,8978,2003,100,1786.000000000000000,0.000000000000000,651.000000000000000,0.000000000000000,21,316147.000000000000000,1.087665279372601,-82.329138999999998,29.623778000000001,15700-032-000,MidtownEast_D,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.400448429459246,242910.521312376600690,251888.521312376600690,-130611.478687623399310,-73236.478687623399310,130611.478687623399310,73236.478687623399310,0.658532081862423
6741,91136,0.850000000000000,4824,1.000000000000000,GAINESVILLE,504800,12662,1994,100,3184.000000000000000,1640.000000000000000,0.000000000000000,0.000000000000000,30,416418.000000000000000,1.100613675555608,-82.327585999999997,29.624289000000001,15700-055-000,MidtownEast_D,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.802910037714026,363273.051225618575700,375935.051225618575700,-128864.948774381424300,-53144.948774381424300,128864.948774381424300,53144.948774381424300,0.744720782935061
6743,91372,0.170000000000000,800,1.000000000000000,GAINESVILLE,56600,2564,1994,100,800.000000000000000,0.000000000000000,18.000000000000000,0.000000000000000,30,45546.000000000000000,0.220122735111122,-82.314897999999999,29.642640000000000,15728-013-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.411722151143588,90374.926948337422800,92938.926948337422800,36338.926948337422800,44828.926948337422800,36338.926948337422800,44828.926948337422800,1.642030511454725
6744,91427,0.170000000000000,1366,1.000000000000000,GAINESVILLE,293000,518,2022,100,1366.000000000000000,0.000000000000000,40.000000000000000,484.000000000000000,2,248531.999999999970896,0.220122735111122,-82.314413000000002,29.642021000000000,15751-003-000,MidtownEast_C,True,False,False,0.980000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.264598707927270,212054.523716104391497,212572.523716104391497,-80427.476283895608503,-36477.476283895579400,80427.476283895608503,36477.476283895579400,0.725503493911619
6745,91436,0.110000000000000,777,1.000000000000000,GAINESVILLE,231500,845,2010,100,1554.000000000000000,0.000000000000000,408.000000000000000,0.000000000000000,14,195930.000000000000000,0.142432358013079,-82.314887999999996,29.640884000000000,15757-000-000,MidtownEast_A,True,False,True,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.048910334706180,170913.068471104808850,171758.068471104808850,-59741.931528895191150,-25016.931528895191150,59741.931528895191150,25016.931528895191150,0.741935500955096
6746,91479,0.280000000000000,720,1.000000000000000,GAINESVILLE,96800,0,1999,100,720.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25,82280.000000000000000,0.362555093124200,-82.312799999999996,29.643795999999998,15774-000-000,MidtownEast_C,True,False,True,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.455607852008299,94429.410168566450011,94429.410168566450011,-2370.589831433549989,12149.410168566450011,2370.589831433549989,12149.410168566450011,0.975510435625687
6747,91530,0.350000000000000,1363,1.000000000000000,GAINESVILLE,265000,1156,2012,100,1363.000000000000000,0.000000000000000,26.000000000000000,420.000000000000000,12,224094.000000000000000,0.453193866405251,-82.311008999999999,29.643075000000000,15800-002-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.192735446159302,197350.269396414660150,198506.269396414660150,-66493.730603585339850,-26743.730603585339850,66493.730603585339850,26743.730603585339850,0.749080261873263
6749,91567,0.430000000000000,1404,1.000000000000000,GAINESVILLE,142600,977,1994,100,2808.000000000000000,0.000000000000000,192.000000000000000,0.000000000000000,30,120233.000000000000000,0.556781035869308,-82.311307999999997,29.640255000000000,15813-003-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.840831900275116,138805.909288762020878,139782.909288762020878,-2817.090711237979122,18572.909288762020878,2817.090711237979122,18572.909288762020878,0.980244805671543
6752,91644,0.230000000000000,1420,1.000000000000000,GAINESVILLE,210200,958,1994,100,1420.000000000000000,0.000000000000000,0.000000000000000,567.000000000000000,30,177712.000000000000000,0.297813112209165,-82.306574999999995,29.640246000000001,15846-005-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.892990342602051,146237.946207296045031,147195.946207296045031,-63004.053792703954969,-31474.053792703954969,63004.053792703954969,31474.053792703954969,0.700266157028050
6754,91720,0.230000000000000,736,1.000000000000000,GAINESVILLE,84600,5112,1999,100,736.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25,66798.000000000000000,0.297813112209165,-82.318895999999995,29.636606000000000,15911-000-000,MidtownEast_C,True,False,True,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.451420460474033,94034.823975846476969,99146.823975846476969,14546.823975846476969,27236.823975846476969,14546.823975846476969,27236.823975846476969,1.171948273946176
6755,91723,0.120000000000000,732,1.000000000000000,GAINESVILLE,42300,145,1994,100,732.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,30,35810.000000000000000,0.155380754196086,-82.318500000000000,29.636617000000001,15913-001-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.336410243050601,83818.602025784377474,83963.602025784377474,41663.602025784377474,48008.602025784377474,41663.602025784377474,48008.602025784377474,1.984955130633201
6757,91869,0.230000000000000,1400,1.000000000000000,GAINESVILLE,128600,0,1994,100,1400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,109310.000000000000000,0.297813112209165,-82.321937000000005,29.632653999999999,15965-014-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.749823097557288,126731.137974758865312,126731.137974758865312,-1868.862025241134688,17421.137974758865312,1868.862025241134688,17421.137974758865312,0.985467635884595
6759,91934,0.250000000000000,1030,1.000000000000000,GAINESVILLE,54000,154,1994,100,1030.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,30,45746.000000000000000,0.323709904575179,-82.307083000000006,29.630051000000002,15995-038-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.595581164609237,108616.777620475346339,108770.777620475346339,54770.777620475346339,62870.777620475346339,54770.777620475346339,62870.777620475346339,2.014273659638433
6760,91941,0.230000000000000,1592,1.000000000000000,GAINESVILLE,225400,432,2003,100,3184.000000000000000,0.000000000000000,146.000000000000000,0.000000000000000,21,191158.000000000000000,0.297813112209165,-82.308813999999998,29.629601000000001,15995-045-000,MidtownEast_C,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.002447612171485,163153.639941579196602,163585.639941579196602,-61814.360058420803398,-28004.360058420803398,61814.360058420803398,28004.360058420803398,0.725757053866811
6762,91944,0.250000000000000,1410,1.000000000000000,GAINESVILLE,103700,14765,1994,100,2400.000000000000000,0.000000000000000,420.000000000000000,0.000000000000000,30,73379.999999999985448,0.323709904575179,-82.307713000000007,29.629749000000000,15995-048-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.801096262207931,133398.512564178381581,148163.512564178381581,44463.512564178381581,60018.512564178396133,44463.512564178381581,60018.512564178396133,1.428770612962183
6763,91949,0.260000000000000,1100,1.000000000000000,GAINESVILLE,200900,1816,2011,100,1100.000000000000000,0.000000000000000,28.000000000000000,0.000000000000000,13,168949.000000000000000,0.336658300758186,-82.306134999999998,29.629747999999999,15995-053-000,MidtownEast_C,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.898410831132441,147032.779563838499598,148848.779563838499598,-52051.220436161500402,-21916.220436161500402,52051.220436161500402,21916.220436161500402,0.740909803702531
