OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,East_Outer_Gainesville,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4249,53970,0.340000000000000,1794,1.150000000000000,ST. JOHN'S,320600,6032,1994,100,1794.000000000000000,0.000000000000000,127.000000000000000,502.000000000000000,30,266478.000000000000000,0.440245470222243,-82.424858999999998,29.632289000000000,06671-010-022,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.562397091922481,285614.161105904029682,291646.161105904029682,-28953.838894095970318,19136.161105904029682,28953.838894095970318,19136.161105904029682,0.909688587354660
4250,53974,0.320000000000000,2276,1.150000000000000,ST. JOHN'S,435000,13650,2010,100,2276.000000000000000,0.000000000000000,349.000000000000000,462.000000000000000,14,356100.000000000000000,0.414348677856229,-82.424841000000001,29.633559000000002,06671-010-026,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.944984109780352,418731.051010926777963,432381.051010926777963,-2618.948989073222037,62631.051010926777963,2618.948989073222037,62631.051010926777963,0.993979427611326
4251,53977,0.460000000000000,2272,1.150000000000000,ST. JOHN'S,466700,24524,2005,100,2272.000000000000000,0.000000000000000,246.000000000000000,464.000000000000000,19,372171.000000000000000,0.595626224418329,-82.425507999999994,29.633944000000000,06671-010-029,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.900005139628622,400314.248791165940929,424838.248791165940929,-41861.751208834059071,28143.248791165940929,41861.751208834059071,28143.248791165940929,0.910302654362901
4252,53988,0.350000000000000,2429,1.150000000000000,ST. JOHN'S,493000,3696,2007,100,2429.000000000000000,0.000000000000000,189.000000000000000,483.000000000000000,17,415354.000000000000000,0.453193866405251,-82.426433000000003,29.633575000000000,06671-010-040,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.947936563023609,419969.161693103786092,423665.161693103786092,-69334.838306896213908,4615.161693103786092,69334.838306896213908,4615.161693103786092,0.859361382744632
4253,53989,0.330000000000000,2493,1.150000000000000,ST. JOHN'S,516600,26014,2007,100,2139.500000000000000,0.000000000000000,393.500000000000000,468.000000000000000,17,413096.000000000000000,0.427297074039236,-82.426445000000001,29.633244000000001,06671-010-041,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.965441369168254,427385.360647197114304,453399.360647197114304,-63200.639352802885696,14289.360647197114304,63200.639352802885696,14289.360647197114304,0.877660396142464
4254,53993,0.400000000000000,2312,1.150000000000000,ST. JOHN'S,362700,3017,1997,100,2312.000000000000000,0.000000000000000,278.000000000000000,546.000000000000000,27,305278.000000000000000,0.517935847320286,-82.426444000000004,29.631947000000000,06671-010-045,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.788087720247105,357928.212040011654608,360945.212040011654608,-1754.787959988345392,52650.212040011654608,1754.787959988345392,52650.212040011654608,0.995161874937997
4255,54002,0.660000000000000,2205,1.150000000000000,ST. JOHN'S,407800,4985,2002,100,2205.000000000000000,0.000000000000000,420.000000000000000,483.000000000000000,22,341645.000000000000000,0.854594148078473,-82.422850999999994,29.631882999999998,06671-010-054,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.870350787545043,388617.476364330563229,393602.476364330563229,-14197.523635669436771,46972.476364330563229,14197.523635669436771,46972.476364330563229,0.965185081815426
4256,54026,2.300000000000000,1979,1.000000000000000,ST. JOHN'S,388200,55862,2010,100,1539.000000000000000,0.000000000000000,456.000000000000000,0.000000000000000,14,274108.000000000000000,2.978131122091646,-82.435529000000002,29.632739000000001,06672-023-000,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.743619432354990,342360.458201045810711,398222.458201045810711,10022.458201045810711,68252.458201045810711,10022.458201045810711,68252.458201045810711,1.025817769709031
4257,54044,0.180000000000000,2134,1.150000000000000,ST. JOHN'S,377600,883,2004,100,2134.000000000000000,0.000000000000000,117.000000000000000,474.000000000000000,20,320077.000000000000000,0.233071131294129,-82.431462999999994,29.644677000000001,06672-100-002,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.773008453995880,352571.407080006843898,353454.407080006843898,-24145.592919993156102,32494.407080006843898,24145.592919993156102,32494.407080006843898,0.936055103495781
4258,54047,0.160000000000000,1765,1.150000000000000,ST. JOHN'S,382700,2677,2003,100,1731.500000000000000,0.000000000000000,172.500000000000000,483.000000000000000,21,322618.000000000000000,0.207174338928115,-82.432057000000000,29.644815999999999,06672-100-005,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.635340490370995,307226.484889048908371,309903.484889048908371,-72796.515110951091629,-15391.515110951091629,72796.515110951091629,15391.515110951091629,0.809781773945777
4259,54048,0.160000000000000,1944,1.150000000000000,ST. JOHN'S,384300,3580,2008,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,16,323075.000000000000000,0.207174338928115,-82.432261999999994,29.644817000000000,06672-100-006,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.763665040874622,349292.528580745682120,352872.528580745682120,-31427.471419254317880,26217.528580745682120,31427.471419254317880,26217.528580745682120,0.918221515953020
4260,54061,0.160000000000000,1944,1.150000000000000,ST. JOHN'S,398300,7191,2003,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,21,331364.000000000000000,0.207174338928115,-82.431623999999999,29.643329999999999,06672-100-019,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.694649077624508,325998.832033958402462,333189.832033958402462,-65110.167966041597538,-5365.167966041597538,65110.167966041597538,5365.167966041597538,0.836529831870345
4261,54062,0.160000000000000,2241,1.150000000000000,ST. JOHN'S,428600,3404,2009,100,2241.000000000000000,0.000000000000000,233.000000000000000,480.000000000000000,15,360906.000000000000000,0.207174338928115,-82.431421999999998,29.643326999999999,06672-100-020,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.869223328615153,388179.573025694349781,391583.573025694349781,-37016.426974305650219,27273.573025694349781,37016.426974305650219,27273.573025694349781,0.913634094786968
4262,54064,0.160000000000000,1944,1.150000000000000,ST. JOHN'S,389200,426,2004,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,20,330394.000000000000000,0.207174338928115,-82.430985000000007,29.643661999999999,06672-100-023,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.708795267542724,330643.246357531868853,331069.246357531868853,-58130.753642468131147,249.246357531868853,58130.753642468131147,249.246357531868853,0.850640406879578
4263,54068,0.170000000000000,2135,1.150000000000000,ST. JOHN'S,364000,804,2005,100,2134.500000000000000,0.000000000000000,213.500000000000000,440.000000000000000,19,308595.999999999941792,0.220122735111122,-82.431486000000007,29.643889999999999,06672-100-027,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.786677091860176,357423.664291978406254,358227.664291978406254,-5772.335708021593746,48827.664291978464462,5772.335708021593746,48827.664291978464462,0.984141934868073
4264,54070,0.180000000000000,2135,1.150000000000000,ST. JOHN'S,435700,740,2006,100,2134.500000000000000,0.000000000000000,213.500000000000000,440.000000000000000,18,369605.000000000000000,0.233071131294129,-82.431641999999997,29.644209000000000,06672-100-029,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.804623567901263,363896.064188422576990,364636.064188422576990,-71063.935811577423010,-5708.935811577423010,71063.935811577423010,5708.935811577423010,0.836897094763421
4265,54074,0.250000000000000,2000,1.150000000000000,ST. JOHN'S,466900,21481,2012,100,1999.500000000000000,0.000000000000000,386.500000000000000,460.000000000000000,12,375384.000000000000000,0.323709904575179,-82.432406000000000,29.644302000000000,06672-100-033,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.872940395698356,389625.147523241990712,411106.147523241990712,-55793.852476758009288,14241.147523241990712,55793.852476758009288,14241.147523241990712,0.880501493945689
4266,54077,0.160000000000000,1944,1.000000000000000,ST. JOHN'S,317800,7191,2003,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,21,262939.000000000000000,0.207174338928115,-82.432682999999997,29.644075000000001,06672-100-036,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.557802826752980,284304.983570757147390,291495.983570757147390,-26304.016429242852610,21365.983570757147390,26304.016429242852610,21365.983570757147390,0.917230911172930
4267,54085,0.270000000000000,2530,1.150000000000000,ST. JOHN'S,573600,11802,2005,100,2529.500000000000000,0.000000000000000,504.500000000000000,484.000000000000000,19,475758.000000000000000,0.349606696941193,-82.433876999999995,29.644477999999999,06672-100-044,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.935411998072317,414742.032737165456638,426544.032737165456638,-147055.967262834543362,-61015.967262834543362,147055.967262834543362,61015.967262834543362,0.743626277435784
4268,54090,0.260000000000000,2397,1.150000000000000,ST. JOHN'S,483500,7715,2008,100,2396.500000000000000,0.000000000000000,415.500000000000000,616.000000000000000,16,403260.000000000000000,0.336658300758186,-82.435258000000005,29.644815999999999,06672-100-049,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.943011820633307,417906.006184412864968,425621.006184412864968,-57878.993815587135032,14646.006184412864968,57878.993815587135032,14646.006184412864968,0.880291636369003
4269,54092,0.300000000000000,2450,1.150000000000000,ST. JOHN'S,445500,3600,2003,100,2450.000000000000000,0.000000000000000,306.000000000000000,550.000000000000000,21,375075.000000000000000,0.388451885490215,-82.436126000000002,29.644708000000001,06672-100-051,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.893212810045647,397604.396001663291827,401204.396001663291827,-44295.603998336708173,22529.396001663291827,44295.603998336708173,22529.396001663291827,0.900571034796102
4270,54095,0.260000000000000,2644,1.150000000000000,ST. JOHN'S,547300,3568,2007,100,2643.500000000000000,0.000000000000000,684.500000000000000,484.000000000000000,17,461637.000000000000000,0.336658300758186,-82.436126000000002,29.643863000000000,06672-100-054,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.990203853660411,438100.604516391351353,441668.604516391351353,-105631.395483608648647,-23536.395483608648647,105631.395483608648647,23536.395483608648647,0.806995440373454
4271,54100,0.260000000000000,3161,1.400000000000000,ST. JOHN'S,742400,23177,2007,100,2801.000000000000000,360.000000000000000,406.000000000000000,558.000000000000000,17,607863.000000000000000,0.336658300758186,-82.434987000000007,29.642930000000000,06672-100-059,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.292821562480382,592924.032375227194279,616101.032375227194279,-126298.967624772805721,-14938.967624772805721,126298.967624772805721,14938.967624772805721,0.829877468177838
4272,54102,0.260000000000000,3153,1.150000000000000,ST. JOHN'S,652100,7869,2010,100,2829.000000000000000,324.000000000000000,350.000000000000000,528.000000000000000,14,546416.000000000000000,0.336658300758186,-82.434533999999999,29.642548000000001,06672-100-061,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.136214575559816,506973.785221902944613,514842.785221902944613,-137257.214778097055387,-39442.214778097055387,137257.214778097055387,39442.214778097055387,0.789515082382921
4273,54107,0.260000000000000,3133,1.400000000000000,ST. JOHN'S,644700,8465,2006,100,2881.000000000000000,252.000000000000000,369.000000000000000,528.000000000000000,18,539530.000000000000000,0.336658300758186,-82.434405999999996,29.644100999999999,06672-100-068,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.271727259936636,580547.707343772402965,589012.707343772402965,-55687.292656227597035,41017.707343772402965,55687.292656227597035,41017.707343772402965,0.913622936782647
4274,54110,0.260000000000000,2323,1.150000000000000,ST. JOHN'S,465900,9156,2003,100,2323.000000000000000,0.000000000000000,339.500000000000000,493.000000000000000,21,386859.000000000000000,0.336658300758186,-82.435624000000004,29.644335000000002,06672-100-071,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.848269984109523,380130.534329524380155,389286.534329524380155,-76613.465670475619845,-6728.465670475619845,76613.465670475619845,6728.465670475619845,0.835558133353776
4275,54129,0.820000000000000,4106,1.150000000000000,ST. JOHN'S,857900,27708,2010,100,3423.500000000000000,682.000000000000000,527.500000000000000,933.000000000000000,14,701507.000000000000000,1.061768487006587,-82.438326000000004,29.643325999999998,06672-200-087,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.399337395126768,659566.048266712110490,687274.048266712110490,-170625.951733287889510,-41940.951733287889510,170625.951733287889510,41940.951733287889510,0.801112073979149
4276,54141,0.460000000000000,2922,1.400000000000000,ST. JOHN'S,637000,9076,2008,100,2922.000000000000000,0.000000000000000,335.000000000000000,480.000000000000000,16,532374.000000000000000,0.595626224418329,-82.436204000000004,29.641477999999999,06672-200-099,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.293959420643692,593599.079806969850324,602675.079806969850324,-34324.920193030149676,61225.079806969850324,34324.920193030149676,61225.079806969850324,0.946114724971695
4277,54144,0.380000000000000,3124,1.400000000000000,ST. JOHN'S,618800,22218,2003,100,2840.000000000000000,284.000000000000000,361.000000000000000,528.000000000000000,21,503761.999999999941792,0.492039054954272,-82.435554999999994,29.641304999999999,06672-200-102,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.255366202569849,571126.612690381938592,593344.612690381938592,-25455.387309618061408,67364.612690381996799,25455.387309618061408,67364.612690381996799,0.958863304283099
4278,54148,0.560000000000000,4113,1.400000000000000,ST. JOHN'S,841800,28428,2008,100,3489.000000000000000,624.000000000000000,516.000000000000000,867.000000000000000,16,687102.000000000000000,0.725110186248401,-82.436539999999994,29.642605000000000,06672-200-106,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.537224899637030,757080.524266100255772,785508.524266100255772,-56291.475733899744228,69978.524266100255772,56291.475733899744228,69978.524266100255772,0.933129632057615
4279,54154,0.430000000000000,3595,1.400000000000000,ST. JOHN'S,834200,38526,2010,100,3594.500000000000000,0.000000000000000,462.000000000000000,816.000000000000000,14,670544.000000000000000,0.556781035869308,-82.434314000000001,29.641000999999999,06672-300-111,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.458291689490951,699619.356355879222974,738145.356355879222974,-96054.643644120777026,29075.356355879222974,96054.643644120777026,29075.356355879222974,0.884854179280603
4280,54176,0.430000000000000,3120,1.400000000000000,ST. JOHN'S,702800,30813,2005,100,2635.500000000000000,484.000000000000000,242.500000000000000,816.000000000000000,19,566567.000000000000000,0.556781035869308,-82.437081000000006,29.639095999999999,06672-300-133,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.296987847857007,595399.476222798228264,626212.476222798228264,-76587.523777201771736,28832.476222798228264,76587.523777201771736,28832.476222798228264,0.891025151142285
4281,54178,0.390000000000000,3593,1.400000000000000,ST. JOHN'S,772200,26959,2004,100,3593.000000000000000,0.000000000000000,437.500000000000000,456.000000000000000,20,629411.000000000000000,0.504987451137279,-82.437251000000003,29.639713000000000,06672-300-135,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.357471118957204,632522.529654913581908,659481.529654913581908,-112718.470345086418092,3111.529654913581908,112718.470345086418092,3111.529654913581908,0.854029434932548
4282,54179,0.390000000000000,2975,1.150000000000000,ST. JOHN'S,714900,33037,2015,100,6225.000000000000000,2700.000000000000000,1422.000000000000000,2415.000000000000000,9,574628.000000000000000,0.504987451137279,-82.437269000000001,29.640046000000002,06672-300-136,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.235003785045226,559614.697119874879718,592651.697119874879718,-122248.302880125120282,-15013.302880125120282,122248.302880125120282,15013.302880125120282,0.828999436452476
4283,54195,0.510000000000000,3341,1.400000000000000,ST. JOHN'S,780800,25608,2007,100,2915.000000000000000,426.000000000000000,332.000000000000000,576.000000000000000,17,638072.000000000000000,0.660368205333365,-82.436306000000002,29.639908999999999,06672-300-152,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.375246617945287,643866.456529142567888,669474.456529142567888,-111325.543470857432112,5794.456529142567888,111325.543470857432112,5794.456529142567888,0.857421178956381
4284,54199,0.270000000000000,2644,1.150000000000000,ST. JOHN'S,619300,25328,2010,100,2643.500000000000000,0.000000000000000,388.500000000000000,484.000000000000000,14,501077.000000000000000,0.349606696941193,-82.432365000000004,29.640575999999999,06672-400-211,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.028110265715148,455026.194094798061997,480354.194094798061997,-138945.805905201938003,-46050.805905201938003,138945.805905201938003,46050.805905201938003,0.775640552389469
4285,54205,0.240000000000000,2443,1.150000000000000,ST. JOHN'S,464400,1100,2005,100,2442.500000000000000,0.000000000000000,217.500000000000000,493.000000000000000,19,393640.000000000000000,0.310761508392172,-82.433487999999997,29.642271000000001,06672-400-217,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.898305276960400,399634.347577150911093,400734.347577150911093,-63665.652422849088907,5994.347577150911093,63665.652422849088907,5994.347577150911093,0.862907725187663
4286,54220,0.400000000000000,2567,1.150000000000000,ST. JOHN'S,466000,1219,2005,100,2567.000000000000000,0.000000000000000,286.000000000000000,484.000000000000000,19,394881.000000000000000,0.517935847320286,-82.431031000000004,29.640718000000000,06672-400-232,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.968231455441943,428579.467731772514526,429798.467731772514526,-36201.532268227485474,33698.467731772514526,36201.532268227485474,33698.467731772514526,0.922314308437280
4287,54221,0.250000000000000,2339,1.150000000000000,ST. JOHN'S,430300,1020,2006,100,2338.500000000000000,0.000000000000000,217.500000000000000,483.000000000000000,18,364735.000000000000000,0.323709904575179,-82.431509000000005,29.641020999999999,06672-400-233,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.887481467126339,395332.106716570851859,396352.106716570851859,-33947.893283429148141,30597.106716570851859,33947.893283429148141,30597.106716570851859,0.921106452978319
4288,54229,0.360000000000000,2507,1.150000000000000,ST. JOHN'S,499800,3956,2005,100,2506.500000000000000,0.000000000000000,415.500000000000000,506.000000000000000,19,420874.000000000000000,0.466142262588258,-82.433079000000006,29.642009000000002,06672-400-241,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.949835061119110,420767.229672310815658,424723.229672310815658,-75076.770327689184342,-106.770327689184342,75076.770327689184342,106.770327689184342,0.849786373894179
4289,54230,0.310000000000000,2655,1.150000000000000,ST. JOHN'S,570600,8235,2005,100,2654.500000000000000,0.000000000000000,388.500000000000000,484.000000000000000,19,476775.000000000058208,0.401400281673222,-82.432783000000001,29.642167000000001,06672-400-242,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.973366232086830,430785.787204372405540,439020.787204372405540,-131579.212795627594460,-45989.212795627652667,131579.212795627594460,45989.212795627652667,0.769402010522910
4290,54238,0.340000000000000,2931,1.150000000000000,ST. JOHN'S,668000,11907,2012,100,4885.000000000000000,976.000000000000000,435.000000000000000,1680.000000000000000,12,555893.000000000000000,0.440245470222243,-82.432586999999998,29.641870999999998,06672-400-250,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.160832031774875,519609.076450147666037,531516.076450147666037,-136483.923549852333963,-36283.923549852333963,136483.923549852333963,36283.923549852333963,0.795682749176868
4291,54239,0.390000000000000,2680,1.150000000000000,ST. JOHN'S,554300,1168,2010,100,2679.500000000000000,0.000000000000000,388.500000000000000,814.000000000000000,14,469987.000000000000000,0.504987451137279,-82.432753000000005,29.641656000000001,06672-400-251,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.073602688758463,476204.512360939814243,477372.512360939814243,-76927.487639060185757,6217.512360939814243,76927.487639060185757,6217.512360939814243,0.861216872381273
4292,54244,0.150000000000000,2135,1.150000000000000,ST. JOHN'S,426000,807,2005,100,2134.500000000000000,0.000000000000000,213.500000000000000,440.000000000000000,19,361293.000000000000000,0.194225942745107,-82.431422999999995,29.643039999999999,06672-400-256,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.777595196835938,354192.275869517121464,354999.275869517121464,-71000.724130482878536,-7100.724130482878536,71000.724130482878536,7100.724130482878536,0.833331633496519
4293,54245,0.150000000000000,1944,1.150000000000000,ST. JOHN'S,393400,4447,2010,100,1943.500000000000000,0.000000000000000,212.500000000000000,420.000000000000000,14,329943.000000000000000,0.194225942745107,-82.431625999999994,29.643038000000001,06672-400-257,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.785444664653527,356983.436973587959073,361430.436973587959073,-31969.563026412040927,27040.436973587959073,31969.563026412040927,27040.436973587959073,0.918735223623762
