OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6351,82495,0.110000000000000,852,0.900000000000000,GAINESVILLE,41500,90,1994,100,852.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,35185.000000000000000,0.142432358013079,-82.301953999999995,29.668343000000000,10753-000-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.477393054218123,96509.145438321400434,96599.145438321400434,55099.145438321400434,61324.145438321400434,55099.145438321400434,61324.145438321400434,2.327690251525817
6352,82519,0.230000000000000,1120,1.000000000000000,GAINESVILLE,181300,5813,2004,100,2240.000000000000000,0.000000000000000,80.000000000000000,0.000000000000000,20,148292.000000000000000,0.297813112209165,-82.300763000000003,29.669556000000000,10760-015-000,MidtownEast_C,True,False,False,0.800000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.997198618190696,162299.491139662306523,168112.491139662306523,-13187.508860337693477,14007.491139662306523,13187.508860337693477,14007.491139662306523,0.927261396247448
6353,82532,0.110000000000000,1112,1.000000000000000,GAINESVILLE,115100,1590,1994,100,936.000000000000000,0.000000000000000,176.000000000000000,0.000000000000000,30,96245.000000000000000,0.142432358013079,-82.302392999999995,29.667169999999999,10765-012-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.791406545730489,132112.161054307187442,133702.161054307187442,18602.161054307187442,35867.161054307187442,18602.161054307187442,35867.161054307187442,1.161617385354537
6354,82534,0.110000000000000,840,1.000000000000000,GAINESVILLE,171600,0,2012,100,840.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12,145860.000000000000000,0.142432358013079,-82.302740999999997,29.667190000000002,10765-014-000,MidtownEast_C,True,False,True,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.834101894723549,137874.881174929090776,137874.881174929090776,-33725.118825070909224,-7985.118825070909224,33725.118825070909224,7985.118825070909224,0.803466673513573
6356,82580,0.200000000000000,1402,1.000000000000000,GAINESVILLE,242100,3584,2011,100,1402.000000000000000,0.000000000000000,66.000000000000000,0.000000000000000,13,202201.000000000000000,0.258967923660143,-82.303301000000005,29.669633000000001,10804-004-000,MidtownEast_C,True,False,False,0.870000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.219856666276320,202775.891672127618222,206359.891672127618222,-35740.108327872381778,574.891672127618222,35740.108327872381778,574.891672127618222,0.852374604180618
6357,82601,0.210000000000000,1000,1.000000000000000,GAINESVILLE,171400,785,1994,100,1000.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,30,144905.000000000000000,0.271916319843150,-82.305207999999993,29.667045999999999,10804-025-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.763557292356280,128483.695545960406889,129268.695545960406889,-42131.304454039593111,-16421.304454039593111,42131.304454039593111,16421.304454039593111,0.754193089533025
6358,82604,0.200000000000000,1708,1.000000000000000,GAINESVILLE,198700,537,1994,100,1436.000000000000000,0.000000000000000,499.000000000000000,0.000000000000000,30,168358.000000000000000,0.258967923660143,-82.305216000000001,29.667732000000001,10804-028-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.111131743610255,181885.335650159511715,182422.335650159511715,-16277.664349840488285,13527.335650159511715,16277.664349840488285,13527.335650159511715,0.918079193005332
6359,82605,0.200000000000000,1150,1.000000000000000,GAINESVILLE,195500,3574,1994,100,1150.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,30,162601.000000000000000,0.258967923660143,-82.305217999999996,29.667952000000000,10804-029-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.851995086169753,140364.106498564855428,143938.106498564855428,-51561.893501435144572,-22236.893501435144572,51561.893501435144572,22236.893501435144572,0.736256299225396
6360,82608,0.200000000000000,1032,1.000000000000000,GAINESVILLE,141700,2740,1994,100,1032.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,30,117705.000000000000000,0.258967923660143,-82.305227000000002,29.668841000000000,10804-032-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.786924475948531,131521.350146339187631,134261.350146339187631,-7438.649853660812369,13816.350146339187631,7438.649853660812369,13816.350146339187631,0.947504235330552
6361,82617,0.190000000000000,1175,1.000000000000000,GAINESVILLE,204000,2564,2005,100,1175.000000000000000,0.000000000000000,132.000000000000000,0.000000000000000,19,170836.000000000000000,0.246019527477136,-82.304723999999993,29.667736999999999,10804-041-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.031001546211725,167879.467613777611405,170443.467613777611405,-33556.532386222388595,-2956.532386222388595,33556.532386222388595,2956.532386222388595,0.835507194185184
6362,82628,0.230000000000000,1808,1.000000000000000,GAINESVILLE,275400,10217,1994,100,1808.000000000000000,0.000000000000000,42.000000000000000,558.000000000000000,30,223873.000000000000000,0.297813112209165,-82.304398000000006,29.668202999999998,10804-052-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.259820920505884,211043.788741161610233,221260.788741161610233,-54139.211258838389767,-12829.211258838389767,54139.211258838389767,12829.211258838389767,0.803416081122591
6363,82635,0.180000000000000,1105,1.000000000000000,GAINESVILLE,140600,3208,1994,100,1105.000000000000000,0.000000000000000,96.000000000000000,0.000000000000000,30,116302.000000000000000,0.233071131294129,-82.302726000000007,29.669190000000000,10804-059-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.819352135876020,135856.184171528177103,139064.184171528177103,-1535.815828471822897,19554.184171528177103,1535.815828471822897,19554.184171528177103,0.989076701077725
6364,82637,0.180000000000000,1360,1.000000000000000,GAINESVILLE,246900,180,2012,100,1360.000000000000000,0.000000000000000,128.000000000000000,0.000000000000000,12,209685.000000000000000,0.233071131294129,-82.303197999999995,29.669186000000000,10804-061-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.211879999948282,201164.849958149774466,201344.849958149774466,-45555.150041850225534,-8520.150041850225534,45555.150041850225534,8520.150041850225534,0.815491494362697
6365,82643,0.180000000000000,1064,1.000000000000000,GAINESVILLE,151900,160,1994,100,1064.000000000000000,0.000000000000000,111.000000000000000,0.000000000000000,30,128955.000000000000000,0.233071131294129,-82.303431000000003,29.668901000000002,10804-067-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.797208608377783,132880.912103490205482,133040.912103490205482,-18859.087896509794518,3925.912103490205482,18859.087896509794518,3925.912103490205482,0.875845372636538
6366,82645,0.180000000000000,1348,1.000000000000000,GAINESVILLE,230400,3824,2000,100,1161.000000000000000,0.000000000000000,265.000000000000000,0.000000000000000,24,192015.999999999970896,0.233071131294129,-82.302959000000001,29.668904999999999,10804-069-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.045172920115386,170275.487669297261164,174099.487669297261164,-56300.512330702738836,-21740.512330702709733,56300.512330702738836,21740.512330702709733,0.755640137453547
6367,82648,0.410000000000000,1286,1.000000000000000,GAINESVILLE,186200,10935,1994,100,2088.000000000000000,0.000000000000000,640.000000000000000,0.000000000000000,30,147335.000000000000000,0.530884243503293,-82.302535000000006,29.668316999999998,10804-072-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.991762462028813,161419.599541762319859,172354.599541762319859,-13845.400458237680141,14084.599541762319859,13845.400458237680141,14084.599541762319859,0.925642317624932
6368,82656,0.180000000000000,1008,1.000000000000000,GAINESVILLE,123900,1819,1994,100,1008.000000000000000,0.000000000000000,128.000000000000000,0.000000000000000,30,103496.000000000000000,0.233071131294129,-82.303424000000007,29.668196999999999,10804-080-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.764982080502717,128666.888066660336335,130485.888066660336335,6585.888066660336335,25170.888066660336335,6585.888066660336335,25170.888066660336335,1.053154867366104
6369,82665,0.390000000000000,1025,1.000000000000000,GAINESVILLE,245000,2657,2010,100,2050.000000000000000,0.000000000000000,160.000000000000000,0.000000000000000,14,205593.000000000000000,0.504987451137279,-82.303229000000002,29.667424000000000,10804-089-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.070788862668651,174693.600252897304017,177350.600252897304017,-67649.399747102695983,-30899.399747102695983,67649.399747102695983,30899.399747102695983,0.723880001032234
6516,85254,0.230000000000000,2458,1.150000000000000,GAINESVILLE,613400,6307,2000,100,1229.000000000000000,1229.000000000000000,592.000000000000000,0.000000000000000,24,515083.000000000000000,0.297813112209165,-82.317228999999998,29.655132999999999,11871-000-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.580327571050772,290781.548281235911418,297088.548281235911418,-316311.451718764088582,-224301.451718764088582,316311.451718764088582,224301.451718764088582,0.484330857973974
6517,85285,0.160000000000000,2518,1.150000000000000,GAINESVILLE,461600,20975,2020,100,1364.000000000000000,1154.000000000000000,32.000000000000000,0.000000000000000,4,371385.000000000000000,0.207174338928115,-82.314413999999999,29.654738999999999,11897-000-000,MidtownEast_C,True,False,False,0.960000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.809651953841284,365730.482257009658497,386705.482257009658497,-74894.517742990341503,-5654.517742990341503,74894.517742990341503,5654.517742990341503,0.837750178199761
6518,85341,0.290000000000000,1680,1.000000000000000,GAINESVILLE,303400,11524,1994,100,1260.000000000000000,0.000000000000000,520.000000000000000,0.000000000000000,30,246365.999999999970896,0.375503489307208,-82.314487000000000,29.653520000000000,11956-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.129259760949479,185212.623616881086491,196736.623616881086491,-106663.376383118913509,-61153.376383118884405,106663.376383118913509,61153.376383118884405,0.648439761426767
6519,85342,0.220000000000000,1241,1.000000000000000,GAINESVILLE,266500,5628,2020,100,1241.000000000000000,0.000000000000000,60.000000000000000,0.000000000000000,4,220897.000000000000000,0.284864716026157,-82.314397000000000,29.652598999999999,11958-000-000,MidtownEast_C,True,False,False,0.960000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.263228054863029,211764.069634747895179,217392.069634747895179,-49107.930365252104821,-9132.930365252104821,49107.930365252104821,9132.930365252104821,0.815730092438078
6520,85349,0.310000000000000,1820,1.000000000000000,GAINESVILLE,319000,4776,1994,100,1820.000000000000000,0.000000000000000,144.000000000000000,0.000000000000000,30,266374.000000000000000,0.401400281673222,-82.314313999999996,29.652788000000001,11967-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.172645865316248,193425.144275489146821,198201.144275489146821,-120798.855724510853179,-72948.855724510853179,120798.855724510853179,72948.855724510853179,0.621320201490562
6521,85353,0.220000000000000,1230,1.000000000000000,GAINESVILLE,278000,2025,1994,100,1230.000000000000000,0.000000000000000,128.000000000000000,0.000000000000000,30,234275.000000000000000,0.284864716026157,-82.314393999999993,29.653220999999998,11970-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.903289620898221,147751.874313702603104,149776.874313702603104,-128223.125686297396896,-86523.125686297396896,128223.125686297396896,86523.125686297396896,0.538765734941376
6522,85357,0.140000000000000,1104,1.000000000000000,GAINESVILLE,225000,374,2000,100,1104.000000000000000,0.000000000000000,240.000000000000000,0.000000000000000,24,190876.000000000000000,0.181277546562100,-82.312844999999996,29.652664000000001,11971-002-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.901793131060426,147530.930496598855825,147904.930496598855825,-77095.069503401144175,-43345.069503401144175,77095.069503401144175,43345.069503401144175,0.657355246651550
6523,85367,0.180000000000000,1374,1.000000000000000,GAINESVILLE,184500,629,1994,100,2208.000000000000000,0.000000000000000,462.000000000000000,0.000000000000000,30,156196.000000000000000,0.233071131294129,-82.312488999999999,29.653162999999999,11982-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.967853382966915,157605.977339362696512,158234.977339362696512,-26265.022660637303488,1409.977339362696512,26265.022660637303488,1409.977339362696512,0.857642153600882
6524,85375,0.210000000000000,1000,1.000000000000000,GAINESVILLE,207700,282,2005,100,1000.000000000000000,0.000000000000000,208.000000000000000,0.000000000000000,19,176263.000000000000000,0.271916319843150,-82.312921000000003,29.653603000000000,11990-000-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.942686300530235,153688.991017531254329,153970.991017531254329,-53729.008982468745671,-22574.008982468745671,53729.008982468745671,22574.008982468745671,0.741314352515798
6539,85641,0.440000000000000,3268,1.150000000000000,GAINESVILLE,755800,34432,1994,100,1678.000000000000000,1320.000000000000000,270.000000000000000,0.000000000000000,30,607998.000000000000000,0.569729432052315,-82.320169000000007,29.656586999999998,12253-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.704656752583192,329277.701948203437496,363709.701948203437496,-392090.298051796562504,-278720.298051796562504,392090.298051796562504,278720.298051796562504,0.481224797496961
6542,85683,0.150000000000000,3055,1.150000000000000,GAINESVILLE,592000,5980,2003,100,1963.000000000000000,1092.000000000000000,192.000000000000000,0.000000000000000,21,497219.999999999941792,0.194225942745107,-82.320164000000005,29.657086000000000,12289-000-000,MidtownEast_C,True,False,False,0.790000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.717119766408215,333407.173881449212786,339387.173881449212786,-252612.826118550787214,-163812.826118550729007,252612.826118550787214,163812.826118550729007,0.573289145070016
6543,85692,0.340000000000000,4426,1.150000000000000,GAINESVILLE,792200,6877,2000,100,2249.000000000000000,1410.000000000000000,807.000000000000000,0.000000000000000,24,666493.000000000000000,0.440245470222243,-82.319575999999998,29.659794000000002,12300-000-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.976479558405693,432129.053862186032347,439006.053862186032347,-353193.946137813967653,-234363.946137813967653,353193.946137813967653,234363.946137813967653,0.554160633504400
6544,85695,0.140000000000000,1102,1.000000000000000,GAINESVILLE,346500,7021,2005,100,1102.000000000000000,0.000000000000000,238.000000000000000,0.000000000000000,19,287504.000000000000000,0.181277546562100,-82.319733999999997,29.659448999999999,12303-000-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.973415789301601,158485.088546305545606,165506.088546305545606,-180993.911453694454394,-129018.911453694454394,180993.911453694454394,129018.911453694454394,0.477651049195687
6546,85713,0.170000000000000,1975,1.000000000000000,GAINESVILLE,486400,15978,2006,100,1793.000000000000000,0.000000000000000,210.000000000000000,0.000000000000000,18,397461.999999999941792,0.220122735111122,-82.319164999999998,29.659441999999999,12321-000-000,MidtownEast_C,True,False,False,0.820000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.362063048162968,233762.997097885585390,249740.997097885585390,-236659.002902114414610,-163699.002902114356402,236659.002902114414610,163699.002902114356402,0.513447773638745
6547,85749,0.200000000000000,1418,1.000000000000000,GAINESVILLE,210500,6187,1995,100,1418.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,29,172737.999999999970896,0.258967923660143,-82.309228000000004,29.657585999999998,12342-025-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.957878052174649,156041.621038395125652,162228.621038395125652,-48271.378961604874348,-16696.378961604845244,48271.378961604874348,16696.378961604845244,0.770682285218029
6548,85804,0.360000000000000,1811,1.150000000000000,GAINESVILLE,514100,5873,2017,100,3082.000000000000000,0.000000000000000,540.000000000000000,0.000000000000000,7,431112.000000000000000,0.466142262588258,-82.317721000000006,29.657941999999998,12408-000-000,MidtownEast_C,True,False,False,0.930000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.654938299778534,313306.837169826962054,319179.837169826962054,-194920.162830173037946,-117805.162830173037946,194920.162830173037946,117805.162830173037946,0.620851657595462
6549,85810,0.340000000000000,1958,1.000000000000000,GAINESVILLE,486200,3007,2000,100,1958.000000000000000,0.000000000000000,35.000000000000000,0.000000000000000,24,410262.999999999941792,0.440245470222243,-82.317700000000002,29.658324000000000,12414-000-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.306650378445649,221161.919233431923203,224168.919233431923203,-262031.080766568076797,-189101.080766568018589,262031.080766568076797,189101.080766568018589,0.461063182298297
6550,85820,0.160000000000000,1220,1.000000000000000,GAINESVILLE,264800,8501,2007,100,1220.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,17,216579.000000000000000,0.207174338928115,-82.315505999999999,29.659125000000000,12421-000-000,MidtownEast_C,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.054581481732148,171885.095259293244453,180386.095259293244453,-84413.904740706755547,-44693.904740706755547,84413.904740706755547,44693.904740706755547,0.681216371825126
6551,85827,0.170000000000000,1196,1.000000000000000,GAINESVILLE,245700,599,2005,100,1092.000000000000000,0.000000000000000,185.000000000000000,0.000000000000000,19,208246.000000000000000,0.220122735111122,-82.314463000000003,29.658403000000000,12426-000-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.036514466449487,168807.529543494863901,169406.529543494863901,-76293.470456505136099,-39438.470456505136099,76293.470456505136099,39438.470456505136099,0.689485264727289
6552,85833,0.170000000000000,1170,1.000000000000000,GAINESVILLE,333200,72,2005,100,1170.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19,283148.000000000000000,0.220122735111122,-82.315059000000005,29.657499999999999,12431-000-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.977247803573444,159093.570779193483759,159165.570779193483759,-174034.429220806516241,-124054.429220806516241,174034.429220806516241,124054.429220806516241,0.477687787452561
6553,85836,0.160000000000000,1091,1.000000000000000,GAINESVILLE,245000,356,1994,100,2182.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,30,207893.999999999970896,0.207174338928115,-82.315060000000003,29.658394999999999,12436-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.793164035909584,132344.551031633949606,132700.551031633949606,-112299.448968366050394,-75549.448968366021290,112299.448968366050394,75549.448968366021290,0.541634902169934
6554,85837,0.150000000000000,1367,1.000000000000000,GAINESVILLE,311900,1889,2010,100,1211.000000000000000,0.000000000000000,156.000000000000000,0.000000000000000,14,263226.000000000000000,0.194225942745107,-82.315309999999997,29.658351000000000,12436-002-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.176761795188224,194222.909250914060976,196111.909250914060976,-115788.090749085939024,-69003.090749085939024,115788.090749085939024,69003.090749085939024,0.628765339053909
6555,85840,0.130000000000000,818,1.000000000000000,GAINESVILLE,219400,290,2000,100,675.000000000000000,0.000000000000000,163.000000000000000,0.000000000000000,24,186200.000000000000000,0.168329150379093,-82.315862999999993,29.658366000000001,12436-005-000,MidtownEast_C,True,False,True,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.707283304303544,121453.081210188072873,121743.081210188072873,-97656.918789811927127,-64746.918789811927127,97656.918789811927127,64746.918789811927127,0.554890980903318
6556,85843,0.160000000000000,1422,1.000000000000000,GAINESVILLE,257300,683,1994,100,1422.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,218022.000000000000000,0.207174338928115,-82.315061000000000,29.658199000000000,12436-009-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.926596049811829,151235.885088864568388,151918.885088864568388,-105381.114911135431612,-66786.114911135431612,105381.114911135431612,66786.114911135431612,0.590434842941565
6557,85844,0.160000000000000,600,1.000000000000000,GAINESVILLE,266200,0,2007,100,600.000000000000000,0.000000000000000,180.000000000000000,0.000000000000000,17,226270.000000000000000,0.207174338928115,-82.315060000000003,29.658000999999999,12436-010-000,MidtownEast_C,True,False,True,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.632672197706460,112721.132969506856170,112721.132969506856170,-153478.867030493158381,-113548.867030493143830,153478.867030493158381,113548.867030493143830,0.423445277871927
6558,85848,0.270000000000000,1308,1.000000000000000,GAINESVILLE,300900,80,2012,100,1308.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,12,255685.000000000029104,0.349606696941193,-82.315371999999996,29.657311000000000,12436-014-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.213682046402569,201527.685187524970388,201607.685187524970388,-99292.314812475029612,-54157.314812475058716,99292.314812475029612,54157.314812475058716,0.670015570580010
6559,85854,0.280000000000000,1541,1.000000000000000,GAINESVILLE,360400,320,2013,100,1541.000000000000000,0.000000000000000,192.000000000000000,0.000000000000000,11,306020.000000000000000,0.362555093124200,-82.315816999999996,29.656666000000001,12436-022-000,MidtownEast_C,True,False,False,0.890000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.338935061138104,228418.570673975336831,228738.570673975336831,-131661.429326024663169,-77601.429326024663169,131661.429326024663169,77601.429326024663169,0.634679718851208
