prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,actual_age,abs_subdv_cd,sl_price,Total_MISC_Val
78477,0.38,1374,3,GAINESVILLE,49,114600,242900,3100
78484,0.23,1307,3,GAINESVILLE,66,114600,161900,216
78486,1.89,2624,3,GAINESVILLE,67,0,426300,2656
78491,3.09,3515,4,GAINESVILLE,38,0,976000,50948
78521,0.02,1118,3,GAINESVILLE,37,0,162500,0
78523,0.02,1118,3,GAINESVILLE,37,0,127100,0
78524,0.02,1118,3,GAINESVILLE,37,0,174100,0
78538,0.02,1104,3,GAINESVILLE,37,0,169200,1600
78547,0.02,1385,3,GAINESVILLE,37,0,177400,0
78548,0.02,1385,3,GAINESVILLE,37,0,119200,0
78552,1.23,1546,3,GAINESVILLE,89,0,234500,2500
78558,0.25,1489,3,GAINESVILLE,19,240400,308100,291
78559,0.24,1622,3,GAINESVILLE,19,240400,335300,739
78562,0.17,1489,3,GAINESVILLE,19,240400,341600,683
78660,0.36,1879,3,GAINESVILLE,67,44800,308000,2564
78663,0.35,1923,3,GAINESVILLE,66,44800,401900,37129
78675,0.36,2438,3,GAINESVILLE,44,62000,427100,3646
78684,0.36,2532,3,GAINESVILLE,44,62000,346400,3100
78688,0.36,2042,3,GAINESVILLE,45,62000,398100,3356
78690,0.36,2550,3,GAINESVILLE,43,62000,427100,4909
78692,0.37,2700,3,GAINESVILLE,45,62000,502400,3877
78702,0.52,1898,3,GAINESVILLE,45,62000,425900,19944
78703,0.38,1359,3,GAINESVILLE,43,62000,328300,8580
78718,0.34,2284,3,GAINESVILLE,56,61800,450900,11797
78720,0.34,3080,4,GAINESVILLE,56,61800,483900,15003
78725,0.29,2258,3,GAINESVILLE,57,61800,513300,11458
78729,0.32,1812,3,GAINESVILLE,54,61800,361200,3843
78732,0.3,2016,3,GAINESVILLE,57,61800,439400,13117
78734,0.29,2170,3,GAINESVILLE,57,61800,379200,6585
78738,0.31,1988,3,GAINESVILLE,55,61800,435000,12348
78742,0.31,2560,3,GAINESVILLE,56,61800,455600,9740
78748,0.3,2112,4,GAINESVILLE,56,61800,429200,9561
78750,0.31,2138,3,GAINESVILLE,56,61800,425300,1368
78779,0.68,2560,3,GAINESVILLE,55,61800,510000,15889
78780,0.44,1760,3,GAINESVILLE,52,61900,387800,25111
78798,0.37,2240,3,GAINESVILLE,55,61900,410000,7828
78807,0.4,2552,3,GAINESVILLE,54,61900,385400,13013
78887,0.06,2249,3,GAINESVILLE,47,0,308700,2400
78889,0.07,1786,3,GAINESVILLE,47,0,253100,5375
78899,0.07,1701,3,GAINESVILLE,46,0,204800,2742
78900,0.06,1805,3,GAINESVILLE,47,0,244500,5925
78902,0.06,1362,3,GAINESVILLE,44,0,216900,3560
78904,0.01,1442,3,GAINESVILLE,44,0,231100,8100
78911,0.04,1362,3,GAINESVILLE,44,0,150200,2319
78918,0.06,2044,3,GAINESVILLE,45,0,284200,5152
78919,0.06,2044,3,GAINESVILLE,45,0,298600,3040
78924,0.07,2366,3,GAINESVILLE,45,0,251200,3040
78930,0.06,2526,3,GAINESVILLE,45,0,389500,3680
78931,0.06,2526,3,GAINESVILLE,45,0,334800,3680
78933,0.05,2279,4,GAINESVILLE,45,0,353900,2523
78945,0.06,2120,3,GAINESVILLE,43,0,312600,5000
78953,0.05,2132,3,GAINESVILLE,43,0,353400,7600
78958,0.06,2380,3,GAINESVILLE,43,0,280100,2400
78961,0.06,2120,3,GAINESVILLE,43,0,251100,4500
78964,0.041,1527,3,GAINESVILLE,43,0,230900,5100
78965,0.04,1797,3,GAINESVILLE,43,0,230400,2400
78973,0.02,1348,3,GAINESVILLE,39,0,204000,0
78977,0.07,1778,3,GAINESVILLE,21,0,310000,2880
78983,0.05,2352,3,GAINESVILLE,39,0,346200,4275
78985,0.02,1348,3,GAINESVILLE,39,0,192200,0
78989,0.06,1778,3,GAINESVILLE,39,0,332800,4275
79027,0.23,1897,3,GAINESVILLE,66,12500,329800,2640
79030,0.23,2055,3,GAINESVILLE,68,12500,219500,13372
79055,0.2,1914,4,GAINESVILLE,29,41200,376200,743
79057,0.2,2312,4,GAINESVILLE,32,41200,354000,3101
79058,2,1999,3,GAINESVILLE,35,41200,379900,3263
79060,0.24,1969,4,GAINESVILLE,34,41200,339500,3034
79062,0.2,1927,4,GAINESVILLE,31,41200,368700,3005
79065,0.39,1758,3,GAINESVILLE,35,41200,376000,3643
79069,0.31,1836,4,GAINESVILLE,31,41200,379800,19210
79082,0.6,2096,4,GAINESVILLE,26,41200,463100,3779
79088,0.81,1744,3,GAINESVILLE,52,61700,387600,1528
79104,0.35,2154,3,GAINESVILLE,59,61700,431200,2266
79113,0.38,2712,3,GAINESVILLE,59,61700,545100,17786
79122,0.41,2930,3,GAINESVILLE,57,61700,400400,13823
79127,0.55,1872,3,GAINESVILLE,56,61700,367400,3997
79135,0.38,2631,3,GAINESVILLE,41,61700,485100,7440
79147,0.35,1770,3,GAINESVILLE,58,61700,427400,400
79152,0.4,2497,3,GAINESVILLE,57,61700,482200,9478
79157,0.76,3303,3,GAINESVILLE,56,61700,137200,4980
79159,0.45,1793,3,GAINESVILLE,50,61700,328000,876
79164,0.28,1545,3,GAINESVILLE,59,61700,369700,12684
79169,0.27,2496,3,GAINESVILLE,58,61700,578200,12300
79178,0.27,2164,3,GAINESVILLE,57,61700,445900,3007
79180,0.27,1805,3,GAINESVILLE,58,61700,403900,683
79202,0.8,2908,3,GAINESVILLE,62,0,505200,6912
79208,0.48,1421,3,GAINESVILLE,57,90200,445900,24861
79211,0.31,1692,3,GAINESVILLE,53,90200,386300,3752
79219,0.51,2967,3,GAINESVILLE,53,90200,523100,17883
79236,0.39,1922,3,GAINESVILLE,71,98600,339900,2806
79239,0.32,2808,3,GAINESVILLE,72,98600,442300,1452
79243,0.39,2240,3,GAINESVILLE,70,98600,318500,3536
79244,0.39,1593,3,GAINESVILLE,71,98600,443800,240
79252,0.39,1976,3,GAINESVILLE,69,98600,361400,8418
79256,0.32,1762,3,GAINESVILLE,69,98600,353300,3617
79261,0.37,1994,3,GAINESVILLE,66,98600,320000,3460
79265,1.12,2007,3,GAINESVILLE,68,98500,421400,12739
79275,0.31,1946,3,GAINESVILLE,72,98500,466000,464
79330,0.46,2026,3,GAINESVILLE,79,59700,402400,3010
79336,0.47,1456,3,GAINESVILLE,83,59800,393800,5717
79337,0.29,1473,3,GAINESVILLE,78,59800,358300,11810
79341,0.29,3472,3,GAINESVILLE,70,59800,396900,11764
79345,0.28,2213,3,GAINESVILLE,37,59800,337400,4176
79355,0.36,1349,3,GAINESVILLE,44,59900,302200,8635
79379,0.7,2649,3,GAINESVILLE,83,59900,479600,2500
79393,0.36,2116,3,GAINESVILLE,72,60000,217800,4429
79404,0.35,1607,3,GAINESVILLE,72,60000,361200,4745
79415,0.36,2607,3,GAINESVILLE,69,60000,498400,2461
79416,0.36,1341,3,GAINESVILLE,68,60000,293800,3956
79419,0.36,2192,3,GAINESVILLE,74,60000,367200,3348
79428,0.5,2797,3,GAINESVILLE,67,60000,425400,2860
79430,1.01,2433,3,GAINESVILLE,51,60000,485100,5414
79437,0.55,3007,3,GAINESVILLE,61,60000,587900,10355
79441,0.52,1632,3,GAINESVILLE,69,60000,348400,525
79445,0.57,2040,3,GAINESVILLE,66,60000,499800,25908
79477,0.38,1936,3,GAINESVILLE,67,60000,498500,3885
79478,0.42,2729,3,GAINESVILLE,74,60000,629100,3382
79481,0.68,1908,3,GAINESVILLE,73,60000,377500,888
79488,0.94,2900,5,GAINESVILLE,32,60100,775400,18773
79498,0.35,2088,3,GAINESVILLE,75,60200,455200,15632
79504,0.39,2582,3,GAINESVILLE,76,0,372800,4132
79509,0.4,1493,3,GAINESVILLE,77,0,343400,2700
79515,0.36,1915,3,GAINESVILLE,69,220900,423200,2623
79526,0.25,1567,3,GAINESVILLE,75,148800,329200,1831
79530,0.25,1508,3,GAINESVILLE,74,22400,294200,320
79535,0.25,1737,3,GAINESVILLE,71,118400,338000,3833
79536,0.25,2340,3,GAINESVILLE,72,118400,364800,3613
79537,0.25,1656,3,GAINESVILLE,65,118400,384500,900
79547,0.37,2006,3,GAINESVILLE,16,58000,529900,2269
79548,0.32,1369,3,GAINESVILLE,69,58000,326400,3300
79549,0.23,917,3,GAINESVILLE,76,58000,344100,2644
79555,1.13,2025,3,GAINESVILLE,70,0,461400,10388
79565,2.02,3035,4,GAINESVILLE,20,0,640600,7735
79569,0.23,1642,3,GAINESVILLE,74,0,337900,2900
79575,0.19,1470,3,GAINESVILLE,68,0,262100,0
79582,1.27,3691,4,GAINESVILLE,73,0,625400,23589
79584,0.5,2297,4,GAINESVILLE,62,0,577300,14912
79589,0.4,888,3,GAINESVILLE,74,0,245500,10829
79592,0.54,2999,4,GAINESVILLE,59,59600,581900,30732
79593,0.56,2597,3,GAINESVILLE,64,59600,471800,6843
79594,0.61,3323,3,GAINESVILLE,62,59600,585900,3150
79600,0.51,2739,3,GAINESVILLE,64,0,506800,19794
79612,0.99,2370,4,GAINESVILLE,60,179600,711900,9680
79614,0.47,2238,3,GAINESVILLE,57,179600,410000,5206
79623,0.63,2924,4,GAINESVILLE,54,118600,484000,6018
79629,0.32,1728,3,GAINESVILLE,51,112900,339200,2748
79630,0.32,1728,3,GAINESVILLE,51,112900,293900,762
79640,0.66,3800,4,GAINESVILLE,54,178400,720000,16859
79644,0.95,2236,4,GAINESVILLE,48,178400,541900,16328
79645,0.51,2712,4,GAINESVILLE,45,178400,431900,7021
79676,0.32,1992,3,GAINESVILLE,64,192400,363700,6391
79681,0.39,1940,3,GAINESVILLE,64,192400,292400,1745
79682,0.32,1672,3,GAINESVILLE,65,192400,272600,12493
79709,0.17,876,3,GAINESVILLE,69,72300,179400,135
79721,0.14,832,3,GAINESVILLE,65,72300,128000,0
79723,0.15,576,3,GAINESVILLE,52,72300,155600,0
79725,0.15,825,3,GAINESVILLE,65,72300,158200,400
79735,0.21,940,3,GAINESVILLE,65,72300,205800,7110
79742,0.22,1066,3,GAINESVILLE,77,57500,113500,5871
79756,0.23,1239,3,GAINESVILLE,62,66500,229300,839
79766,0.26,1444,3,GAINESVILLE,67,66500,246700,3667
79809,0.18,1386,3,GAINESVILLE,34,66900,262100,314
79814,0.13,1775,3,GAINESVILLE,80,245000,356100,3084
79821,0.14,1090,3,GAINESVILLE,76,66900,223700,203
79852,0.2,1050,3,GAINESVILLE,88,231300,135000,2500
79895,0.2,754,3,GAINESVILLE,69,68600,188100,476
79915,0.23,1080,3,GAINESVILLE,94,68600,177800,384
79925,0.17,1152,3,GAINESVILLE,84,68600,252500,6220
79926,0.19,1028,3,GAINESVILLE,84,68600,202700,2587
79938,0.21,1031,2,GAINESVILLE,86,102800,198800,6320
79958,0.24,1165,2,GAINESVILLE,85,102800,234700,3077
79973,0.16,1262,3,GAINESVILLE,78,182900,323400,1190
79984,0.16,1093,2,GAINESVILLE,78,182900,256000,5500
79986,0.16,1064,2,GAINESVILLE,78,182900,228800,4545
79989,0.16,1175,3,GAINESVILLE,81,182900,312600,1528
79997,0.17,956,2,GAINESVILLE,77,183000,216800,479
80006,0.15,1184,2,GAINESVILLE,83,183000,163800,600
80017,0.15,1125,2,GAINESVILLE,84,183000,289600,343
80022,0.27,1692,3,GAINESVILLE,83,183000,461500,3328
80023,0.15,1032,2,GAINESVILLE,83,183000,242500,3000
80027,0.15,880,2,GAINESVILLE,84,183000,223100,2911
80028,0.15,816,3,GAINESVILLE,83,183000,251500,4836
80051,0.36,1103,3,GAINESVILLE,76,114100,331800,423
80058,0.33,1468,3,GAINESVILLE,75,114100,353300,0
80112,0.31,2064,3,GAINESVILLE,77,89200,325700,6676
80118,0.32,1120,3,GAINESVILLE,78,89200,222300,480
80121,0.31,1440,3,GAINESVILLE,78,89200,245800,1229
80132,0.31,1349,3,GAINESVILLE,78,89200,292400,7942
80137,0.32,1467,3,GAINESVILLE,77,89200,291000,6340
80153,0.31,1175,3,GAINESVILLE,77,89200,145800,5896
80167,0.25,980,3,GAINESVILLE,73,46000,264600,3066
80169,0.32,1248,3,GAINESVILLE,75,46000,288100,11376
80181,0.14,1031,3,GAINESVILLE,39,103000,229500,369
80184,0.14,1092,3,GAINESVILLE,38,103000,252300,1907
80190,0.15,1288,3,GAINESVILLE,42,103000,259700,6247
80198,0.18,1852,3,GAINESVILLE,94,103000,292000,5587
80203,0.17,946,3,GAINESVILLE,68,9905,171700,4504
80223,1.8,1421,3,GAINESVILLE,74,219900,263100,8940
80233,0.32,1552,3,GAINESVILLE,71,103900,285400,48
80235,0.31,1956,3,GAINESVILLE,74,103900,260000,923
80242,0.31,3282,3,GAINESVILLE,69,103900,382100,3562
80267,0.13,906,3,GAINESVILLE,89,0,205200,1358
80270,0.17,930,3,GAINESVILLE,77,0,193100,5543
80272,0.3,1124,3,GAINESVILLE,89,0,168800,731
80291,0.18,956,3,GAINESVILLE,70,103900,233300,1084
80299,0.28,1407,3,GAINESVILLE,84,103900,200500,0
80303,0.5,1475,3,GAINESVILLE,82,103900,318200,0
80338,0.69,3068,3,GAINESVILLE,97,0,389500,12620
80359,0.29,1338,3,GAINESVILLE,72,0,291100,4369
80371,0.22,968,3,GAINESVILLE,110,30700,273200,2534
80451,0.17,1580,3,GAINESVILLE,71,29500,246000,651
80491,0.22,1170,3,GAINESVILLE,77,210400,169800,140
80508,0.17,904,3,GAINESVILLE,74,10305,182500,1359
80566,0.11,696,2,GAINESVILLE,104,97300,108200,0
80581,0.2,1424,4,GAINESVILLE,21,97300,383100,1704
80586,0.16,1240,3,GAINESVILLE,96,244200,289100,11921
80733,0.55,2512,3,GAINESVILLE,63,100500,435600,5327
80740,0.53,1692,3,GAINESVILLE,118,0,296400,4537
80750,0.8,2016,3,GAINESVILLE,47,0,397200,15899
80832,0.57,1467,3,GAINESVILLE,74,0,253900,0
80852,0.56,2279,3,GAINESVILLE,69,0,249700,1360
80914,0.11,1412,3,GAINESVILLE,71,0,95100,451
80959,0.25,1175,3,GAINESVILLE,68,170900,260100,407
80966,0.25,2397,3,GAINESVILLE,66,170900,152600,6370
80970,0.26,1175,3,GAINESVILLE,68,170900,192200,100
80976,0.26,1165,3,GAINESVILLE,68,170900,195100,200
80977,0.26,1355,3,GAINESVILLE,68,170900,306000,3461
80986,0.25,1218,3,GAINESVILLE,68,170900,250500,100
80988,0.27,1165,3,GAINESVILLE,68,170900,219600,8192
81000,0.24,1434,3,GAINESVILLE,68,127100,292500,4044
81035,0.24,795,3,GAINESVILLE,74,127100,180800,520
81049,0.24,1487,3,GAINESVILLE,70,127100,268000,1700
81052,0.24,1396,3,GAINESVILLE,70,127100,294900,7766
81057,0.24,1231,3,GAINESVILLE,70,127100,285700,575
81075,0.25,1237,3,GAINESVILLE,69,127100,213300,2780
81087,0.34,1878,3,GAINESVILLE,74,127100,346500,4976
81097,0.27,1275,3,GAINESVILLE,68,85300,256000,400
81100,0.28,1418,3,GAINESVILLE,73,85300,154700,100
81108,0.28,1575,3,GAINESVILLE,73,85300,270300,27186
81138,0.28,1299,3,GAINESVILLE,74,85300,226000,2400
81140,0.28,3547,4,GAINESVILLE,15,85300,594600,5434
81146,0.28,1167,3,GAINESVILLE,74,85300,266800,1528
81154,0.27,1346,3,GAINESVILLE,74,85300,238800,2800
81157,0.27,1189,3,GAINESVILLE,74,85300,280100,4197
81163,0.42,2030,3,GAINESVILLE,71,46800,308600,14885
81178,0.27,1623,3,GAINESVILLE,69,46800,258800,1284
81190,0.27,1908,3,GAINESVILLE,69,46800,318500,4525
81214,0.27,1147,3,GAINESVILLE,69,46800,168800,145
81240,0.14,1437,3,GAINESVILLE,99,54100,439000,2703
81246,0.12,924,3,GAINESVILLE,69,54100,300600,293
81262,0.12,1363,3,GAINESVILLE,83,54100,418700,3519
81266,0.18,2220,3,GAINESVILLE,9,54100,595600,4558
81267,0.18,980,3,GAINESVILLE,89,54100,282900,3948
81294,0.18,2224,4,GAINESVILLE,97,54100,523500,3556
81305,0.12,1242,3,GAINESVILLE,52,54100,259800,4772
81340,0.23,2533,4,GAINESVILLE,87,54100,592600,16918
81343,0.23,1867,3,GAINESVILLE,69,54000,428000,3417
81349,0.23,2483,4,GAINESVILLE,93,53500,566800,6669
81366,0.15,1467,3,GAINESVILLE,42,216600,325400,3878
81375,0.17,1284,3,GAINESVILLE,77,53600,220200,2567
81389,0.23,924,3,GAINESVILLE,86,53400,240600,2807
81398,0.11,936,3,GAINESVILLE,68,53500,297000,3185
81400,0.12,854,3,GAINESVILLE,72,53500,209300,4771
81402,0.17,900,3,GAINESVILLE,96,67200,178100,1432
81403,0.17,1210,3,GAINESVILLE,84,67200,373600,8315
81408,0.22,1369,3,GAINESVILLE,54,53800,238900,563
81411,0.23,2339,4,GAINESVILLE,18,132000,618800,5689
81415,0.36,1538,3,GAINESVILLE,71,67200,305800,290
81418,0.2,2216,3,GAINESVILLE,24,53400,472800,1560
81434,0.11,999,3,GAINESVILLE,75,53700,174700,1200
81436,0.11,759,3,GAINESVILLE,75,53700,250500,884
81439,0.11,951,3,GAINESVILLE,75,53900,215000,785
81448,0.23,940,3,GAINESVILLE,75,67200,209700,3360
81453,0.23,1014,3,GAINESVILLE,75,67200,165400,1090
81458,0.23,1788,3,GAINESVILLE,75,67200,207000,6490
81459,0.23,1072,3,GAINESVILLE,75,67200,252600,249
81461,0.23,1265,3,GAINESVILLE,75,67200,209700,1591
81469,0.23,985,3,GAINESVILLE,78,67200,235200,3020
81478,0.23,841,3,GAINESVILLE,75,67200,175000,223
81481,0.23,750,2,GAINESVILLE,75,67200,155400,4094
81488,0.4,1470,3,GAINESVILLE,75,67200,143400,3546
81492,0.21,981,3,GAINESVILLE,75,67200,165800,96
81493,0.21,841,3,GAINESVILLE,75,67200,235900,0
81495,0.21,859,3,GAINESVILLE,75,67200,260100,1581
81499,0.21,841,3,GAINESVILLE,75,67200,139800,3002
81509,0.26,1120,3,GAINESVILLE,75,67200,225300,1729
81516,0.31,986,3,GAINESVILLE,76,95000,174200,4608
81531,0.26,927,3,GAINESVILLE,76,95000,254800,0
81557,0.58,942,3,GAINESVILLE,76,95000,307400,136
81560,0.45,1326,3,GAINESVILLE,76,95000,395300,36483
81562,0.27,1014,3,GAINESVILLE,76,95000,146800,368
81568,0.33,1272,3,GAINESVILLE,66,261100,248300,2740
81572,0.33,988,3,GAINESVILLE,66,261100,236100,280
81604,0.23,1056,3,GAINESVILLE,66,157700,200200,980
81607,0.24,1331,3,GAINESVILLE,66,157700,159100,683
81617,0.27,2297,3,GAINESVILLE,67,95300,306200,6234
81632,0.26,1422,3,GAINESVILLE,67,95300,237000,2680
81638,0.26,1498,3,GAINESVILLE,66,95300,298800,880
81641,0.22,1037,3,GAINESVILLE,76,95300,205900,351
81649,0.27,1232,3,GAINESVILLE,67,95300,308500,538
81655,0.21,1534,3,GAINESVILLE,66,95300,285700,607
81660,0.21,1053,3,GAINESVILLE,66,95300,195100,720
81675,0.21,1036,3,GAINESVILLE,66,95300,180800,260
81682,0.26,1426,3,GAINESVILLE,66,95400,232900,2760
81695,0.26,1426,3,GAINESVILLE,66,95400,239500,516
81706,0.26,1236,3,GAINESVILLE,66,95500,290400,3351
81707,0.26,1279,3,GAINESVILLE,66,95500,228700,740
81708,0.26,1694,3,GAINESVILLE,66,95500,251100,454
81730,0.34,1176,3,GAINESVILLE,75,56100,270300,1306
81739,0.24,1260,3,GAINESVILLE,76,56100,226300,777
81752,0.25,1455,3,GAINESVILLE,76,56100,361300,98
81753,0.25,1730,3,GAINESVILLE,75,56100,242900,145
81762,0.25,1176,3,GAINESVILLE,75,56100,280200,1039
81782,0.25,1351,3,GAINESVILLE,76,56100,291900,1007
81801,0.25,750,3,GAINESVILLE,75,56100,201500,432
81810,0.23,896,3,GAINESVILLE,74,56100,261800,1900
81811,0.25,1099,3,GAINESVILLE,74,56100,271100,152
81818,0.25,1338,3,GAINESVILLE,74,56100,163100,8580
81829,0.2,1104,3,GAINESVILLE,69,32100,235200,2970
81836,0.2,1128,3,GAINESVILLE,69,32100,215000,266
81837,0.2,1224,3,GAINESVILLE,68,32100,277300,60
81850,0.18,1324,3,GAINESVILLE,69,32100,262400,345
81856,0.2,1434,3,GAINESVILLE,69,32100,195200,170
81859,0.2,1324,3,GAINESVILLE,69,32100,182300,2768
81870,0.28,1104,3,GAINESVILLE,69,32100,213100,528
81874,0.21,1524,3,GAINESVILLE,69,32100,223100,1331
81883,0.34,1493,3,GAINESVILLE,68,32100,296300,4265
81887,0.25,1304,3,GAINESVILLE,68,32100,244700,640
81892,0.21,1104,3,GAINESVILLE,67,32100,293900,777
81913,0.21,1200,3,GAINESVILLE,68,32100,250500,300
81914,0.21,1104,3,GAINESVILLE,68,32100,197600,300
81917,0.21,1104,3,GAINESVILLE,68,32100,254400,221
81923,0.21,1394,3,GAINESVILLE,68,32100,244700,619
81933,0.21,1224,3,GAINESVILLE,68,32100,220300,271
81937,0.24,1405,3,GAINESVILLE,66,32200,216500,1194
81939,0.24,1448,3,GAINESVILLE,66,32200,269900,672
81943,0.24,1348,3,GAINESVILLE,67,32200,242900,1840
81944,0.24,1909,3,GAINESVILLE,67,32200,247500,3411
81971,0.24,1115,3,GAINESVILLE,67,32200,151900,2300
81974,0.29,1536,3,GAINESVILLE,68,32200,151900,6517
81977,0.24,1170,3,GAINESVILLE,65,32200,264900,280
81981,0.24,1292,3,GAINESVILLE,66,32200,231800,1029
81989,0.27,1369,3,GAINESVILLE,66,32200,297900,1040
81990,0.27,1066,3,GAINESVILLE,66,32200,233000,265
82037,0.24,1501,3,GAINESVILLE,68,31900,198300,7267
82041,0.24,1189,3,GAINESVILLE,65,31900,196000,220
82052,0.24,1135,3,GAINESVILLE,66,31900,212600,1981
82055,0.24,1367,3,GAINESVILLE,66,31900,181300,1700
82058,0.24,1190,3,GAINESVILLE,66,31900,251000,1958
82062,0.25,1295,3,GAINESVILLE,65,31900,241300,1138
82067,0.25,1197,3,GAINESVILLE,65,31900,190600,260
82079,0.25,1544,3,GAINESVILLE,65,31900,155200,2670
82095,0.27,1385,3,GAINESVILLE,65,31900,80900,4960
82121,0.35,1505,3,GAINESVILLE,65,32300,246200,8290
82136,0.23,1173,3,GAINESVILLE,64,32400,187300,260
82137,0.23,1131,3,GAINESVILLE,64,32400,143900,516
82144,0.23,1427,3,GAINESVILLE,64,32400,220500,3316
82162,0.23,1595,3,GAINESVILLE,64,32400,153100,1088
82168,0.23,920,3,GAINESVILLE,64,32400,187400,913
82189,0.23,1210,3,GAINESVILLE,63,32500,242800,220
82215,0.23,1753,3,GAINESVILLE,61,32500,202800,281
82227,0.23,1249,3,GAINESVILLE,64,32500,219400,3228
82237,0.23,1484,3,GAINESVILLE,62,32500,168800,3018
82238,0.23,1555,3,GAINESVILLE,61,32500,221500,2184
82255,0.23,1250,3,GAINESVILLE,61,32500,180300,3074
82257,0.23,1008,3,GAINESVILLE,61,32500,148400,680
82266,0.23,1008,3,GAINESVILLE,61,32500,172200,528
82268,0.25,1412,3,GAINESVILLE,64,32500,243700,740
82269,0.23,1840,3,GAINESVILLE,64,32500,282500,9356
82276,0.34,1600,3,GAINESVILLE,64,32500,249900,3775
82277,0.47,1000,3,GAINESVILLE,61,32500,139700,4410
82280,0.25,1554,3,GAINESVILLE,61,32500,271100,2830
82285,0.26,1540,3,GAINESVILLE,61,32500,177300,695
82294,0.18,1140,3,GAINESVILLE,63,33100,248400,307
82320,0.17,915,3,GAINESVILLE,63,33100,175200,6684
82329,0.17,1131,3,GAINESVILLE,63,33100,217600,2596
82346,0.15,984,3,GAINESVILLE,76,19100,82400,282
82415,0.09,1209,3,GAINESVILLE,7,157300,227900,274
82420,0.09,624,3,GAINESVILLE,42,157300,169100,415
82426,0.09,1116,3,GAINESVILLE,28,157300,151500,280
82430,0.09,1173,3,GAINESVILLE,17,157300,199300,597
82458,0.09,1014,2,GAINESVILLE,84,157300,46600,0
82459,0.09,752,3,GAINESVILLE,124,157300,113400,0
82476,0.12,960,3,GAINESVILLE,84,174900,155200,352
82480,0.07,753,2,GAINESVILLE,87,174900,143600,0
82490,0.11,853,3,GAINESVILLE,89,174900,160000,1224
82495,0.11,852,2,GAINESVILLE,84,174900,41500,90
82519,0.23,1120,3,GAINESVILLE,66,140500,181300,5813
82532,0.11,1112,3,GAINESVILLE,74,175000,115100,1590
82534,0.11,840,3,GAINESVILLE,71,175000,171600,0
82562,0.23,1276,3,GAINESVILLE,57,194000,197000,504
82580,0.2,1402,3,GAINESVILLE,60,33000,242100,3584
82601,0.21,1000,3,GAINESVILLE,61,33000,171400,785
82604,0.2,1708,3,GAINESVILLE,61,33000,198700,537
82605,0.2,1150,3,GAINESVILLE,61,33000,195500,3574
82608,0.2,1032,3,GAINESVILLE,60,33000,141700,2740
82617,0.19,1175,3,GAINESVILLE,61,33000,204000,2564
82628,0.23,1808,3,GAINESVILLE,60,33000,275400,10217
82635,0.18,1105,3,GAINESVILLE,60,33000,140600,3208
82637,0.18,1360,3,GAINESVILLE,59,33000,246900,180
82643,0.18,1064,3,GAINESVILLE,59,33000,151900,160
82645,0.18,1348,3,GAINESVILLE,60,33000,230400,3824
82648,0.41,1286,3,GAINESVILLE,60,33000,186200,10935
82656,0.18,1008,3,GAINESVILLE,59,33000,123900,1819
82665,0.39,1025,3,GAINESVILLE,61,33000,245000,2657
82696,0.15,1208,3,GAINESVILLE,54,34800,170000,256
82703,0.14,1300,3,GAINESVILLE,53,34800,107800,651
82707,0.19,975,3,GAINESVILLE,54,34800,158700,1324
82712,0.2,984,3,GAINESVILLE,54,34800,117300,236
82721,0.14,1328,3,GAINESVILLE,53,34800,212600,292
82748,0.16,1348,3,GAINESVILLE,55,34800,123400,480
82761,0.14,1214,3,GAINESVILLE,55,34800,117600,176
82768,0.16,1549,3,GAINESVILLE,55,34800,185100,2453
82779,0.15,1128,3,GAINESVILLE,54,34800,170200,776
82781,0.14,1638,3,GAINESVILLE,55,34800,166300,1689
82839,0.15,1380,3,GAINESVILLE,25,34900,222900,597
82863,0.2,1380,3,GAINESVILLE,24,34900,224900,3708
82866,0.14,1465,3,GAINESVILLE,22,34900,267500,1303
82873,0.15,1237,3,GAINESVILLE,24,34900,225300,931
82875,0.15,1380,3,GAINESVILLE,23,34900,170200,538
82878,0.18,1380,3,GAINESVILLE,24,34900,235500,582
82886,0.19,1563,3,GAINESVILLE,24,34900,238100,593
82895,0.15,1546,3,GAINESVILLE,20,34900,250000,459
82896,0.15,1380,3,GAINESVILLE,22,34900,196900,1637
82922,0.16,1590,3,GAINESVILLE,21,34900,244700,313
82955,0.25,1380,3,GAINESVILLE,19,35000,245800,661
82957,0.27,1563,3,GAINESVILLE,19,35000,245000,697
82961,0.15,1380,3,GAINESVILLE,19,35000,237100,635
82974,0.17,1012,3,GAINESVILLE,66,59500,104900,480
82976,0.17,1297,3,GAINESVILLE,66,59500,107800,307
82983,0.17,962,3,GAINESVILLE,66,59500,178800,836
83003,0.17,1124,3,GAINESVILLE,64,59500,158700,260
83004,0.17,1200,3,GAINESVILLE,26,59500,210500,514
83030,0.18,1884,3,GAINESVILLE,57,61600,223100,481
83041,0.19,768,3,GAINESVILLE,62,61600,99300,0
83050,0.18,936,3,GAINESVILLE,58,61600,136000,620
83080,0.24,984,3,GAINESVILLE,55,61601,172000,599
83117,0.17,792,3,GAINESVILLE,66,51100,137200,200
83134,0.17,1714,3,GAINESVILLE,64,51100,199500,200
83136,0.17,1092,3,GAINESVILLE,66,51100,93400,896
83154,0.18,1108,3,GAINESVILLE,66,51100,193800,721
83177,0.37,1231,3,ST. JOHN'S,50,112500,231100,2640
83195,0.24,1423,3,ST. JOHN'S,49,112500,165700,4459
83203,0.24,1360,3,ST. JOHN'S,57,112500,185200,2262
