OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,quality,actage,lotsize,FGR,livarea,Cluster_ID,Membership Probability
10242,1,13060,13060,28168,-82.35813915,29.76282316,-0.482174075,-0.023271326,0.085069036,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,2044,0.293869599,10242,-0.454923686,0.332701315,-0.14625406,0,0.20006109,B1,0.702
10243,1,13061,13061,28176,-82.3551492,29.76509353,-0.482174075,-0.78758263,0.337701348,-0.224998385,0.436254781,-0.424528137,0.498207222,0,1,2039,0.287483563,10243,-0.454923686,-0.390139665,0.00036889,1,0.193823112,B1,0.716
10244,1,13062,13062,28184,-82.35726025,29.76184073,-0.482174075,-0.023271326,0.12069667,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,912,-1.151928915,10244,-0.454923686,0.332701315,-0.125576465,0,-1.212217032,B1,0.7
10245,1,13063,13063,28192,-82.35919337,29.76112357,-0.482174075,-1.551893933,0.075352409,-2.429197808,0.436254781,-0.424528137,-1.027914836,0,0,1188,-0.799419736,10245,-0.454923686,-1.112980645,-0.151893405,0,-0.86788067,B1,0.74
10246,1,13064,13064,28256,-82.42524258,29.77005988,-0.482174075,-0.20310928,-0.044485996,0.682613141,0.436254781,-0.424528137,0.498207222,0,1,1557,-0.328130292,10246,-0.454923686,0.162621085,-0.221445317,1,-0.407517926,B2,0.928
10247,1,13065,13065,28259,-82.423154,29.76976467,-0.482174075,0.471283047,1.001670884,0.682613141,0.436254781,-0.424528137,0.730759155,0,1,2142,0.419035901,10247,-0.454923686,0.800421949,0.385724081,1,0.32232545,B2,0.928
10248,1,13066,13066,28262,-82.42213727,29.76992019,-0.482174075,-0.832542118,0.013813769,-0.354657175,0.436254781,-0.424528137,0.727125531,0,1,2116,0.385828515,10248,-0.454923686,-0.432659723,-0.187609252,1,0.289887967,B2,0.944
10249,1,13067,13067,28265,-82.40942434,29.76662263,-0.482174075,1.010796908,-0.031530492,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1118,-0.888824238,10249,-0.454923686,1.310662641,-0.213926192,0,-0.955212356,B1,0.816
10250,1,13068,13068,28266,-82.41650051,29.76413566,1.318524992,-0.248068768,3.576577137,0.682613141,0.436254781,-0.424528137,0.977845583,0,1,3279,1.871220451,10250,1.299126896,0.120101027,1.88015031,1,1.74084155,B2,0.926
10251,1,13069,13069,28284,-82.41952791,29.76347803,1.318524992,0.201526116,0.02029152,0.682613141,0.436254781,-0.424528137,3.114416464,0,1,3654,2.350173138,10251,1.299126896,0.545301603,-0.183849689,1,2.208689868,B2,0.952
10252,1,13070,13070,28290,-82.41867738,29.76311935,1.318524992,-0.877501607,-0.154607772,-0.484315965,0.436254781,2.078145935,1.050518062,1,1,2393,0.7396149,10252,1.299126896,-0.47517978,-0.285357885,1,0.635471925,B2,0.95
10253,1,13071,13071,28291,-82.41677014,29.75151764,-0.482174075,-1.05733956,-0.206429785,-1.002951123,0.436254781,-0.424528137,0.498207222,0,1,1805,-0.011382914,10253,-0.454923686,-0.645260011,-0.315434388,1,-0.098114238,B2,0.988
10254,1,13072,13072,28294,-82.40789687,29.75048404,1.318524992,-0.652704164,0.094785663,0.163977983,0.436254781,-0.424528137,0.890638608,0,1,2159,0.440748423,10254,1.299126896,-0.262579492,-0.140614716,1,0.343534574,B2,0.966
10255,1,13073,13073,28295,-82.4077139,29.74940054,1.318524992,-0.652704164,-0.080113629,0.163977983,0.436254781,-0.424528137,0.912440352,0,1,1928,0.145713567,10255,1.299126896,-0.262579492,-0.242122913,1,0.05534001,B2,0.962
10256,1,13074,13074,28296,-82.40781188,29.74999012,1.318524992,-0.697663653,0.110980042,0.034319194,0.436254781,-0.424528137,1.599195278,0,1,2406,0.756218593,10256,1.299126896,-0.30509955,-0.131215809,1,0.651690666,B2,0.966
10257,1,13075,13075,28299,-82.40775303,29.74963577,-0.482174075,-0.742623141,-0.086591381,-0.095339596,0.436254781,0.660860977,0.650819428,1,1,1995,0.231286448,10257,-0.454923686,-0.347619607,-0.245882476,1,0.13892891,B2,0.966
10258,1,13076,13076,28300,-82.41754668,29.75109679,1.318524992,-0.832542118,-0.177279903,-0.354657175,0.436254781,-0.424528137,0.76346177,0,1,2482,0.853286338,10258,1.299126896,-0.432659723,-0.298516355,1,0.746507925,B2,0.99
10259,1,13077,13077,28319,-82.42092838,29.763298,3.119224058,-0.472866211,-0.154607772,-0.743633544,0.436254781,-0.424528137,1.210397516,0,1,2411,0.762604629,10259,3.053177478,-0.092499261,-0.285357885,1,0.657928644,B2,0.974
10260,1,13078,13078,28320,-82.42054516,29.76309276,1.318524992,0.156566628,-0.167563276,-0.095339596,0.436254781,-0.424528137,1.326673482,0,1,3495,2.147097199,10260,1.299126896,0.502781546,-0.292877011,1,2.010322182,B2,0.972
10261,1,13079,13079,28321,-82.42014362,29.76293132,3.119224058,-0.517825699,-0.1643244,0.552954352,0.436254781,-0.424528137,2.158773366,0,1,4255,3.117774646,10261,3.053177478,-0.135019319,-0.29099723,1,2.958494773,B2,0.966
10262,1,13080,13080,28322,-82.4197131,29.76285103,3.119224058,-0.248068768,-0.167563276,0.682613141,0.436254781,-0.424528137,1.370276969,0,1,3493,2.144542784,10262,3.053177478,0.120101027,-0.292877011,1,2.007826991,B2,0.962
10263,1,13081,13081,28323,-82.4192533,29.762792,3.119224058,0.201526116,-0.138413394,0.682613141,0.436254781,-0.424528137,1.239466507,0,1,2826,1.292645604,10263,3.053177478,0.545301603,-0.275958978,1,1.175680782,B2,0.96
10264,1,13082,13082,28324,-82.41860985,29.76248874,1.318524992,0.156566628,-0.196713158,0.682613141,0.436254781,-0.424528137,0.78162989,0,1,1940,0.161040053,10264,1.299126896,0.502781546,-0.309795044,1,0.070311157,B2,0.954
10265,1,13083,13083,28325,-82.41884066,29.7622051,1.318524992,0.156566628,-0.157846648,0.682613141,0.436254781,-0.424528137,1.937122305,0,1,2814,1.277319118,10265,1.299126896,0.502781546,-0.287237667,1,1.160709636,B2,0.97
10266,1,13084,13084,28326,-82.41904434,29.76190312,1.318524992,0.246485605,-0.1643244,-0.743633544,0.436254781,-0.424528137,0.810698881,0,1,2686,1.1138366,10266,1.299126896,0.587821661,-0.29099723,1,1.00101741,B2,0.97
10267,1,13085,13085,28327,-82.41922522,29.76157184,3.119224058,-0.562785187,-0.1643244,-0.743633544,0.436254781,-0.424528137,2.358622683,0,1,3420,2.051306661,10267,3.053177478,-0.177539377,-0.29099723,1,1.916752518,B2,0.968
10268,1,13086,13086,28328,-82.41940883,29.76126352,3.119224058,-0.472866211,-0.167563276,0.682613141,0.436254781,3.477490577,1.690035877,1,1,2978,1.486781093,10268,3.053177478,-0.092499261,-0.292877011,1,1.365315301,B2,0.968
10269,1,13087,13087,28329,-82.41965546,29.76095241,1.318524992,-0.293028257,-0.1643244,0.682613141,0.436254781,1.459205035,1.239466507,1,1,2386,0.73067445,10269,1.299126896,0.077580969,-0.29099723,1,0.626738756,B2,0.974
10270,1,13088,13088,28330,-82.41990085,29.76068633,3.119224058,-0.562785187,-0.141652269,0.423295562,0.436254781,-0.424528137,2.060665519,0,1,3323,1.927417566,10270,3.053177478,-0.177539377,-0.27783876,1,1.795735753,B2,0.98
10271,1,13089,13089,28331,-82.42004509,29.76033415,1.318524992,0.246485605,-0.167563276,0.682613141,0.436254781,-0.424528137,0.890638608,0,1,2298,0.618280219,10271,1.299126896,0.587821661,-0.292877011,1,0.516950351,B2,0.984
10272,1,13090,13090,28332,-82.4202952,29.76004149,1.318524992,-0.023271326,-0.131935642,0.682613141,0.436254781,0.831293978,0.825233377,1,1,2131,0.404986622,10272,1.299126896,0.332701315,-0.272199416,1,0.3086019,B2,0.988
10273,1,13091,13091,28333,-82.42057915,29.7597838,1.318524992,-0.158149791,-0.138413394,0.682613141,0.436254781,-0.424528137,0.650819428,0,1,2208,0.503331574,10273,1.299126896,0.205141142,-0.275958978,1,0.404666754,B2,0.988
10274,1,13092,13092,28334,-82.42133818,29.76023437,1.318524992,-0.068230814,-0.170802151,0.682613141,0.436254781,-0.424528137,0.803431634,0,1,1790,-0.030541022,10274,1.299126896,0.290181258,-0.294756793,1,-0.116828171,B2,0.986
10275,1,13093,13093,28335,-82.42104184,29.7605255,1.318524992,-0.517825699,-0.151368897,0.552954352,0.436254781,-0.424528137,0.977845583,0,1,3313,1.914645494,10275,1.299126896,-0.135019319,-0.283478104,1,1.783259798,B2,0.986
10276,1,13094,13094,28336,-82.42078424,29.76082829,1.318524992,0.246485605,-0.144891145,0.682613141,0.436254781,-0.424528137,1.817212715,0,1,2554,0.945245254,10276,1.299126896,0.587821661,-0.279718541,1,0.836334802,B2,0.986
10277,1,13095,13095,28337,-82.4205896,29.7611788,1.318524992,0.246485605,-0.174041027,0.682613141,0.436254781,-0.424528137,1.144992285,0,1,3220,1.795865228,10277,1.299126896,0.587821661,-0.296636574,1,1.667233415,B2,0.982
10278,1,13096,13096,28338,-82.42039777,29.76163602,1.318524992,0.021688162,-0.028291617,0.682613141,0.436254781,4.096431476,0.727125531,1,1,2499,0.87499886,10278,1.299126896,0.375221373,-0.21204641,1,0.767717049,B2,0.972
10279,1,13097,13097,28339,-82.42086191,29.7618685,1.318524992,0.021688162,-0.151368897,0.682613141,0.436254781,-0.424528137,-1.027914836,0,0,1850,0.046091408,10279,1.299126896,0.375221373,-0.283478104,0,-0.04197244,B2,0.972
10280,1,13098,13098,28340,-82.421282,29.76204597,3.119224058,-0.78758263,-0.157846648,-0.743633544,0.436254781,-0.424528137,0.650819428,0,1,3108,1.652818025,10280,3.053177478,-0.390139665,-0.287237667,1,1.527502717,B2,0.982
10281,1,13099,13099,28341,-82.42163248,29.76226426,1.318524992,0.201526116,-0.161085524,0.682613141,0.436254781,-0.424528137,1.050518062,0,1,2621,1.030818134,10281,1.299126896,0.545301603,-0.289117448,1,0.919923702,B2,0.984
10282,1,13100,13100,28342,-82.42198226,29.76247194,1.318524992,0.156566628,-0.1643244,0.682613141,0.436254781,-0.424528137,1.522889175,0,1,2460,0.825187781,10282,1.299126896,0.502781546,-0.29099723,1,0.719060824,B2,0.984
10283,1,13101,13101,28343,-82.42232814,29.7619695,1.318524992,0.201526116,-0.148130021,0.682613141,0.436254781,-0.424528137,0.890638608,0,1,1938,0.158485639,10283,1.299126896,0.545301603,-0.281598323,1,0.067815965,B2,0.984
10284,1,13102,13102,28344,-82.42197542,29.76175166,1.318524992,0.201526116,-0.148130021,0.682613141,0.436254781,-0.424528137,1.137725037,0,1,2546,0.935027597,10284,1.299126896,0.545301603,-0.281598323,1,0.826354038,B2,0.984
10285,1,13103,13103,28345,-82.42160522,29.76154932,1.318524992,-0.652704164,-0.151368897,0.163977983,0.436254781,-0.424528137,0.650819428,0,1,2382,0.724927018,10285,1.299126896,-0.262579492,-0.283478104,1,0.621124576,B2,0.986
10286,1,13104,13104,28346,-82.42119159,29.76137086,1.318524992,0.246485605,-0.151368897,-0.743633544,0.436254781,-0.424528137,0.803431634,0,1,1740,-0.09440138,10286,1.299126896,0.587821661,-0.283478104,1,-0.179207946,B2,0.986
10287,1,13105,13105,28347,-82.42141624,29.76103839,1.318524992,-0.158149791,-0.170802151,0.682613141,0.436254781,-0.424528137,0.730759155,0,1,2259,0.56846914,10287,1.299126896,0.205141142,-0.294756793,1,0.468294126,B2,0.986
10288,1,13106,13106,28348,-82.42189794,29.76051282,1.318524992,-0.158149791,-0.154607772,0.682613141,0.436254781,1.297742192,1.479285688,1,1,2310,0.633606705,10288,1.299126896,0.205141142,-0.285357885,1,0.531921497,B2,0.986
10289,1,13107,13107,28349,-82.42229142,29.76067135,1.318524992,-0.967420583,-0.144891145,-0.743633544,0.436254781,-0.424528137,0.727125531,0,1,2189,0.479064638,10289,1.299126896,-0.560219896,-0.279718541,1,0.38096244,B2,0.986
10290,1,13108,13108,28350,-82.42266494,29.7608379,1.318524992,-0.967420583,-0.141652269,-0.743633544,0.436254781,1.513025983,0.570879701,1,1,1960,0.186584197,10290,1.299126896,-0.560219896,-0.27783876,1,0.095263067,B2,0.986
10291,1,13109,13109,28351,-82.42271639,29.75999283,1.318524992,0.201526116,-0.044485996,0.682613141,0.436254781,-0.424528137,1.406613209,0,1,3574,2.247996565,10291,1.299126896,0.545301603,-0.221445317,1,2.108882227,B2,0.994
10292,1,13110,13110,28352,-82.42231406,29.75993387,1.318524992,0.201526116,-0.118980139,0.682613141,0.436254781,4.598760322,0.825233377,1,1,2380,0.723011207,10292,1.299126896,0.545301603,-0.26468029,1,0.619253183,B2,0.986
10293,1,13111,13111,28353,-82.42192988,29.75987706,1.318524992,0.201526116,-0.157846648,0.682613141,0.436254781,-0.424528137,0.687155667,0,1,2188,0.477787431,10293,1.299126896,0.545301603,-0.287237667,1,0.379714844,B2,0.986
10294,1,13112,13112,28354,-82.42147019,29.75974845,-0.482174075,0.201526116,-0.264729549,0.682613141,0.436254781,-0.424528137,1.130457789,0,1,1411,-0.514602538,10294,-0.454923686,0.545301603,-0.349270454,1,-0.589666871,B2,0.992
10295,1,13113,13113,28355,-82.42156891,29.75959438,-0.482174075,0.201526116,-0.271207301,0.682613141,0.436254781,-0.424528137,0.040370604,0,1,1516,-0.380495786,10295,-0.454923686,0.545301603,-0.353030017,1,-0.458669342,B2,0.992
10296,1,13114,13114,28356,-82.42164663,29.75943641,-0.482174075,0.201526116,-0.264729549,0.682613141,0.436254781,-0.424528137,0.116676707,0,1,1592,-0.283428041,10296,-0.454923686,0.545301603,-0.349270454,1,-0.363852083,B2,0.992
10297,1,13115,13115,28357,-82.42165293,29.75924491,-0.482174075,0.201526116,-0.251774046,0.682613141,0.436254781,-0.424528137,0.905173104,0,1,2399,0.747278143,10297,-0.454923686,0.545301603,-0.341751328,1,0.642957498,B2,0.992
10298,1,13116,13116,28358,-82.42182843,29.75909967,-0.482174075,0.201526116,-0.255012922,0.682613141,0.436254781,-0.424528137,1.144992285,0,1,1872,0.074189966,10298,-0.454923686,0.545301603,-0.343631109,1,-0.014525338,B2,0.992
10299,1,13117,13117,28359,-82.42208414,29.75908351,-0.482174075,0.246485605,-0.242057419,0.682613141,0.436254781,-0.424528137,0.062172348,0,1,1909,0.121446631,10299,-0.454923686,0.587821661,-0.336111984,1,0.031635696,B2,0.992
10300,1,13118,13118,28360,-82.41990793,29.75949919,1.318524992,0.156566628,-0.109263511,0.682613141,0.436254781,-0.424528137,1.461117568,0,1,2800,1.259438217,10300,1.299126896,0.502781546,-0.259040946,1,1.143243299,B2,0.986
10301,1,13119,13119,28361,-82.42078974,29.7592363,3.119224058,0.201526116,-0.012097238,0.682613141,0.436254781,-0.424528137,3.219791559,0,1,6213,5.61854628,10301,3.053177478,0.545301603,-0.202647503,1,5.40128679,B2,0.986
10302,1,13120,13120,28362,-82.42018959,29.75885081,3.119224058,0.156566628,-0.060680375,0.682613141,0.436254781,-0.424528137,2.75105407,0,1,5105,4.203400738,10302,3.053177478,0.502781546,-0.230844224,1,4.01895096,B2,0.984
10303,1,13121,13121,28363,-82.41984267,29.75845476,1.318524992,0.201526116,-0.128696766,0.682613141,0.436254781,-0.424528137,0.985112831,0,1,3065,1.597898117,10303,1.299126896,0.545301603,-0.270319634,1,1.47385611,B2,0.986
10304,1,13122,13122,28364,-82.4194893,29.75817886,-0.482174075,0.201526116,-0.135174518,-1.002951123,0.436254781,-0.424528137,0.970578335,0,1,2508,0.886493725,10304,-0.454923686,0.545301603,-0.274079197,1,0.778945409,B2,0.986
10305,1,13123,13123,28365,-82.41912952,29.75791449,1.318524992,0.111607139,-0.115741263,0.163977983,0.436254781,-0.424528137,1.108656045,0,1,2690,1.118945429,10305,1.299126896,0.460261488,-0.262800508,1,1.006007792,B2,0.98
10306,1,13124,13124,28366,-82.41881106,29.75765844,1.318524992,-0.023271326,-0.122219015,0.423295562,0.436254781,-0.424528137,0.890638608,0,1,3068,1.601729738,10306,1.299126896,0.332701315,-0.266560071,1,1.477598897,B2,0.982
10307,1,13125,13125,28367,-82.41852359,29.75734136,1.318524992,-1.776691376,-0.141652269,-3.077491756,0.436254781,-0.424528137,0.810698881,0,1,2059,0.313027706,10307,1.299126896,-1.325580933,-0.27783876,1,0.218775023,B2,0.986
10308,1,13126,13126,28368,-82.41831318,29.75699694,1.318524992,0.246485605,-0.115741263,0.682613141,0.436254781,-0.424528137,1.595561654,0,1,2196,0.488005088,10308,1.299126896,0.587821661,-0.262800508,1,0.389695608,B2,0.988
10309,1,13127,13127,28369,-82.41789403,29.75655129,1.318524992,-0.967420583,-0.151368897,-0.743633544,0.436254781,-0.424528137,0.76346177,0,1,3438,2.073657787,10309,1.299126896,-0.560219896,-0.283478104,1,1.938585439,B2,0.978
10310,1,13128,13128,28370,-82.41761771,29.75620978,1.318524992,0.291445093,-0.148130021,0.682613141,0.436254781,-0.424528137,0.879737736,0,1,2115,0.384551308,10310,1.299126896,0.630341719,-0.281598323,1,0.288640372,B2,0.98
10311,1,13129,13129,28371,-82.41764211,29.75517569,3.119224058,-0.337987745,-0.135174518,0.682613141,0.436254781,-0.424528137,1.428414953,0,1,1934,0.152738207,10311,3.053177478,0.035060912,-0.274079197,1,0.062201786,B2,0.988
10312,1,13130,13130,28372,-82.41787779,29.75549824,3.119224058,-0.517825699,-0.199952034,0.552954352,0.436254781,-0.424528137,1.15952678,0,1,2702,1.134271915,10312,3.053177478,-0.135019319,-0.311674825,1,1.020978939,B2,0.992
10313,1,13131,13131,28373,-82.41814964,29.75568814,-0.482174075,0.291445093,-0.267968425,0.682613141,0.436254781,-0.424528137,-0.286655551,0,1,1588,-0.288536869,10313,-0.454923686,0.630341719,-0.351150235,1,-0.368842465,B2,0.996
10314,1,13132,13132,28374,-82.41825002,29.75583032,-0.482174075,0.291445093,-0.261490674,0.163977983,0.436254781,-0.424528137,-0.130409721,0,1,1820,0.007775193,10314,-0.454923686,0.630341719,-0.347390672,1,-0.079400305,B2,0.996
10315,1,13133,13133,28375,-82.41837008,29.75595035,-0.482174075,0.246485605,-0.261490674,0.682613141,0.436254781,-0.424528137,0.011301613,0,1,1392,-0.538869474,10315,-0.454923686,0.587821661,-0.347390672,1,-0.613371185,B2,0.996
10316,1,13134,13134,28376,-82.41850176,29.75607612,-0.482174075,0.246485605,-0.264729549,0.552954352,0.436254781,-0.424528137,0.64355218,0,1,1342,-0.602729833,10316,-0.454923686,0.587821661,-0.349270454,1,-0.675750961,B2,0.996
10317,1,13135,13135,28377,-82.4186269,29.75623062,-0.482174075,0.246485605,-0.245296295,0.682613141,0.436254781,-0.424528137,0.803431634,0,1,1842,0.035873751,10317,-0.454923686,0.587821661,-0.337991765,1,-0.051953204,B2,0.996
10318,1,13136,13136,28378,-82.41908387,29.75655373,1.318524992,0.246485605,-0.112502387,0.682613141,0.436254781,-0.424528137,2.307751948,0,1,2728,1.167479301,10318,1.299126896,0.587821661,-0.260920727,1,1.053416422,B2,0.992
10319,1,13137,13137,28379,-82.41945457,29.75679753,1.318524992,-1.012380072,-0.141652269,-0.873292333,0.436254781,2.948251257,1.995260288,1,1,3074,1.609392981,10319,1.299126896,-0.602739953,-0.27783876,1,1.48508447,B2,0.994
10320,1,13138,13138,28380,-82.41975591,29.75705463,1.318524992,-0.78758263,-0.141652269,-0.354657175,0.436254781,1.208040612,2.460364154,1,1,2820,1.284982361,10320,1.299126896,-0.390139665,-0.27783876,1,1.168195209,B2,0.992
10321,1,13139,13139,28381,-82.42002686,29.75733631,1.318524992,-0.967420583,-0.141652269,-0.743633544,0.436254781,0.580129555,0.716224659,1,1,2181,0.468846981,10321,1.299126896,-0.560219896,-0.27783876,1,0.370981675,B2,0.992
10322,1,13140,13140,28382,-82.42026517,29.75764553,1.318524992,-0.427906722,-0.135174518,0.682613141,0.436254781,-0.424528137,0.803431634,0,1,2140,0.416481487,10322,1.299126896,-0.049979204,-0.274079197,1,0.319830259,B2,0.992
10323,1,13141,13141,28384,-82.42087206,29.75820624,1.318524992,-0.832542118,-0.148130021,-0.354657175,0.436254781,-0.424528137,0.825233377,0,1,2546,0.935027597,10323,1.299126896,-0.432659723,-0.281598323,1,0.826354038,B2,0.99
10324,1,13142,13142,28385,-82.421297,29.75839536,1.318524992,0.291445093,-0.148130021,0.682613141,0.436254781,-0.424528137,1.693669501,0,1,2460,0.825187781,10324,1.299126896,0.630341719,-0.281598323,1,0.719060824,B2,0.992
10325,1,13143,13143,28386,-82.4217248,29.75842903,1.318524992,-0.248068768,-0.161085524,0.682613141,0.436254781,2.087116093,1.152259533,1,1,2687,1.115113808,10325,1.299126896,0.120101027,-0.289117448,1,1.002265006,B2,0.992
10326,1,13144,13144,28387,-82.42220238,29.75832548,3.119224058,0.156566628,-0.161085524,0.682613141,0.436254781,-0.424528137,1.966191297,0,1,4676,3.655478864,10326,3.053177478,0.502781546,-0.289117448,1,3.483732484,B2,0.994
10327,1,13145,13145,28388,-82.4225589,29.75815185,-0.482174075,-1.596853422,-0.151368897,-2.558856597,0.436254781,-0.424528137,0.730759155,0,1,2130,0.404348019,10327,-0.454923686,-1.155500703,-0.283478104,1,0.307978102,B2,0.996
10328,1,13146,13146,28389,-82.42188644,29.75779072,1.318524992,0.201526116,-0.044485996,-0.095339596,0.436254781,-0.424528137,1.697303125,0,1,2979,1.4880583,10328,1.299126896,0.545301603,-0.221445317,1,1.366562896,B2,0.992
10329,1,13147,13147,28390,-82.42131312,29.75769821,1.318524992,-0.248068768,-0.031530492,0.423295562,0.436254781,-0.424528137,-1.027914836,0,0,3766,2.493220341,10329,1.299126896,0.120101027,-0.213926192,0,2.348420566,B2,0.998
10330,1,13148,13148,28391,-82.42091041,29.75729775,1.318524992,0.246485605,-0.012097238,0.682613141,0.436254781,2.158877356,1.697303125,1,1,3586,2.263323051,10330,1.299126896,0.587821661,-0.202647503,1,2.123853373,B2,0.996
10331,1,13149,13149,28392,-82.42048906,29.75690766,3.119224058,-0.337987745,-0.115741263,0.682613141,0.436254781,-0.424528137,2.107902631,0,1,3655,2.351450346,10331,3.053177478,0.035060912,-0.262800508,1,2.209937464,B2,0.998
10332,1,13150,13150,28393,-82.41954696,29.75916991,1.318524992,0.246485605,-0.057441499,0.682613141,0.436254781,1.83595167,0.650819428,1,1,2951,1.4522965,10332,1.299126896,0.587821661,-0.228964443,1,1.331630222,B2,0.986
10333,1,13151,13151,28394,-82.41908788,29.75907299,1.318524992,0.201526116,0.259968329,0.682613141,0.436254781,-0.424528137,3.070812977,0,1,4328,3.211010769,10333,1.299126896,0.545301603,-0.044745864,1,3.049569245,B2,0.978
10334,1,13152,13152,28395,-82.41812409,29.75813462,1.318524992,-0.517825699,-0.245296295,0.552954352,0.436254781,-0.424528137,0.803431634,0,1,2236,0.539093375,10334,1.299126896,-0.135019319,-0.337991765,1,0.439599429,B2,0.972
10335,1,13153,13153,28396,-82.41830724,29.75794727,1.318524992,0.246485605,-0.24853517,0.682613141,0.436254781,-0.424528137,0.879737736,0,1,1870,0.071635552,10335,1.299126896,0.587821661,-0.339871547,1,-0.01702053,B2,0.974
10336,1,13154,13154,28397,-82.41811028,29.7577585,1.318524992,0.246485605,-0.229101916,0.682613141,0.436254781,-0.424528137,0.992380079,0,1,2095,0.359007164,10336,1.299126896,0.587821661,-0.328592858,1,0.263688461,B2,0.974
10337,1,13155,13155,28398,-82.41790915,29.75795557,1.318524992,-1.012380072,-0.258251798,-0.873292333,0.436254781,-0.424528137,0.887004984,0,1,2308,0.631052291,10337,1.299126896,-0.602739953,-0.345510891,1,0.529426306,B2,0.972
10338,1,13156,13156,28399,-82.41773934,29.75773995,-0.482174075,-0.832542118,-0.238818543,-0.354657175,0.436254781,-0.424528137,0.727125531,0,1,1695,-0.151875703,10338,-0.454923686,-0.432659723,-0.334232202,1,-0.235349745,B2,0.97
10339,1,13157,13157,28400,-82.41795493,29.75752763,1.318524992,-0.832542118,-0.238818543,-0.354657175,0.436254781,-0.424528137,0.650819428,0,1,1914,0.127832667,10339,1.299126896,-0.432659723,-0.334232202,1,0.037873673,B2,0.98
10340,1,13158,13158,28401,-82.41777343,29.75731613,1.318524992,-0.607744676,-0.232340791,0.293636773,0.436254781,0.831293978,0.734392779,1,1,1780,-0.043313093,10340,1.299126896,-0.220059434,-0.33047264,1,-0.129304126,B2,0.978
10341,1,13159,13159,28402,-82.41754498,29.75753908,-0.482174075,-0.877501607,-0.232340791,-0.484315965,0.436254781,1.997414513,0.730759155,1,1,1791,-0.029263815,10341,-0.454923686,-0.47517978,-0.33047264,1,-0.115580575,B2,0.97
10342,1,13160,13160,28404,-82.4166987,29.75757074,1.318524992,0.246485605,-0.177279903,0.682613141,0.436254781,4.302745109,0.425534743,1,1,2703,1.135549122,10342,1.299126896,0.587821661,-0.298516355,1,1.022226534,B2,0.962
10343,1,13161,13161,28405,-82.41737781,29.75420143,1.318524992,0.201526116,-0.255012922,0.682613141,0.436254781,-0.424528137,0.396465751,0,1,1988,0.221707394,10343,1.299126896,0.545301603,-0.343631109,1,0.129571943,B2,0.988
10344,1,13162,13162,28406,-82.41733412,29.75402178,-0.482174075,0.156566628,-0.255012922,-0.484315965,0.436254781,0.328965132,0.890638608,1,1,1306,-0.648709291,10344,-0.454923686,0.502781546,-0.343631109,1,-0.7206644,B2,0.982
10345,1,13163,13163,28407,-82.41727418,29.75386593,-0.482174075,0.201526116,-0.255012922,0.682613141,0.436254781,-0.424528137,0.280189785,0,1,1395,-0.535037853,10345,-0.454923686,0.545301603,-0.343631109,1,-0.609628399,B2,0.982
10346,1,13164,13164,28408,-82.41724797,29.75370163,-0.482174075,0.201526116,-0.258251798,0.163977983,0.436254781,-0.424528137,0.334694144,0,1,1703,-0.141658045,10346,-0.454923686,0.545301603,-0.345510891,1,-0.22536898,B2,0.982
10347,1,13165,13165,28409,-82.41725757,29.75353104,1.318524992,0.111607139,-0.261490674,0.682613141,0.436254781,-0.424528137,0.890638608,0,1,1296,-0.661481362,10347,1.299126896,0.460261488,-0.347390672,1,-0.733140355,B2,0.982
10348,1,13166,13166,28410,-82.41728622,29.7533513,-0.482174075,0.156566628,-0.264729549,-0.095339596,0.436254781,-0.424528137,0.301991529,0,1,1444,-0.472454702,10348,-0.454923686,0.502781546,-0.349270454,1,-0.548496219,B2,0.982
10349,1,13167,13167,28411,-82.41728583,29.75318272,-0.482174075,0.156566628,-0.261490674,-0.095339596,0.436254781,-0.424528137,0.458237358,0,1,1676,-0.176142639,10349,-0.454923686,0.502781546,-0.347390672,1,-0.259054059,B2,0.982
10350,1,13168,13168,28412,-82.41723024,29.75302614,-0.482174075,0.156566628,-0.264729549,0.682613141,0.436254781,-0.424528137,0.062172348,0,1,1520,-0.375386957,10350,-0.454923686,0.502781546,-0.349270454,1,-0.45367896,B2,0.982
10351,1,13169,13169,28413,-82.41713997,29.75287292,-0.482174075,0.111607139,-0.264729549,0.682613141,0.436254781,-0.424528137,0.243853546,0,1,1460,-0.452019387,10351,-0.454923686,0.460261488,-0.349270454,1,-0.52853469,B2,0.982
10352,1,13170,13170,28414,-82.41705509,29.75272155,-0.482174075,0.111607139,-0.258251798,0.682613141,0.436254781,-0.424528137,0.425534743,0,1,1441,-0.476286323,10352,-0.454923686,0.460261488,-0.345510891,1,-0.552239005,B2,0.982
10353,1,13171,13171,28415,-82.41699025,29.75256688,1.318524992,0.111607139,-0.258251798,0.682613141,0.436254781,-0.424528137,0.810698881,0,1,1299,-0.657649741,10353,1.299126896,0.460261488,-0.345510891,1,-0.729397568,B2,0.98
