OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4843,61443,0.360000000000000,2832,1.150000000000000,ST. JOHN'S,668900,3650,2012,100,2395.500000000000000,436.000000000000000,285.500000000000000,462.000000000000000,12,564915.000000000000000,0.466142262588258,-82.441625000000002,29.623588999999999,06860-342-019,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.130658833024025,504164.979125345766079,507814.979125345766079,-161085.020874654233921,-60750.020874654233921,161085.020874654233921,60750.020874654233921,0.759179218306691
4844,61445,0.340000000000000,2736,1.150000000000000,ST. JOHN'S,643500,4370,2004,100,5472.000000000000000,0.000000000000000,1162.000000000000000,1134.000000000000000,20,542605.000000000000000,0.440245470222243,-82.441467000000003,29.623291999999999,06860-342-021,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.030054558481554,455911.758852104889229,460281.758852104889229,-183218.241147895110771,-86693.241147895110771,183218.241147895110771,86693.241147895110771,0.715278568534739
4845,61449,0.460000000000000,2804,1.400000000000000,ST. JOHN'S,856800,28016,2009,100,2563.500000000000000,240.000000000000000,265.000000000000000,720.000000000000000,15,700264.000000000000000,0.595626224418329,-82.440979999999996,29.623010000000001,06860-342-025,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.318925427994365,608605.423593105282634,636621.423593105282634,-220178.576406894717366,-91658.576406894717366,220178.576406894717366,91658.576406894717366,0.743022203073185
4846,61460,0.980000000000000,5357,1.400000000000000,ST. JOHN'S,1653800,41994,2008,100,3355.000000000000000,2002.000000000000000,1082.000000000000000,825.000000000000000,16,1363736.000000000000000,1.268942825934701,-82.437402000000006,29.621065000000002,06860-343-003,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.783623955532764,968616.414597924798727,1010610.414597924798727,-643189.585402075201273,-395119.585402075201273,643189.585402075201273,395119.585402075201273,0.611083815816861
4847,61461,1.000000000000000,5380,1.400000000000000,ST. JOHN'S,1292500,35699,2000,100,5380.000000000000000,0.000000000000000,901.000000000000000,892.000000000000000,24,1062926.000000000000000,1.294839618300716,-82.437090999999995,29.621435000000002,06860-343-004,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.677115900273327,870754.973777457838878,906453.973777457838878,-386046.026222542161122,-192171.026222542161122,386046.026222542161122,192171.026222542161122,0.701318354953546
4848,61468,1.040000000000000,5360,1.400000000000000,ST. JOHN'S,1382400,38657,2002,100,2974.500000000000000,2385.000000000000000,1195.500000000000000,912.000000000000000,22,1136383.000000000000000,1.346633203032745,-82.437740000000005,29.622738999999999,06860-343-011,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.709121374702169,899074.675163585692644,937731.675163585692644,-444668.324836414307356,-237308.324836414307356,444668.324836414307356,237308.324836414307356,0.678335991871807
4849,61480,0.820000000000000,4614,1.150000000000000,ST. JOHN'S,978200,33323,2010,100,3651.500000000000000,962.000000000000000,553.000000000000000,838.000000000000000,14,798147.000000000000000,1.061768487006587,-82.438325000000006,29.616419000000000,06860-344-006,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.489669646508974,721920.027503168559633,755243.027503168559633,-222956.972496831440367,-76226.972496831440367,222956.972496831440367,76226.972496831440367,0.772074246067439
4850,61484,0.610000000000000,3103,1.400000000000000,ST. JOHN'S,771500,4075,2002,100,3102.500000000000000,0.000000000000000,529.500000000000000,576.000000000000000,22,651700.000000000000000,0.789852167163437,-82.436300000000003,29.616395000000001,06860-344-010,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.309250160197776,602745.397511611226946,606820.397511611226946,-164679.602488388773054,-48954.602488388773054,164679.602488388773054,48954.602488388773054,0.786546205458991
4851,61489,0.710000000000000,4000,1.400000000000000,ST. JOHN'S,981000,30260,2012,100,5462.000000000000000,2538.000000000000000,1276.000000000000000,1152.000000000000000,12,803590.000000000000000,0.919336128993508,-82.433898999999997,29.616371999999998,06860-344-015,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.635821924563940,835530.327150376513600,865790.327150376513600,-115209.672849623486400,31940.327150376513600,115209.672849623486400,31940.327150376513600,0.882558947146153
4852,61492,0.610000000000000,3573,1.400000000000000,ST. JOHN'S,934300,21253,2003,100,3573.000000000000000,0.000000000000000,643.000000000000000,805.000000000000000,21,772902.000000000000000,0.789852167163437,-82.433188999999999,29.617386000000000,06860-344-018,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.421192548726589,674139.639516145922244,695392.639516145922244,-238907.360483854077756,-98762.360483854077756,238907.360483854077756,98762.360483854077756,0.744292667789945
4853,61500,0.610000000000000,3373,1.400000000000000,ST. JOHN'S,900000,22679,2012,100,5600.000000000000000,1146.000000000000000,888.000000000000000,1470.000000000000000,12,742321.000000000000000,0.789852167163437,-82.435255999999995,29.619501000000000,06860-344-026,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.519064746810564,743455.913190773688257,766134.913190773688257,-133865.086809226311743,1134.913190773688257,133865.086809226311743,1134.913190773688257,0.851261014656415
4854,61503,0.560000000000000,3697,1.400000000000000,ST. JOHN'S,965800,4441,2005,100,3098.500000000000000,598.000000000000000,885.500000000000000,1014.000000000000000,19,816489.000000000000000,0.725110186248401,-82.435214000000002,29.618881999999999,06860-344-029,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.471986718594513,709266.572474797139876,713707.572474797139876,-252092.427525202860124,-107222.427525202860124,252092.427525202860124,107222.427525202860124,0.738980712854418
4855,61505,0.450000000000000,3366,1.400000000000000,ST. JOHN'S,770300,25902,2006,100,3366.000000000000000,0.000000000000000,464.000000000000000,600.000000000000000,18,628853.000000000000000,0.582677828235322,-82.434291999999999,29.618924000000000,06860-344-031,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.394559074850237,656421.948185415589251,682323.948185415589251,-87976.051814584410749,27568.948185415589251,87976.051814584410749,27568.948185415589251,0.885789884701305
4856,61509,0.630000000000000,3608,1.400000000000000,ST. JOHN'S,1006100,35223,2013,100,3021.500000000000000,586.000000000000000,425.500000000000000,690.000000000000000,11,819962.000000000000000,0.815748959529451,-82.434309999999996,29.617694000000000,06860-344-035,HighSprings_B,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.554605889544611,770354.355212759459391,805577.355212759459391,-200522.644787240540609,-49607.644787240540609,200522.644787240540609,49607.644787240540609,0.800693127137222
4857,61513,0.630000000000000,3333,1.400000000000000,ST. JOHN'S,835600,21489,2004,100,3333.000000000000000,0.000000000000000,828.000000000000000,720.000000000000000,20,688771.000000000000000,0.815748959529451,-82.434775999999999,29.617035999999999,06860-344-039,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.393228349275191,655549.011659242329188,677038.011659242329188,-158561.988340757670812,-33221.988340757670812,158561.988340757670812,33221.988340757670812,0.810241756413646
4858,61514,0.630000000000000,4043,1.400000000000000,ST. JOHN'S,964400,13545,2003,100,3287.500000000000000,755.000000000000000,491.500000000000000,836.000000000000000,21,806194.999999999883585,0.815748959529451,-82.435233999999994,29.617038000000001,06860-344-040,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.500146648580372,729523.345566566917114,743068.345566566917114,-221331.654433433082886,-76671.654433432966471,221331.654433433082886,76671.654433432966471,0.770498077111745
4859,61515,0.520000000000000,3134,1.150000000000000,ST. JOHN'S,730100,4188,2013,100,3134.000000000000000,0.000000000000000,441.000000000000000,758.000000000000000,11,616397.000000000000000,0.673316601516372,-82.436071999999996,29.616966999999999,06860-344-041,HighSprings_B,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.246826841033924,566270.320389983942732,570458.320389983942732,-159641.679610016057268,-50126.679610016057268,159641.679610016057268,50126.679610016057268,0.781342720709470
4860,61518,0.620000000000000,3978,1.400000000000000,ST. JOHN'S,959400,41940,2002,100,3977.500000000000000,0.000000000000000,903.500000000000000,784.000000000000000,22,773550.000000000000000,0.802800563346444,-82.435998999999995,29.618245999999999,06860-344-044,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.478689604253892,714036.674075406044722,755976.674075406044722,-203423.325924593955278,-59513.325924593955278,203423.325924593955278,59513.325924593955278,0.787968182275804
4861,61521,0.680000000000000,3122,1.150000000000000,ST. JOHN'S,686700,3509,2010,100,3122.000000000000000,0.000000000000000,346.000000000000000,784.000000000000000,14,580186.000000000000000,0.880490940444487,-82.436896000000004,29.617384999999999,06860-344-047,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.223748694967467,553351.495858986279927,556860.495858986279927,-129839.504141013720073,-26834.504141013720073,129839.504141013720073,26834.504141013720073,0.810922522002310
4862,61524,0.130000000000000,2164,1.150000000000000,ST. JOHN'S,475500,3348,2004,100,3888.000000000000000,440.000000000000000,590.000000000000000,1058.000000000000000,20,400827.000000000000000,0.168329150379093,-82.437994000000003,29.619392999999999,06860-345-001,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.807209604211142,364838.330465715436731,368186.330465715436731,-107313.669534284563269,-35988.669534284563269,107313.669534284563269,35988.669534284563269,0.774314049349559
4863,61528,0.110000000000000,2216,1.150000000000000,ST. JOHN'S,429000,3396,2004,100,4072.000000000000000,360.000000000000000,590.000000000000000,874.000000000000000,20,361254.000000000000000,0.142432358013079,-82.437790000000007,29.618880000000001,06860-345-005,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.806719577180802,364659.593618603015784,368055.593618603015784,-60944.406381396984216,3405.593618603015784,60944.406381396984216,3405.593618603015784,0.857938446663410
4864,61531,0.110000000000000,2164,1.150000000000000,ST. JOHN'S,489300,3348,2010,100,1944.000000000000000,220.000000000000000,295.000000000000000,529.000000000000000,14,412557.000000000000000,0.142432358013079,-82.438075999999995,29.618521999999999,06860-345-008,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.855326994631008,382822.607331167149823,386170.607331167149823,-103129.392668832850177,-29734.392668832850177,103129.392668832850177,29734.392668832850177,0.789230752771648
4865,61533,0.170000000000000,2417,1.150000000000000,ST. JOHN'S,577000,13717,2012,100,2077.000000000000000,340.000000000000000,445.000000000000000,546.000000000000000,12,476733.000000000000000,0.220122735111122,-82.438382000000004,29.618303999999998,06860-345-010,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.985317238652407,435964.997721133171581,449681.997721133171581,-127318.002278866828419,-40768.002278866828419,127318.002278866828419,40768.002278866828419,0.779344883398844
4866,61534,0.120000000000000,2576,1.150000000000000,ST. JOHN'S,474600,764,2004,100,1976.000000000000000,600.000000000000000,222.000000000000000,576.000000000000000,20,402646.000000000000000,0.155380754196086,-82.438547000000000,29.618438999999999,06860-345-011,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.891104817495441,396767.131680479622446,397531.131680479622446,-77068.868319520377554,-5878.868319520377554,77068.868319520377554,5878.868319520377554,0.837613003962241
4867,61541,0.680000000000000,3245,1.400000000000000,ST. JOHN'S,805900,29228,2004,100,3245.000000000000000,0.000000000000000,597.000000000000000,792.000000000000000,20,655787.000000000000000,0.880490940444487,-82.435343000000003,29.621928000000000,06860-346-002,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.380685914372428,647378.179037412279285,676606.179037412279285,-129293.820962587720715,-8408.820962587720715,129293.820962587720715,8408.820962587720715,0.839565925099159
4868,61543,0.690000000000000,4129,1.400000000000000,ST. JOHN'S,1048500,31520,2004,100,4128.500000000000000,0.000000000000000,870.000000000000000,672.000000000000000,20,859705.000000000000000,0.893439336627494,-82.435308000000006,29.622836000000000,06860-346-004,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.534246780134350,754829.202008995576762,786349.202008995576762,-262150.797991004423238,-104875.797991004423238,262150.797991004423238,104875.797991004423238,0.749975395335237
4869,61555,0.610000000000000,4324,1.400000000000000,ST. JOHN'S,1152000,30172,2012,100,4153.000000000000000,171.000000000000000,886.500000000000000,731.000000000000000,12,949028.000000000116415,0.789852167163437,-82.433156999999994,29.619993000000001,06860-346-016,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.662124639017369,857798.617186727933586,887970.617186727933586,-264029.382813272066414,-91229.382813272182830,264029.382813272066414,91229.382813272182830,0.770807827419035
4870,61567,0.770000000000000,3616,1.400000000000000,ST. JOHN'S,1001900,15168,2008,100,3616.000000000000000,0.000000000000000,354.000000000000000,805.000000000000000,16,836447.000000000000000,0.997026506091551,-82.434522999999999,29.620933000000001,06860-346-028,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.507614088044605,734991.407789701013826,750159.407789701013826,-251740.592210298986174,-101455.592210298986174,251740.592210298986174,101455.592210298986174,0.748736807854777
4871,61574,0.400000000000000,3559,1.400000000000000,ST. JOHN'S,902100,32665,2006,100,3293.000000000000000,266.000000000000000,325.000000000000000,712.000000000000000,18,734120.000000000000000,0.517935847320286,-82.445263999999995,29.621853999999999,06860-351-002,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.422061204909298,674725.489496285910718,707390.489496285910718,-194709.510503714089282,-59394.510503714089282,194709.510503714089282,59394.510503714089282,0.784159726744580
4872,61578,0.450000000000000,3448,1.400000000000000,ST. JOHN'S,838800,70467,2000,100,2807.500000000000000,480.000000000000000,669.500000000000000,744.000000000000000,24,642513.000000000000000,0.582677828235322,-82.443546999999995,29.621886000000000,06860-351-006,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.333405609359836,617482.254463150515221,687949.254463150515221,-150850.745536849484779,-25030.745536849484779,150850.745536849484779,25030.745536849484779,0.820158863213103
4873,61585,0.390000000000000,3183,1.400000000000000,ST. JOHN'S,814200,25743,2000,100,3183.000000000000000,0.000000000000000,360.000000000000000,775.000000000000000,24,666327.000000000000000,0.504987451137279,-82.443808000000004,29.622361000000001,06860-351-013,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.268204653655879,578506.264055059640668,604249.264055059640668,-209950.735944940359332,-87820.735944940359332,209950.735944940359332,87820.735944940359332,0.742138619571432
4874,61592,0.310000000000000,3130,1.400000000000000,ST. JOHN'S,740400,47558,2002,100,12520.000000000000000,0.000000000000000,1168.000000000000000,3036.000000000000000,22,581782.000000000000000,0.401400281673222,-82.445341999999997,29.622810999999999,06860-351-020,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.308443346726655,602259.290530442609452,649817.290530442609452,-90582.709469557390548,20477.290530442609452,90582.709469557390548,20477.290530442609452,0.877657064465752
4875,61594,0.350000000000000,2738,1.150000000000000,ST. JOHN'S,603100,2073,2003,100,2737.500000000000000,0.000000000000000,346.500000000000000,632.000000000000000,21,510561.999999999941792,0.453193866405251,-82.444599999999994,29.622682999999999,06860-351-022,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.996141534159790,440709.644088925851975,442782.644088925851975,-160317.355911074148025,-69852.355911074089818,160317.355911074148025,69852.355911074089818,0.734177821404288
4876,61598,0.320000000000000,3129,1.400000000000000,ST. JOHN'S,743000,19132,2001,100,2733.000000000000000,396.000000000000000,432.000000000000000,506.000000000000000,23,612418.000000000000000,0.414348677856229,-82.443122000000002,29.623106000000000,06860-351-026,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.250934018020118,568600.875542940921150,587732.875542940921150,-155267.124457059078850,-43817.124457059078850,155267.124457059078850,43817.124457059078850,0.791026750394268
4877,61600,0.390000000000000,2549,1.400000000000000,ST. JOHN'S,675700,26332,2010,100,2188.500000000000000,360.000000000000000,255.500000000000000,576.000000000000000,14,548013.000000000000000,0.504987451137279,-82.443824000000006,29.623334000000000,06860-351-028,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.255092760947855,570970.464252757839859,597302.464252757839859,-78397.535747242160141,22957.464252757839859,78397.535747242160141,22957.464252757839859,0.883975823964419
4878,61604,0.280000000000000,2997,1.150000000000000,ST. JOHN'S,511000,3592,2004,100,2996.500000000000000,0.000000000000000,361.500000000000000,483.000000000000000,20,430757.999999999941792,0.362555093124200,-82.445324999999997,29.623269000000001,06860-351-032,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.046646621046360,463539.379269277909771,467131.379269277909771,-43868.620730722090229,32781.379269277967978,43868.620730722090229,32781.379269277967978,0.914151427141444
4879,61610,0.270000000000000,2492,1.150000000000000,ST. JOHN'S,574900,2264,2010,100,2492.000000000000000,0.000000000000000,393.000000000000000,552.000000000000000,14,486401.000000000000000,0.349606696941193,-82.444410000000005,29.623612000000001,06860-351-038,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.010615713229450,447134.942680783860851,449398.942680783860851,-125501.057319216139149,-39266.057319216139149,125501.057319216139149,39266.057319216139149,0.781699326284195
4880,61614,0.310000000000000,2686,1.400000000000000,ST. JOHN'S,635300,27286,2002,100,2686.000000000000000,0.000000000000000,352.000000000000000,609.000000000000000,22,512719.000000000000000,0.401400281673222,-82.444522000000006,29.624098000000000,06860-351-042,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.168276738493201,523491.848749908385798,550777.848749908385798,-84522.151250091614202,10772.848749908385798,84522.151250091614202,10772.848749908385798,0.866957104910921
4881,61616,0.320000000000000,2604,1.150000000000000,ST. JOHN'S,613100,51202,2010,100,2604.000000000000000,0.000000000000000,179.000000000000000,882.000000000000000,14,469933.000000000000000,0.414348677856229,-82.445102000000006,29.624130000000001,06860-351-044,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.053005462368299,466496.344099898589775,517698.344099898589775,-95401.655900101410225,-3436.655900101410225,95401.655900101410225,3436.655900101410225,0.844394624204695
4882,61624,0.260000000000000,2591,1.150000000000000,ST. JOHN'S,553400,1095,2002,100,2590.500000000000000,0.000000000000000,337.500000000000000,504.000000000000000,22,469295.000000000058208,0.336658300758186,-82.447300999999996,29.629763000000001,06860-352-006,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.921562511380507,409037.660963243106380,410132.660963243106380,-143267.339036756893620,-60257.339036756951828,143267.339036756893620,60257.339036756951828,0.741114313269323
4883,61627,0.220000000000000,1893,1.150000000000000,ST. JOHN'S,396600,3111,2001,100,1893.000000000000000,0.000000000000000,238.000000000000000,399.000000000000000,23,333999.000000000000000,0.284864716026157,-82.447248000000002,29.629048999999998,06860-352-009,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.689037644675661,324174.634414630068932,327285.634414630068932,-69314.365585369931068,-9824.365585369931068,69314.365585369931068,9824.365585369931068,0.825228528529072
4884,61630,0.160000000000000,2064,1.150000000000000,ST. JOHN'S,433200,785,2007,100,2064.000000000000000,0.000000000000000,296.000000000000000,441.000000000000000,17,367435.000000000000000,0.207174338928115,-82.447255999999996,29.628478999999999,06860-352-012,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.808521764729328,365317.371138869377319,366102.371138869377319,-67097.628861130622681,-2117.628861130622681,67097.628861130622681,2117.628861130622681,0.845111660062025
4885,61635,0.160000000000000,1993,1.150000000000000,ST. JOHN'S,420500,872,2001,100,1993.000000000000000,0.000000000000000,189.000000000000000,462.000000000000000,23,356552.999999999941792,0.207174338928115,-82.447298000000004,29.627542999999999,06860-352-017,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.700453983788382,327896.727887681394350,328768.727887681394350,-91731.272112318605650,-28656.272112318547443,91731.272112318605650,28656.272112318547443,0.781851909364284
4886,61637,0.150000000000000,1991,1.150000000000000,ST. JOHN'S,401900,3264,2002,100,1991.000000000000000,0.000000000000000,175.000000000000000,399.000000000000000,22,338351.000000000000000,0.194225942745107,-82.447230000000005,29.627215000000000,06860-352-019,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.705929023855145,329696.899118600005750,332960.899118600005750,-68939.100881399994250,-8654.100881399994250,68939.100881399994250,8654.100881399994250,0.828467029406818
4887,61641,0.130000000000000,2023,1.150000000000000,ST. JOHN'S,434000,3187,2002,100,2023.000000000000000,0.000000000000000,201.000000000000000,420.000000000000000,22,365713.000000000000000,0.168329150379093,-82.446329000000006,29.629373000000001,06860-352-023,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.708314705172697,330484.389828720886726,333671.389828720886726,-100328.610171279113274,-35228.610171279113274,100328.610171279113274,35228.610171279113274,0.768828087162951
4888,61643,0.140000000000000,2087,1.150000000000000,ST. JOHN'S,445800,3136,2002,100,2087.000000000000000,0.000000000000000,259.000000000000000,399.000000000000000,22,375794.000000000000000,0.181277546562100,-82.446529999999996,29.629083000000001,06860-352-025,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.734365598366409,339206.924996933259536,342342.924996933259536,-103457.075003066740464,-36587.075003066740464,103457.075003066740464,36587.075003066740464,0.767929396583520
4889,61651,0.110000000000000,2218,1.150000000000000,ST. JOHN'S,437000,812,2003,100,4436.000000000000000,0.000000000000000,556.000000000000000,1012.000000000000000,21,370638.000000000000000,0.142432358013079,-82.446854999999999,29.627779000000000,06860-352-033,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.795861489587589,360721.506547564931680,361533.506547564931680,-75466.493452435068320,-9916.493452435068320,75466.493452435068320,9916.493452435068320,0.827307795303352
