prop_id,legal_acreage_x,living_area_x,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_age,Assessment_Val,legal_acreage_y,A,B,C,D,E,F,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,in_subdivision,percent_good,predicted_log_Assessment_Val,predicted_Assessment_Val,residual,residualAV,geo_id,MA,Cluster ID,Membership Probability,OBJECTID *,CENTROID_X,CENTROID_Y,property_use_cd,hood_cd,tax_area_id,legal_acreage,living_area_y,actual_age,norm_legal_acreage,norm_living_area,norm_actual_age
81801,0.25,750,3.0,GAINESVILLE,56100.0,201500,432,30,170843.0,0.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.59432895889062,108480.852191462,62362.14780853799,62362.14780853799,10600-074-000,MidtownEast,C,0.51,51497,-82.3129,29.660281,100,324433.04,1010,0.25,750,75,-0.087045,-1.145205,0.688706
81811,0.25,1099,3.0,GAINESVILLE,56100.0,271100,152,30,230283.0,0.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.868594155990461,142713.4647405998,87569.5352594002,87569.5352594002,10600-084-000,MidtownEast,C,0.48,51506,-82.315098,29.659859,100,324433.04,1010,0.25,1099,74,-0.087045,-0.678,0.643502
81836,0.2,1128,3.0,GAINESVILLE,32100.0,215000,266,30,182483.99999999997,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.869657727387942,142865.3314459595,39618.66855404046,39618.66855404046,10601-010-000,MidtownEast,C,0.56,51527,-82.310015,29.67198,100,324433.01,1010,0.2,1128,69,-0.094207,-0.639178,0.417487
81837,0.2,1224,3.0,GAINESVILLE,32100.0,277300,60,24,235645.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.027825684935808,167347.15144213536,68297.84855786464,68297.84855786464,10601-011-000,MidtownEast,C,0.56,51528,-82.310017,29.671657,100,324433.01,1010,0.2,1224,68,-0.094207,-0.510663,0.372284
81856,0.2,1434,3.0,GAINESVILLE,32100.0,195200,170,30,165750.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.041949119264636,169727.43728458774,-3977.437284587737,3977.437284587737,10603-003-000,MidtownEast,C,0.59,51547,-82.311049,29.673593,100,324433.01,1010,0.2,1434,69,-0.094207,-0.229537,0.417487
81874,0.21,1524,3.0,GAINESVILLE,32100.0,223100,1331,30,188304.0,0.21,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.089498394039602,177992.8026737513,10311.197326248686,10311.197326248686,10603-021-000,MidtownEast,C,0.59,51565,-82.311768,29.673268,100,324433.01,1010,0.21,1524,69,-0.092774,-0.109054,0.417487
81883,0.34,1493,3.0,GAINESVILLE,32100.0,296300,4265,30,247589.99999999997,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.11282034481009,182192.72690375018,65397.27309624979,65397.27309624979,10604-004-000,MidtownEast,C,0.56,51574,-82.313862,29.672909,100,324433.01,1010,0.34,1493,68,-0.074155,-0.150554,0.372284
81933,0.21,1224,3.0,GAINESVILLE,32100.0,220300,271,30,186983.99999999997,0.21,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.932142831209541,152077.0883113764,34906.91168862357,34906.91168862357,10606-018-000,MidtownEast,C,0.56,51624,-82.310808,29.672461,100,324433.01,1010,0.21,1224,68,-0.092774,-0.510663,0.372284
82041,0.24,1189,3.0,GAINESVILLE,31900.0,196000,220,30,166380.0,0.24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.921869204528504,150522.70333655213,15857.296663447865,15857.296663447865,10618-009-000,MidtownEast,C,0.56,51722,-82.308668,29.670485,100,324433.01,1010,0.24,1189,65,-0.088478,-0.557517,0.236674
82055,0.24,1367,3.0,GAINESVILLE,31900.0,181300,1700,30,152405.0,0.24,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.022008832273452,166376.54339749715,-13971.543397497153,13971.543397497153,10618-023-000,MidtownEast,C,0.59,51736,-82.307093,29.670188,100,324433.01,1010,0.24,1367,66,-0.088478,-0.319229,0.281877
82067,0.25,1197,3.0,GAINESVILLE,31900.0,190600,260,30,161750.0,0.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.929908403981434,151737.6624768655,10012.337523134513,10012.337523134513,10620-008-000,MidtownEast,C,0.58,51747,-82.308347,29.668167,100,324433.01,1010,0.25,1197,65,-0.087045,-0.546808,0.236674
82095,0.27,1385,3.0,GAINESVILLE,31900.0,80900,4960,30,63804.99999999999,0.27,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.040705951245076,169516.56866223505,-105711.56866223505,105711.56866223505,10621-010-000,MidtownEast,C,0.57,51775,-82.309032,29.667419,100,324433.01,1010,0.27,1385,65,-0.084181,-0.295133,0.236674
82137,0.23,1131,3.0,GAINESVILLE,32400.0,143900,516,30,121799.00000000001,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.882607949251378,144727.5009136296,-22928.500913629585,22928.500913629585,10624-006-000,MidtownEast,C,0.6,51815,-82.307472,29.673525,100,324433.01,1010,0.23,1131,64,-0.08991,-0.635162,0.191471
82227,0.23,1249,3.0,GAINESVILLE,32500.0,219400,3228,22,183262.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.78,12.084822743056218,177162.5130358046,6099.486964195414,6099.486964195414,10625-047-000,MidtownEast,C,0.7,51894,-82.304656,29.670748,100,324434.02,1010,0.23,1249,64,-0.08991,-0.477195,0.191471
82238,0.23,1555,3.0,GAINESVILLE,32500.0,221500,2184,29,186091.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.71,12.128310095709445,185036.81711808985,1054.1828819101502,1054.1828819101502,10625-058-000,MidtownEast,C,0.71,51905,-82.304664,29.673319,100,324434.02,1010,0.23,1555,61,-0.08991,-0.067554,0.055862
82426,0.09,1116,3.0,GAINESVILLE,157300.0,151500,280,14,128495.0,0.09,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,11.98017938463305,159560.65078493033,-31065.65078493033,31065.65078493033,10733-022-000,MidtownEast,E,0.95,52032,-82.300381,29.660602,100,324434.04,1010,0.09,1116,28,-0.109961,-0.655242,-1.435842
82430,0.09,1173,3.0,GAINESVILLE,157300.0,199300,597,9,168808.0,0.09,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,12.08433688996228,177076.45898722194,-8268.458987221937,8268.458987221937,10733-026-000,MidtownEast,E,0.97,52033,-82.300108,29.660479,100,324434.04,1010,0.09,1173,17,-0.109961,-0.578936,-1.933076
82476,0.12,960,3.0,GAINESVILLE,174900.0,155200,352,6,131568.0,0.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.94,12.070347693896819,174616.54788962472,-43048.54788962472,43048.54788962472,10740-000-000,MidtownEast,C,0.63,52053,-82.300888,29.669372,100,324434.01,1010,0.12,960,84,-0.105665,-0.864079,1.095534
82604,0.2,1708,3.0,GAINESVILLE,33000.0,198700,537,30,168358.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.167463129445062,192425.2661321456,-24067.266132145596,24067.266132145596,10804-028-000,MidtownEast,C,0.68,52115,-82.305216,29.667732,100,324434.02,1010,0.2,1708,61,-0.094207,0.137266,0.055862
82628,0.23,1808,3.0,GAINESVILLE,33000.0,275400,10217,30,223873.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.219349227146544,202673.02135253826,21199.978647461743,21199.978647461743,10804-052-000,MidtownEast,C,0.71,52139,-82.304398,29.668203,100,324434.02,1010,0.23,1808,60,-0.08991,0.271136,0.010659
82637,0.18,1360,3.0,GAINESVILLE,33000.0,246900,180,12,209685.0,0.18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.272573584636694,213752.39355120697,-4067.393551206973,4067.393551206973,10804-061-000,MidtownEast,C,0.76,52148,-82.303198,29.669186,100,324434.02,1010,0.18,1360,59,-0.097071,-0.3286,-0.034545
82707,0.19,975,3.0,GAINESVILLE,34800.0,158700,1324,19,133571.0,0.19,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,11.937630464175783,152913.92558245186,-19342.925582451862,19342.925582451862,10823-015-000,MidtownEast,C,0.54,52196,-82.291352,29.663667,100,324434.06,1010,0.19,975,54,-0.095639,-0.843998,-0.26056
82748,0.16,1348,3.0,GAINESVILLE,34800.0,123400,480,30,104410.0,0.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.979922955679083,159519.74005972655,-55109.74005972655,55109.74005972655,10823-056-000,MidtownEast,C,0.54,52237,-82.289946,29.663358,100,324434.06,1010,0.16,1348,55,-0.099936,-0.344665,-0.215357
82878,0.18,1380,3.0,GAINESVILLE,34900.0,235500,582,19,199593.0,0.18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.11486747462514,182566.08108893604,17026.918911063956,17026.918911063956,10848-020-046,MidtownEast,E,1.0,52350,-82.294205,29.664071,100,324434.05,1010,0.18,1380,24,-0.097071,-0.301826,-1.616654
82922,0.16,1590,3.0,GAINESVILLE,34900.0,244700,313,18,207682.0,0.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8200000000000001,12.222090861814262,203229.43913269846,4452.560867301538,4452.560867301538,10848-020-090,MidtownEast,E,1.0,52394,-82.296511,29.663547,100,324434.05,1010,0.16,1590,21,-0.099936,-0.0207,-1.752263
82976,0.17,1297,3.0,GAINESVILLE,59500.0,107800,307,30,91323.0,0.17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.957028561979659,155909.1214978108,-64586.12149781079,64586.12149781079,10856-005-000,MidtownEast,C,0.52,52440,-82.293881,29.661681,100,324434.06,1010,0.17,1297,66,-0.098503,-0.412938,0.281877
83003,0.17,1124,3.0,GAINESVILLE,59500.0,158700,260,19,134635.0,0.17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.030923433115811,167866.35454098004,-33231.35454098004,33231.35454098004,10856-033-000,MidtownEast,C,0.52,52467,-82.292661,29.660063,100,324434.06,1010,0.17,1124,64,-0.098503,-0.644532,0.191471
83134,0.17,1714,3.0,GAINESVILLE,51100.0,199500,200,19,169375.0,0.17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.33379599067249,227247.7226557069,-57872.72265570689,57872.72265570689,10858-049-000,MidtownEast,C,0.53,52574,-82.294201,29.660057,100,324434.06,1010,0.17,1714,64,-0.098503,0.145298,0.191471
83231,0.34,1504,3.0,ST. JOHN'S,112500.0,194000,674,30,164225.99999999997,0.34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.040930056018043,169554.5623914982,-5328.5623914982425,5328.5623914982425,10864-056-000,MidtownEast,C,0.5,52647,-82.264343,29.654299,100,315401.01,1004,0.34,1504,51,-0.074155,-0.135828,-0.39617
83279,0.24,1107,3.0,ST. JOHN'S,154900.0,140600,608,30,118902.0,0.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.793415233116521,132377.79978902917,-13475.799789029174,13475.799789029174,10866-009-000,MidtownEast,C,0.5,52692,-82.270952,29.650422,100,315401.01,1004,0.24,1107,66,-0.088478,-0.66729,0.281877
83346,0.23,1167,3.0,ST. JOHN'S,44400.0,148400,1048,30,125091.99999999999,0.23,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.827940547675588,137027.997833031,-11935.997833031011,11935.997833031011,10867-042-000,MidtownEast,C,0.5,52757,-82.268865,29.649923,100,315401.01,1004,0.23,1167,62,-0.08991,-0.586969,0.101065
83417,0.4,1899,3.0,ST. JOHN'S,75000.0,301300,20472,30,235632.99999999997,0.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.221166106424503,203041.58848483936,32591.41151516061,32591.41151516061,10872-002-000,MidtownEast,C,0.51,52818,-82.264767,29.651499,100,315401.01,1004,0.4,1899,69,-0.065562,0.392957,0.417487
83509,0.24,1330,3.0,ST. JOHN'S,237100.0,206700,331,19,175364.0,0.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.101810216440331,180197.7641434399,-4833.764143439912,4833.764143439912,10882-010-024,MidtownEast,C,0.5,52896,-82.26977,29.652242,100,315401.01,1004,0.24,1330,19,-0.088478,-0.368761,-1.84267
83593,0.3,1436,3.0,ST. JOHN'S,104500.0,210200,5232,30,173438.0,0.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.997828922046299,162401.821380875,11036.178619125014,11036.178619125014,10884-067-000,MidtownEast,C,0.5,52980,-82.270619,29.652163,100,315401.01,1004,0.3,1436,69,-0.079884,-0.226859,0.417487
83626,0.11,1080,3.0,ST. JOHN'S,112100.0,207900,175,21,176540.0,0.11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,11.860440966858599,141554.6254084615,34985.37459153851,34985.37459153851,10886-010-020,MidtownEast,C,0.5,53004,-82.268822,29.646208,100,315401.01,1004,0.11,1080,21,-0.107097,-0.703435,-1.752263
83878,0.1,747,3.0,GAINESVILLE,137600.0,97900,0,30,83215.0,0.1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.519048729595198,100614.20501331093,-17399.20501331093,17399.20501331093,10978-000-000,MidtownEast,C,0.66,53153,-82.303707,29.658208,100,315403.01,1010,0.1,747,78,-0.108529,-1.149221,0.824315
83882,0.11,1380,3.0,GAINESVILLE,137600.0,205600,248,17,174512.0,0.11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.10547567329411,180859.4832836529,-6347.483283652895,6347.483283652895,10979-002-000,MidtownEast,E,0.3,53156,-82.303463,29.658042,100,315403.01,1010,0.11,1380,17,-0.107097,-0.301826,-1.933076
84002,0.11,1237,3.0,GAINESVILLE,105200.0,154500,629,21,130696.0,0.11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,11.967167315845208,157497.8861432733,-26801.886143273296,26801.886143273296,11099-000-000,MidtownEast,E,0.31,53226,-82.303315,29.656028,100,315403.01,1010,0.11,1237,21,-0.107097,-0.49326,-1.752263
84067,0.23,1091,3.0,GAINESVILLE,137200.0,184500,0,6,156825.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.94,12.213576325610958,201506.3806473017,-44681.3806473017,44681.3806473017,11120-014-002,MidtownEast,C,0.51,53259,-82.291442,29.656529,100,315403.02,1010,0.23,1091,74,-0.08991,-0.688709,0.643502
84148,0.18,682,2.0,GAINESVILLE,8805.0,68600,39,30,58271.0,0.18,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,10.918365625006004,55180.539510449686,3090.4604895503144,3090.4604895503144,11128-003-001,MidtownEast,E,0.84,53304,-82.29629,29.654886,100,315403.02,1010,0.18,682,31,-0.097071,-1.236236,-1.300232
84149,0.18,1288,3.0,GAINESVILLE,8805.0,191300,0,24,162605.0,0.18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,11.988223860305666,160849.4093017364,1755.590698263608,1755.590698263608,11128-004-000,MidtownEast,E,0.83,53305,-82.296542,29.654886,100,315403.02,1010,0.18,1288,57,-0.097071,-0.424986,-0.124951
84174,0.18,760,3.0,GAINESVILLE,8805.0,86900,183,30,73682.0,0.18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.51001793750288,99709.66952970458,-26027.66952970458,26027.66952970458,11130-004-000,MidtownEast,E,0.8,53322,-82.297838,29.654199,100,315403.01,1010,0.18,760,52,-0.097071,-1.131818,-0.350966
84228,0.19,682,3.0,GAINESVILLE,137900.0,145100,835,9,122499.99999999999,0.19,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,11.821976387392786,136213.17317850093,-13713.173178500947,13713.173178500947,11178-000-000,MidtownEast,C,0.49,53359,-82.299308,29.65391,100,315403.01,1010,0.19,682,72,-0.095639,-1.236236,0.553096
84297,0.2,962,3.0,GAINESVILLE,194300.0,127100,380,19,107655.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,11.932048281630102,152062.71016636878,-44407.71016636878,44407.71016636878,11220-000-000,MidtownEast,C,0.49,53403,-82.299371,29.653266,100,315403.01,1010,0.2,962,76,-0.094207,-0.861401,0.733909
84304,0.46,1192,3.0,GAINESVILLE,194300.0,210100,1004,14,177581.0,0.46,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.224242199407872,203667.1249013469,-26086.12490134689,26086.12490134689,11227-000-000,MidtownEast,C,0.53,53410,-82.299377,29.652247,100,315403.01,1010,0.46,1192,79,-0.056968,-0.553501,0.869518
84363,0.23,805,2.0,GAINESVILLE,255700.0,58800,320,30,49660.0,0.23,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.12461864953753,67820.42278156054,-18160.42278156054,18160.42278156054,11236-008-000,MidtownEast,C,0.46,53449,-82.292867,29.652867,100,315403.02,1010,0.23,805,66,-0.08991,-1.071577,0.281877
84368,0.21,805,3.0,GAINESVILLE,255700.0,136200,280,14,115490.0,0.21,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,11.880507324596415,144423.8018475081,-28933.80184750809,28933.80184750809,11236-013-000,MidtownEast,C,0.46,53454,-82.292541,29.652168,100,315403.02,1010,0.21,805,68,-0.092774,-1.071577,0.372284
84736,0.14,960,3.0,GAINESVILLE,136600.0,128800,560,30,108920.0,0.14,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.725713192253291,123712.2016117907,-14792.201611790704,14792.201611790704,11423-000-000,MidtownEast,C,0.6,53558,-82.307976,29.654469,100,315403.01,1010,0.14,960,35,-0.1028,-0.864079,-1.11942
84740,0.17,628,3.0,GAINESVILLE,136600.0,132100,0,14,112285.0,0.17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,11.685574876496705,118844.93753856103,-6559.937538561033,6559.937538561033,11427-000-000,MidtownEast,C,0.6,53559,-82.308466,29.654095,100,315403.01,1010,0.17,628,65,-0.098503,-1.308526,0.236674
84800,0.17,1144,3.0,GAINESVILLE,136600.0,104000,0,30,88400.0,0.17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.866926106630167,142475.61006885074,-54075.61006885074,54075.61006885074,11485-000-000,MidtownEast,C,0.63,53607,-82.304212,29.653135,100,315403.01,1010,0.17,1144,68,-0.098503,-0.617759,0.372284
84823,0.14,997,3.0,GAINESVILLE,136600.0,185000,192,9,157058.0,0.14,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,12.07041580167715,174628.44104011398,-17570.441040113976,17570.441040113976,11502-000-000,MidtownEast,C,0.6,53621,-82.30774,29.653547,100,315403.01,1010,0.14,997,57,-0.1028,-0.814547,-0.124951
84879,0.17,1134,3.0,GAINESVILLE,136600.0,135000,0,27,114750.0,0.17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.73,11.911415915252476,148957.44129756192,-34207.44129756192,34207.44129756192,11548-000-000,MidtownEast,C,0.64,53650,-82.304209,29.651609,100,315403.03,1010,0.17,1134,74,-0.098503,-0.631146,0.643502
85029,0.14,1286,3.0,GAINESVILLE,136600.0,87000,60,30,73890.0,0.14,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.935572954507725,152599.6271490958,-78709.62714909579,78709.62714909579,11683-001-000,MidtownEast,C,0.59,53714,-82.307823,29.648523,100,145404.05,1010,0.14,1286,65,-0.1028,-0.427664,0.236674
85202,0.16,1128,3.0,GAINESVILLE,167500.0,305800,6016,14,253913.99999999997,0.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.101181617888011,180084.5276836341,73829.47231636586,73829.47231636586,11822-000-000,MidtownEast,C,0.57,53822,-82.315508,29.649759,100,145404.01,1010,0.16,1128,85,-0.099936,-0.639178,1.140737
85285,0.16,2518,4.0,GAINESVILLE,49300.0,461600,20975,4,371385.0,0.16,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.96,12.94461959350367,418578.44454274204,-47193.44454274204,47193.44454274204,11897-000-000,MidtownEast,C,0.56,53887,-82.314414,29.654739,100,145404.02,1010,0.16,2518,94,-0.099936,1.22161,1.547565
85357,0.14,1104,3.0,GAINESVILLE,49600.0,225000,374,24,190876.0,0.14,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,11.925574723997835,151081.50282613587,39794.49717386413,39794.49717386413,11971-002-000,MidtownEast,C,0.57,53924,-82.312845,29.652664,100,145404.02,1010,0.14,1104,27,-0.1028,-0.671306,-1.481045
85418,0.16,1239,3.0,GAINESVILLE,209300.0,166600,1562,12,140048.0,0.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.196380451563511,198070.92479340572,-58022.92479340572,58022.92479340572,12028-001-001,MidtownEast,C,0.59,53962,-82.313991,29.646821,100,145404.05,1010,0.16,1239,47,-0.099936,-0.490582,-0.576982
