OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,Cluster_ID,Membership Probability
9114,1,54390,54390,92540,-82.29963121,29.64434943,-0.482174075,0.785999466,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2346,0.679586163,9114,C4,0.852
9115,1,54391,54391,92541,-82.29962976,29.64414639,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1568,-0.314081013,9115,C4,0.852
9116,1,54392,54392,92542,-82.29963046,29.64396765,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1041,-0.98716919,9116,C4,0.85
9117,1,54393,54393,92543,-82.29963117,29.64378891,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1208,-0.773875593,9117,C4,0.85
9118,1,54394,54394,92544,-82.29963184,29.64361705,-0.482174075,0.696080489,-0.261490674,-1.391927491,1.686327198,-0.424528137,0.007667989,0,1,1601,-0.271933176,9118,C4,0.848
9119,1,54395,54395,92545,-82.29963252,29.64344519,-0.482174075,0.696080489,-0.258251798,-1.391927491,1.686327198,-0.424528137,-1.027914836,0,0,1435,-0.483949566,9119,C4,0.848
9120,1,54396,54396,92546,-82.2996332,29.64327334,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1224,-0.753440278,9120,C4,0.848
9121,1,54397,54397,92547,-82.29963388,29.64310148,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1977,0.208296719,9121,C4,0.846
9122,1,54398,54398,92548,-82.29963455,29.64292962,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1046,-0.980783154,9122,C4,0.846
9123,1,54399,54399,92549,-82.29963523,29.64275775,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1140,-0.860725681,9123,C4,0.846
9124,1,54400,54400,92550,-82.2996359,29.64258589,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1008,-1.029317027,9124,C4,0.848
9125,1,54401,54401,92551,-82.29963662,29.64240029,-0.482174075,0.696080489,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1041,-0.98716919,9125,C4,0.848
9126,1,54402,54402,92552,-82.29963747,29.64218718,-0.482174075,0.651121001,-0.245296295,0.682613141,1.686327198,1.010697137,-1.027914836,1,0,975,-1.071464863,9126,C4,0.846
9127,1,54403,54403,92553,-82.29998373,29.64218822,-0.482174075,0.696080489,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1520,-0.375386957,9127,C4,0.842
9128,1,54404,54404,92554,-82.29998289,29.64240133,-0.482174075,0.696080489,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1330,-0.618056319,9128,C4,0.846
9129,1,54405,54405,92555,-82.29998216,29.64258693,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1560,-0.32429867,9129,C4,0.846
9130,1,54406,54406,92556,-82.29998148,29.64275879,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1315,-0.637214426,9130,C4,0.846
9131,1,54407,54407,92557,-82.29998081,29.64293065,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1224,-0.753440278,9131,C4,0.846
9132,1,54408,54408,92558,-82.29998014,29.64310251,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,975,-1.071464863,9132,C4,0.846
9133,1,54409,54409,92559,-82.29997946,29.64327438,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,945,-1.109781078,9133,C4,0.846
9134,1,54410,54410,92560,-82.29997879,29.64344623,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2048,0.298978428,9134,C4,0.85
9135,1,54411,54411,92561,-82.29997811,29.64361809,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,936,-1.121275943,9135,C4,0.85
9136,1,54412,54412,92562,-82.29997743,29.64378995,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,910,-1.154483329,9136,C4,0.85
9137,1,54413,54413,92563,-82.29997673,29.64396869,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,930,-1.128939186,9137,C4,0.85
9138,1,54414,54414,92564,-82.29997602,29.64414743,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,921,-1.14043405,9138,C4,0.85
9139,1,54415,54415,92565,-82.29997285,29.64435019,-0.482174075,0.696080489,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1641,-0.22084489,9139,C4,0.852
9140,1,54416,54416,92566,-82.30048123,29.64435169,-0.482174075,0.830958954,-0.242057419,0.682613141,1.686327198,1.548906615,0.411000247,1,1,1397,-0.532483438,9140,C4,0.85
9141,1,54417,54417,92567,-82.30047968,29.64414977,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1284,-0.676807848,9141,C4,0.852
9142,1,54418,54418,92568,-82.30048038,29.64397104,-0.482174075,0.741039978,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1014,-1.021653784,9142,C4,0.85
9143,1,54419,54419,92569,-82.30048108,29.64379231,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1134,-0.868388924,9143,C4,0.85
9144,1,54420,54420,92570,-82.30048177,29.64362045,-0.482174075,0.785999466,-0.261490674,0.682613141,1.686327198,1.513025983,-1.027914836,1,0,1053,-0.971842704,9144,C4,0.85
9145,1,54421,54421,92571,-82.30048243,29.64344858,-0.482174075,0.651121001,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1941,0.162317261,9145,C4,0.848
9146,1,54422,54422,92572,-82.30048311,29.64327672,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1300,-0.656372534,9146,C4,0.846
9147,1,54423,54423,92573,-82.30048378,29.64310487,-0.482174075,0.651121001,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1059,-0.964179461,9147,C4,0.846
9148,1,54424,54424,92574,-82.30048445,29.642933,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1072,-0.947575768,9148,C4,0.846
9149,1,54425,54425,92575,-82.30048512,29.64276113,-0.482174075,0.651121001,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1234,-0.740668207,9149,C4,0.846
9150,1,54426,54426,92576,-82.30048581,29.64258927,-0.482174075,0.785999466,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1188,-0.799419736,9150,C4,0.846
9151,1,54427,54427,92577,-82.30048654,29.64240367,-0.482174075,0.696080489,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1323,-0.626996769,9151,C4,0.846
9152,1,54428,54428,92578,-82.3004873,29.64219014,-0.482174075,0.696080489,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1389,-0.542701096,9152,C4,0.844
9153,1,54429,54429,92579,-82.30083977,29.64062339,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1149,-0.849230816,9153,C4,0.834
9154,1,54430,54430,92580,-82.30083912,29.64078838,-0.482174075,0.830958954,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1188,-0.799419736,9154,C4,0.834
9155,1,54431,54431,92581,-82.30083848,29.64095337,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1255,-0.713846856,9155,C4,0.834
9156,1,54432,54432,92582,-82.30083784,29.64111835,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1561,-0.323021463,9156,C4,0.83
9157,1,54433,54433,92583,-82.30083719,29.64128334,-0.482174075,0.651121001,-0.261490674,0.163977983,1.686327198,0.795413346,-1.027914836,1,0,910,-1.154483329,9157,C4,0.834
9158,1,54434,54434,92584,-82.30083654,29.64144832,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1059,-0.964179461,9158,C4,0.836
9159,1,54435,54435,92585,-82.30083324,29.64163248,-0.482174075,0.830958954,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,960,-1.090622971,9159,C4,0.836
9160,1,54436,54436,92586,-82.30083188,29.6419791,-0.482174075,0.785999466,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1188,-0.799419736,9160,C4,0.838
9161,1,54437,54437,92587,-82.30083355,29.6421909,-0.482174075,0.696080489,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1448,-0.467345873,9161,C4,0.842
9162,1,54438,54438,92588,-82.30083279,29.64240414,-0.482174075,0.696080489,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1275,-0.688302713,9162,C4,0.846
9163,1,54439,54439,92589,-82.30083206,29.64258975,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1016,-1.019099369,9163,C4,0.846
9164,1,54440,54440,92590,-82.30083138,29.6427616,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1182,-0.807082979,9164,C4,0.846
9165,1,54441,54441,92591,-82.3008307,29.64293346,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1200,-0.78409325,9165,C4,0.846
9166,1,54442,54442,92592,-82.30083005,29.64310533,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1912,0.125278253,9166,C4,0.846
9167,1,54443,54443,92593,-82.30082937,29.64327719,-0.482174075,0.696080489,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1046,-0.980783154,9167,C4,0.846
9168,1,54444,54444,92594,-82.3008287,29.64344905,-0.482174075,0.651121001,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1078,-0.939912525,9168,C4,0.846
9169,1,54445,54445,92595,-82.30082801,29.64362091,-0.482174075,-1.417015468,-0.261490674,-2.040221439,1.686327198,-0.424528137,-1.027914836,0,0,1471,-0.437970108,9169,C4,0.848
9170,1,54446,54446,92596,-82.30082734,29.64379277,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1208,-0.773875593,9170,C4,0.848
9171,1,54447,54447,92597,-82.30082664,29.64397151,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1323,-0.626996769,9171,C4,0.85
9172,1,54448,54448,92598,-82.30082594,29.64415024,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,975,-1.071464863,9172,C4,0.85
9173,1,54449,54449,92599,-82.30082283,29.64435216,-0.482174075,0.830958954,-0.242057419,0.682613141,1.686327198,-0.424528137,0.421901119,0,1,2085,0.346235093,9173,C4,0.85
9174,1,54450,54450,92600,-82.30133122,29.64436042,-0.482174075,0.785999466,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1056,-0.968011083,9174,C4,0.848
9175,1,54451,54451,92601,-82.30132954,29.64416606,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1209,-0.772598386,9175,C4,0.85
9176,1,54452,54452,92602,-82.30133022,29.6439942,-0.482174075,0.696080489,-0.261490674,-0.095339596,1.686327198,-0.424528137,-1.027914836,0,0,1224,-0.753440278,9176,C4,0.85
9177,1,54453,54453,92603,-82.30133089,29.64382233,-0.482174075,0.651121001,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1334,-0.61294749,9177,C4,0.848
9178,1,54454,54454,92604,-82.30133156,29.64365048,-0.482174075,0.785999466,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1188,-0.799419736,9178,C4,0.848
9179,1,54455,54455,92605,-82.30133223,29.64347862,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1313,-0.639768841,9179,C4,0.846
9180,1,54456,54456,92606,-82.30133291,29.64330676,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1285,-0.675530641,9180,C4,0.846
9181,1,54457,54457,92607,-82.30133358,29.64313489,-0.482174075,0.696080489,-0.258251798,-0.484315965,1.686327198,-0.424528137,-1.027914836,0,0,1330,-0.618056319,9181,C4,0.846
9182,1,54458,54458,92608,-82.30133425,29.64296303,-0.482174075,0.651121001,-0.261490674,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1269,-0.695965956,9182,C4,0.846
9183,1,54459,54459,92609,-82.30133492,29.64279117,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1448,-0.467345873,9183,C4,0.846
9184,1,54460,54460,92610,-82.30133569,29.64259866,-0.482174075,0.696080489,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1086,-0.929694868,9184,C4,0.846
9185,1,54461,54461,92611,-82.3013365,29.64238556,-0.482174075,-1.506934445,-0.245296295,-2.299539018,1.686327198,-0.424528137,-1.027914836,0,0,1170,-0.822409465,9185,C4,0.838
9186,1,54462,54462,92612,-82.30133735,29.64217247,-0.482174075,0.696080489,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1768,-0.058639579,9186,C4,0.842
9187,1,54463,54463,92613,-82.30133818,29.64195937,-0.482174075,-1.327096491,-0.245296295,-1.78090386,1.686327198,0.490427976,-1.027914836,1,0,1248,-0.722787306,9187,C4,0.836
9188,1,54464,54464,92614,-82.30133897,29.64176,-0.482174075,0.696080489,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1278,-0.684471091,9188,C4,0.836
9189,1,54465,54465,92615,-82.30133966,29.64158127,-0.482174075,0.785999466,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1188,-0.799419736,9189,C4,0.836
9190,1,54466,54466,92616,-82.30134068,29.64132004,-0.482174075,0.651121001,-0.206429785,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1563,-0.320467049,9190,C4,0.83
9191,1,54467,54467,92617,-82.30134171,29.6410584,-0.482174075,0.741039978,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1014,-1.021653784,9191,C4,0.834
9192,1,54468,54468,92618,-82.30134242,29.64087925,-0.482174075,0.651121001,-0.258251798,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,875,-1.19918558,9192,C4,0.834
9193,1,54469,54469,92619,-82.30134324,29.64066615,-0.482174075,0.651121001,-0.235579667,0.682613141,1.686327198,0.651890819,-1.027914836,1,0,939,-1.117444321,9193,C4,0.834
9194,1,54470,54470,92620,-82.2982269,29.64436301,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,1.459205035,-1.027914836,1,0,1127,-0.877329374,9194,C4,0.852
9195,1,54471,54471,92621,-82.29823044,29.64416693,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1290,-0.669144605,9195,C4,0.852
9196,1,54472,54472,92622,-82.29823122,29.6439717,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2155,0.435639594,9196,C4,0.854
9197,1,54473,54473,92623,-82.29823199,29.64377647,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1010,-1.026762612,9197,C4,0.85
9198,1,54474,54474,92624,-82.29823276,29.64358123,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1127,-0.877329374,9198,C4,0.85
9199,1,54475,54475,92625,-82.29823352,29.64338599,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1290,-0.669144605,9199,C4,0.85
9200,1,54476,54476,92626,-82.29823429,29.64319076,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2226,0.526321303,9200,C4,0.85
9201,1,54477,54477,92627,-82.29823507,29.64299552,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1407,-0.519711367,9201,C4,0.848
9202,1,54478,54478,92628,-82.29823584,29.64280029,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1265,-0.701074785,9202,C4,0.848
9203,1,54479,54479,92629,-82.29823661,29.64260506,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1474,-0.434138487,9203,C4,0.848
9204,1,54480,54480,92630,-82.29823742,29.6424002,-0.482174075,0.561202024,-0.242057419,-0.743633544,1.686327198,-0.424528137,-1.027914836,0,0,1123,-0.882438202,9204,C4,0.844
9205,1,54481,54481,92631,-82.29823828,29.64218297,-0.482174075,0.606161512,-0.238818543,0.682613141,1.686327198,0.33793529,-1.027914836,1,0,1295,-0.66275857,9205,C4,0.842
9206,1,54482,54482,92632,-82.29823651,29.64197118,-0.482174075,0.606161512,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1791,-0.029263815,9206,C4,0.842
9207,1,54483,54483,92633,-82.29823775,29.64162928,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1290,-0.669144605,9207,C4,0.842
9208,1,54484,54484,92634,-82.29824123,29.64143331,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,2514,0.894156968,9208,C4,0.84
9209,1,54485,54485,92635,-82.29824201,29.64123601,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1435,-0.483949566,9209,C4,0.834
9210,1,54486,54486,92636,-82.29824279,29.64103872,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1105,-0.905427931,9210,C4,0.834
9211,1,54487,54487,92637,-82.29824357,29.64084143,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1870,0.071635552,9211,C4,0.834
9212,1,54488,54488,92638,-82.29824435,29.64064413,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1265,-0.701074785,9212,C4,0.834
9213,1,54489,54489,92639,-82.29824513,29.64044684,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1358,-0.582294518,9213,C4,0.834
9214,1,54490,54490,92640,-82.29824591,29.64024955,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1105,-0.905427931,9214,C4,0.832
9215,1,54491,54491,92641,-82.29824669,29.64005225,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1265,-0.701074785,9215,C4,0.83
9216,1,54492,54492,92642,-82.2987777,29.64007173,-0.482174075,0.606161512,-0.235579667,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1290,-0.669144605,9216,C4,0.83
9217,1,54493,54493,92643,-82.29877668,29.64043003,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1907,0.118892217,9217,C4,0.83
9218,1,54494,54494,92644,-82.29877323,29.64062909,-0.482174075,0.561202024,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1435,-0.483949566,9218,C4,0.834
9219,1,54495,54495,92645,-82.29877245,29.64082942,-0.482174075,0.561202024,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1314,-0.638491633,9219,C4,0.834
9220,1,54496,54496,92646,-82.29877166,29.64102974,-0.482174075,0.561202024,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1435,-0.483949566,9220,C4,0.834
9221,1,54497,54497,92647,-82.29877087,29.64123005,-0.482174075,0.561202024,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1265,-0.701074785,9221,C4,0.834
9222,1,54498,54498,92648,-82.29877007,29.64143037,-0.482174075,0.561202024,-0.245296295,-1.391927491,1.686327198,-0.424528137,-1.027914836,0,0,2965,1.4701774,9222,C4,0.836
9223,1,54499,54499,92649,-82.29877197,29.64162937,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1099,-0.913091174,9223,C4,0.838
9224,1,54500,54500,92650,-82.29877055,29.64197279,-0.482174075,0.561202024,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1265,-0.701074785,9224,C4,0.842
9225,1,54501,54501,92651,-82.29876711,29.64218456,-0.482174075,0.606161512,-0.238818543,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1081,-0.936080903,9225,C4,0.844
9226,1,54502,54502,92652,-82.29876625,29.64240179,-0.482174075,0.561202024,-0.242057419,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1105,-0.905427931,9226,C4,0.844
9227,1,54503,54503,92653,-82.29876545,29.64260666,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1314,-0.638491633,9227,C4,0.848
9228,1,54504,54504,92654,-82.29876467,29.64280189,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1529,-0.363892092,9228,C4,0.848
9229,1,54505,54505,92655,-82.2987639,29.64299712,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,2.939281099,-1.027914836,1,0,2229,0.530152925,9229,C4,0.848
9230,1,54506,54506,92656,-82.29876313,29.64319236,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1964,0.191693025,9230,C4,0.85
9231,1,54507,54507,92657,-82.29876236,29.64338758,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1435,-0.483949566,9231,C4,0.848
9232,1,54508,54508,92658,-82.29876159,29.64358282,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1105,-0.905427931,9232,C4,0.85
9233,1,54509,54509,92659,-82.29876082,29.64377805,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1270,-0.694688749,9233,C4,0.85
9234,1,54510,54510,92660,-82.29876006,29.64397328,-0.482174075,0.561202024,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1490,-0.413703172,9234,C4,0.85
9235,1,54511,54511,92661,-82.29875928,29.64416852,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1105,-0.905427931,9235,C4,0.852
9236,1,54512,54512,92662,-82.29876112,29.64436416,-0.482174075,0.606161512,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1127,-0.877329374,9236,C4,0.852
9237,1,54513,54513,92664,-82.28285965,29.63964462,-0.482174075,0.246485605,-0.109263511,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1066,-0.955239011,9237,C4,0.982
9238,1,54514,54514,92665,-82.28362902,29.63979648,-0.482174075,1.145675374,-0.255012922,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,672,-1.458458635,9238,C4,0.954
9239,1,54515,54515,92674,-82.28054788,29.63290317,-0.482174075,-1.551893933,-0.229101916,-2.429197808,1.686327198,-0.424528137,-1.027914836,0,0,1170,-0.822409465,9239,C4,0.998
9240,1,54516,54516,92675,-82.28029202,29.63289895,-0.482174075,-1.551893933,-0.232340791,-2.429197808,1.686327198,-0.424528137,-1.027914836,0,0,1274,-0.68957992,9240,C4,0.998
9241,1,54517,54517,92676,-82.28004144,29.63289628,-0.482174075,-1.551893933,-0.232340791,-2.429197808,1.686327198,-0.424528137,-1.027914836,0,0,1248,-0.722787306,9241,C4,0.998
9242,1,54518,54518,92678,-82.27953148,29.63288688,-0.482174075,-1.102299049,-0.066672295,-1.262268702,1.686327198,-0.424528137,-1.027914836,0,0,1446,-0.469900287,9242,C4,0.998
9243,1,54519,54519,92680,-82.27926655,29.63228985,-0.482174075,0.111607139,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1620,-0.24766624,9243,C4,1
9244,1,54520,54520,92683,-82.27926757,29.63162307,-0.482174075,-1.596853422,-0.24853517,-2.558856597,1.686327198,-0.424528137,-1.027914836,0,0,1352,-0.589957761,9244,C4,0.998
9245,1,54521,54521,92687,-82.28004915,29.63070743,-0.482174075,-1.596853422,-0.242057419,-2.558856597,1.686327198,-0.424528137,-1.027914836,0,0,1248,-0.722787306,9245,C4,0.998
9246,1,54522,54522,92688,-82.28030421,29.63070732,-0.482174075,-1.596853422,-0.242057419,-2.558856597,1.686327198,-0.424528137,-1.027914836,0,0,1274,-0.68957992,9246,C4,0.998
9247,1,54523,54523,92689,-82.28056499,29.63070505,-0.482174075,-1.686772399,-0.238818543,-2.818174176,1.686327198,-0.424528137,-1.027914836,0,0,1274,-0.68957992,9247,C4,0.998
9248,1,54524,54524,92695,-82.28006283,29.63153336,-0.482174075,0.111607139,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1620,-0.24766624,9248,C4,1
9249,1,54525,54525,92696,-82.28031521,29.63152689,-0.482174075,-1.64181291,-0.24853517,-2.688515387,1.686327198,-0.424528137,-1.027914836,0,0,1352,-0.589957761,9249,C4,0.998
9250,1,54526,54526,92697,-82.28057328,29.6315806,-0.482174075,-1.64181291,-0.22586304,-2.688515387,1.686327198,-0.424528137,-1.027914836,0,0,1274,-0.68957992,9250,C4,0.998
9251,1,54527,54527,92698,-82.28057006,29.63200642,-0.482174075,-1.64181291,-0.22586304,-2.688515387,1.686327198,-0.424528137,-1.027914836,0,0,1274,-0.68957992,9251,C4,0.998
9252,1,54528,54528,92699,-82.28031239,29.63205977,-0.482174075,-1.686772399,-0.24853517,-2.818174176,1.686327198,-0.424528137,-1.027914836,0,0,1170,-0.822409465,9252,C4,0.998
9253,1,54529,54529,92702,-82.27980869,29.6323483,-0.482174075,0.201526116,-0.24853517,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1620,-0.24766624,9253,C4,1
9254,1,54530,54530,92703,-82.28005898,29.63235091,-0.482174075,0.201526116,-0.245296295,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1620,-0.24766624,9254,C4,1
9255,1,54531,54531,92714,-82.27913082,29.63795834,-0.482174075,0.830958954,-0.1643244,0.682613141,1.686327198,-0.424528137,-1.027914836,0,0,1694,-0.15315291,9255,C4,0.996
9256,1,54532,54532,92716,-82.27956524,29.63812839,-0.482174075,0.516242535,-0.144891145,0.682613141,1.686327198,-0.424528137,1.312138986,0,1,1372,-0.564413618,9256,C4,1
