#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC511215,SLD,3454 SW 103RD ST,GAINESVILLE,32608,WILDS PLANTATION,"2,762",06852-020-039,"$778,000 ",4,3,0,2006,Private,Single Family Residence,Fee Simple,"$8,663.03 ",2,2,2,Conventional,3/23/2023,$285.66 ,$281.68 ,0.99,"COLDWELL BANKER M.M. PARRISH, REALTORS",Jacqui Knowles,259503594,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,J964216,SLD,1422 SW 88TH DR,GAINESVILLE,32607,COBBLEFIELD,"3,593",06672-300-135,"$780,000 ",4,3,0,2004,Private,Single Family Residence,Fee Simple,"$8,886.26 ",0,0,-72,Conventional,6/30/2023,$217.09 ,$217.09 ,1,STELLAR NON-MEMBER OFFICE,Stellar Non-Member Agent,123456789,259500004,For Future Use,Other,TRUE
1,GC512579,SLD,4623 NW 58TH ST,GAINESVILLE,32653,MILLHOPPER FOREST PH 1B,"3,313",06054-011-047,"$780,000 ",4,3,1,2002,Private,Single Family Residence,Fee Simple,"$9,958.00 ",40,40,40,Conventional,7/7/2023,$245.70 ,$235.44 ,0.96,BOSSHARDT REALTY SERVICES LLC,Kevin Banes,259505057,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512123,SLD,526 SW 41ST ST,GAINESVILLE,32607,HOLLY FOREST,"3,058",06538-013-000,"$780,000 ",4,3,0,1961,Private,Single Family Residence,Fee Simple,"$4,734.80 ",66,66,67,Cash,7/5/2023,$277.63 ,$255.07 ,0.92,PEPINE REALTY,Mark Gajda,259505420,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509387,SLD,3445 SW 111TH DR,GAINESVILLE,32608,OAKMONT,"2,515",04427-111-487,"$780,000 ",4,3,0,2022,,Single Family Residence,Co-op,$0.00 ,266,266,352,Conventional,12/1/2023,$336.93 ,$310.14 ,0.92,ICI SELECT REALTY,Ali Kargar,253004979,259506007,Gainesville-Alachua,Tampa,TRUE
1,GC507374,SLD,11878 SW 34TH RD,GAINESVILLE,32608,OAKMONT,"2,471",04427-111-606,"$782,671 ",3,3,0,2022,Community,Single Family Residence,Co-op,$0.00 ,0,0,0,Conventional,3/28/2023,$299.20 ,$316.74 ,1.06,ICI SELECT REALTY,Ali Kargar,253004979,259505695,Gainesville-Alachua,Tampa,TRUE
1,GC512285,SLD,3555 SW 111TH DR,GAINESVILLE,32608,OAKMONT,"2,450",04427-111-492,"$785,000 ",4,3,0,2022,,Single Family Residence,Fee Simple,"$5,013.00 ",1,1,1,Conventional,5/8/2023,$320.41 ,$320.41 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lynne Saunders,259505115,260031661,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510143,SLD,10505 SW 41ST PL,GAINESVILLE,32608,HP/BENJAMINS GROVE 22,"4,801",06860-220-016,"$785,000 ",4,2,1,1995,Private,Single Family Residence,Fee Simple,"$7,266.00 ",4,4,4,Conventional,2/10/2023,$163.51 ,$163.51 ,1,BOSSHARDT REALTY SERVICES LLC,Missie Schneider,259503060,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510250,SLD,3502 NW 18TH AVE,GAINESVILLE,32605,WILLOW CROFT,"3,933",06415-010-024,"$789,000 ",4,3,1,2002,,Single Family Residence,Fee Simple,"$12,452.00 ",4,4,4,Conventional,3/1/2023,$200.61 ,$200.61 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Rana Schafer,259503515,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515818,SLD,25608 DEVONIA ST,MELROSE,32666,NOT IN SUBDIVISION,"2,556",18768-001-000,"$790,000 ",3,2,1,1993,,Single Family Residence,Fee Simple,"$6,040.00 ",1,1,8,Cash,9/21/2023,$312.60 ,$309.08 ,0.99,RE/MAX PROFESSIONALS,Lynn Hughes,259505750,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513007,SLD,11121 NW 15TH PL,GAINESVILLE,32606,PINE HILL ESTATE ADD 3,"3,751",04321-030-018,"$790,000 ",4,3,1,1998,Private,Single Family Residence,Fee Simple,"$7,261.00 ",21,21,21,Conventional,7/31/2023,$213.01 ,$210.61 ,0.99,BHGRE THOMAS GROUP,Kim Chalmers,259505909,259505669,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511067,SLD,2831 NW 58TH BLVD,GAINESVILLE,32606,RICHMOND,"4,074",06152-010-040,"$790,000 ",4,3,1,1991,,Single Family Residence,Fee Simple,"$10,542.00 ",143,12,12,Cash,3/22/2023,$188.51 ,$193.91 ,1.03,WATSON REALTY CORP,Donna Bostwick,259500404,259507237,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506284,SLD,3939 SW 69TH AVE,GAINESVILLE,32608,SAVANNA POINTE PH 1,"3,233",07247-010-021,"$790,000 ",3,2,1,1999,,Single Family Residence,Fee Simple,"$7,457.00 ",174,174,174,Cash,2/23/2023,$244.36 ,$244.36 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Roslyn Levy,259500332,259506015,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515269,SLD,1803 NW 10TH AVE,GAINESVILLE,32605,FLORIDA PARK UNIT 4 REPL,"2,900",09173-000-000,"$791,115 ",3,3,0,1992,,Single Family Residence,Fee Simple,"$10,578.00 ",7,7,7,Conventional,10/9/2023,$272.38 ,$272.80 ,1,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC507681,SLD,907 SW 120TH DR,GAINESVILLE,32607,GLORIA'S WAY,"2,956",04423-007-027,"$794,000 ",4,3,0,2022,,Single Family Residence,Fee Simple,"$1,816.00 ",136,136,136,Conventional,3/3/2023,$268.55 ,$268.61 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Kris Kelly,259505056,259506003,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515460,SLD,3507 SW 103 ST,GAINESVILLE,32608,WILDS PLANTATION,"3,053",06852-030-054,"$795,000 ",3,3,1,2017,,Single Family Residence,Fee Simple,"$11,397.00 ",1,1,2,Conventional,9/29/2023,$262.00 ,$260.40 ,0.99,"COLDWELL BANKER M.M. PARRISH, REALTORS",Rana Schafer,259503515,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514160,SLD,4630 SW 81ST TER,GAINESVILLE,32608,HAILE PLANTATION,"2,960",06859-070-010,"$799,000 ",4,3,0,1989,Private,Single Family Residence,Fee Simple,$285.34 ,2,2,2,Cash,7/7/2023,$269.93 ,$269.93 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Richard Barton,259505895,259506003,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510238,SLD,12516 SW 4TH PL,NEWBERRY,32669,AMARIAH PARK,"2,865",04340-010-056,"$799,000 ",3,3,1,2022,Community,Single Family Residence,Fee Simple,"$1,960.91 ",354,103,104,Conventional,6/2/2023,$278.88 ,$278.88 ,1,ENGEL & VOLKERS GAINESVILLE,Lori Willis,259504385,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506275,SLD,14038 NW 7TH PL,NEWBERRY,32669,WIMBERLEY,"2,403",04343-010-022,"$799,900 ",4,3,0,2022,,Single Family Residence,Fee Simple,$40.00 ,22,22,22,Cash,1/23/2023,$332.88 ,$332.88 ,1,BHHS FLORIDA REALTY - 53RD AVE,Cheryl Hartley,259503267,259504115,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,A4550091,SLD,8101 NE COUNTY ROAD 1469,EARLETON,32631,,"3,347",18647-000-000,"$800,000 ",5,2,1,1970,Private,Single Family Residence,Fee Simple,"$2,583.68 ",95,95,149,Cash,4/7/2023,$162.83 ,$239.02 ,1.47,COLDWELL BANKER REALTY,"Sonny Martin, JR",259505078,281502055,Sarasota - Manatee,Sarasota - Manatee,TRUE
1,GC512389,SLD,14050 SW 7TH PL,NEWBERRY,32669,WIMBERLEY,"2,420",04343-010-023,"$802,000 ",3,2,1,2023,,Single Family Residence,Fee Simple,"$1,978.00 ",152,152,152,Conventional,10/16/2023,$331.40 ,$331.40 ,1,BHHS FLORIDA REALTY,Cheryl Hartley,259503267,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515770,SLD,3685 SW 109TH WAY,GAINESVILLE,32608,OAKMONT PH 3 PB 35 PG 60,"3,012",04427-111-467,"$805,000 ",5,4,0,2020,Community,Single Family Residence,Fee Simple,"$11,413.00 ",51,51,51,Conventional,11/16/2023,$271.91 ,$267.26 ,0.98,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lynne Saunders,259505115,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515115,SLD,3132 SW 117TH TER,GAINESVILLE,32608,OAKMONT,"3,012",04427-111-251,"$810,000 ",5,4,0,2019,Community,Single Family Residence,Fee Simple,"$9,380.00 ",29,29,36,Conventional,10/9/2023,$268.26 ,$268.92 ,1,ANSON PROPERTIES LLC,Stephanie Anson,261084579,259507873,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC517468,SLD,12001 SW 33RD PL,GAINESVILLE,32608,OAKMONT,"2,472",04427-111-602,"$815,000 ",4,3,0,2020,Community,Single Family Residence,Co-op,"$9,712.00 ",0,0,0,Conventional,12/15/2023,$329.69 ,$329.69 ,1,ICI SELECT REALTY,Ali Kargar,253004979,259500037,Gainesville-Alachua,Tampa,TRUE
1,GC515628,SLD,17520 SW 103RD PL,ARCHER,32618,MARCHANT MEADOWS,"3,158",04672-010-065,"$815,000 ",5,4,0,2010,,Single Family Residence,Fee Simple,"$5,045.86 ",66,66,66,Cash,11/15/2023,$267.57 ,$258.07 ,0.96,EXP REALTY LLC,Ricardo Kokkas,259500781,261014414,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC444173,SLD,3324 SW 109TH DR,GAINESVILLE,32608,OAKMONT,"2,780",04427-111-453,"$817,474 ",4,3,0,2021,Community,Single Family Residence,,"$5,663.86 ",622,622,0,Conventional,1/13/2023,$279.69 ,$294.06 ,1.05,BHGRE THOMAS GROUP,Brenda Banks,259500490,259500004,Ocala - Marion,Gainesville-Alachua,TRUE
1,GC512556,SLD,503 SW 128TH TER,NEWBERRY,32669,TOWN OF TIOGA PHASE 9,"3,148",04333-090-229,"$820,000 ",4,3,2,2006,Private,Single Family Residence,Fee Simple,"$11,188.00 ",51,51,51,Conventional,7/14/2023,$269.98 ,$260.48 ,0.96,PEPINE REALTY,Erin Gregoire,259505438,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511674,SLD,5630 SW 88TH CT,GAINESVILLE,32608,HAILE PLANTATION,"4,072",06860-020-021,"$820,000 ",4,4,0,1986,,Single Family Residence,Fee Simple,"$9,498.00 ",43,43,43,Conventional,6/8/2023,$207.00 ,$201.38 ,0.97,SUSKIN REALTY INC,Leslie Suskin,259500362,259500037,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC510685,SLD,955 NW 61ST TER,GAINESVILLE,32605,WEST HILLS,"3,590",06350-039-000,"$825,000 ",5,3,1,1968,Private,Single Family Residence,Fee Simple,"$4,822.64 ",31,31,31,Conventional,3/28/2023,$243.73 ,$229.81 ,0.94,BOSSHARDT REALTY SERVICES LLC,Ken Cornell,259503253,781263,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510147,SLD,8805 SW 42ND PL,GAINESVILLE,32608,HAILE PLANTATION UNIT 9 PH IV,"3,856",06860-090-098,"$825,000 ",5,3,1,1991,Private,Single Family Residence,Fee Simple,"$11,463.00 ",30,30,30,Conventional,3/15/2023,$221.71 ,$213.95 ,0.97,"COLDWELL BANKER M.M. PARRISH, REALTORS",Toba Smith,259500298,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC508235,SLD,1710 NW 23RD ST,GAINESVILLE,32605,MAPLE RIDGE,"4,380",06422-002-001,"$825,000 ",5,4,1,1984,,Single Family Residence,Fee Simple,"$7,873.00 ",106,106,126,Private,4/20/2023,$199.77 ,$188.36 ,0.94,BHGRE THOMAS GROUP,Kim Chalmers,259505909,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514834,SLD,3330 SW 81ST ST,GAINESVILLE,32608,NOT IN SUBDIVISION,"4,095",06850-014-001,"$832,500 ",4,3,1,1987,Private,Single Family Residence,Fee Simple,"$8,702.00 ",0,0,128,Cash,7/11/2023,$213.68 ,$203.30 ,0.95,BHGRE THOMAS GROUP,Elizabeth Pooley,259500960,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511537,SLD,21942 SE 122ND LN,HAWTHORNE,32640,,"2,570",20019-010-003,"$835,000 ",2,2,0,2009,,Single Family Residence,Fee Simple,"$3,366.12 ",58,58,58,Cash,5/22/2023,$271.98 ,$324.90 ,1.19,"MAIN & FIELD REAL ESTATE, LLC",Jane Clemons,259500411,259506544,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512436,SLD,8925 SW 103RD AVE,GAINESVILLE,32608,THOUSAND OAKS,"2,862",07348-020-023,"$837,000 ",4,3,1,1987,Private,Single Family Residence,Fee Simple,"$9,448.57 ",53,53,53,Conventional,7/10/2023,$288.26 ,$292.45 ,1.01,BOSSHARDT REALTY SERVICES LLC,Denise Rosenberg,259506898,259504935,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512131,SLD,4724 SW 97TH TER,GAINESVILLE,32608,HAILE PLANTATION,"4,090",06860-262-047,"$839,050 ",5,3,1,1996,Private,Single Family Residence,Fee Simple,"$11,115.00 ",5,5,5,Conventional,5/19/2023,$217.36 ,$205.15 ,0.94,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lauretta Fogg,259500478,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514018,SLD,3826 SW 180TH ST,NEWBERRY,32669,TRAILS THE,"2,888",04446-010-017,"$840,000 ",4,4,1,2023,,Single Family Residence,Fee Simple,$991.94 ,120,120,136,Cash,11/3/2023,$297.78 ,$290.86 ,0.98,MATCHMAKER REALTY OF ALACHUA COUNTY,Anthony Cousins,259504117,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512508,SLD,14239 NW 26TH AVE,GAINESVILLE,32606,TURNBERRY LAKE,"3,362",04222-100-022,"$840,000 ",5,4,1,2005,"Private, Community",Single Family Residence,Fee Simple,"$11,396.00 ",12,12,16,Conventional,6/23/2023,$258.74 ,$249.85 ,0.97,RE/MAX PROFESSIONALS,Dada McGlynn,275501157,259500037,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,GC511554,SLD,3312 SW 93RD WAY,GAINESVILLE,32608,HAILE PLANTATION UNIT 34 PH II,"3,404",06860-342-025,"$840,000 ",5,3,0,2001,Private,Single Family Residence,Fee Simple,"$7,419.22 ",0,0,0,Conventional,3/24/2023,$246.77 ,$246.77 ,1,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Kat Durst,259505574,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506361,SLD,3351 SW 120TH DR,GAINESVILLE,32608,OAKMONT,"2,438",04427-111-603,"$840,405 ",4,3,0,2022,"Private, Community",Single Family Residence,Co-op,$0.00 ,0,0,0,Conventional,1/20/2023,$343.16 ,$344.71 ,1,ICI SELECT REALTY,Ali Kargar,253004979,259500046,Gainesville-Alachua,Tampa,TRUE
1,GC516811,SLD,14936 NW 237TH TER,HIGH SPRINGS,32643,,"1,823",01531-005-000,"$844,000 ",3,2,1,2022,,Single Family Residence,Fee Simple,"$3,037.95 ",5,5,9,Cash,11/14/2023,$466.26 ,$462.97 ,0.99,UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY,Devon Mumford,259506256,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511882,SLD,2626 NW 58TH BLVD,GAINESVILLE,32606,RICHMOND,"4,301",06152-010-005,"$849,900 ",4,3,1,1999,,Single Family Residence,Fee Simple,"$10,699.00 ",19,19,76,Cash,6/26/2023,$197.61 ,$197.61 ,1,"CAMPUS TO COAST REALTY, INC",Jennifer Lee,259503897,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510928,SLD,13697 SW 8TH RD,NEWBERRY,32669,TOWN OF TIOGA,"2,782",04333-117-399,"$849,900 ",3,2,1,2018,Community,Single Family Residence,Fee Simple,"$13,422.00 ",3,3,3,Conventional,3/10/2023,$305.50 ,$305.50 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Rana Schafer,259503515,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513256,SLD,8415 SW 28TH PL,GAINESVILLE,32608,,"2,720",06850-020-000,"$850,000 ",3,3,0,1975,,Single Family Residence,Fee Simple,"$6,212.28 ",0,0,6,Cash,7/5/2023,$312.50 ,$312.50 ,1,BOSSHARDT REALTY SERVICES LLC,Heather Doughton,259502062,264000698,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511608,SLD,6210 NW 290TH ST,HIGH SPRINGS,32643,,"2,984",01768-000-000,"$850,000 ",5,3,0,1955,Private,Single Family Residence,Fee Simple,"$10,278.69 ",0,0,1,Cash,3/29/2023,$284.85 ,$284.85 ,1,UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY,Kristi Crane,259505576,259505573,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC511580,SLD,16455 NW 257TH DR,HIGH SPRINGS,32643,CINNAMON HILLS ESTATES PH 1,"3,098",01481-010-029,"$850,000 ",3,2,1,2008,,Single Family Residence,Fee Simple,"$6,615.38 ",42,42,42,Cash,6/16/2023,$290.19 ,$274.37 ,0.95,UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY,Kristi Crane,259505576,259500002,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC507400,SLD,15428 NW 48TH PL,ALACHUA,32615,CHARLESTON PH 1,"3,361",04129-010-009,"$850,000 ",4,3,0,2007,Private,Single Family Residence,Fee Simple,"$9,252.00 ",232,232,235,Cash,4/14/2023,$297.23 ,$252.90 ,0.85,BOSSHARDT REALTY SERVICES LLC,Denise Rosenberg,259506898,259500777,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506831,SLD,603 SW 97TH TER,GAINESVILLE,32607,TOMOCA HILLS,"3,459",06660-020-006,"$850,000 ",5,3,1,1990,Private,Single Family Residence,Fee Simple,"$8,671.71 ",199,199,200,Conventional,2/24/2023,$289.07 ,$245.74 ,0.85,FLORIDA HOMES REALTY & MORTGAGE LLC,Deanna Nelson,259500728,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510216,SLD,235 SW 132ND TER,NEWBERRY,32669,TOWN OF TIOGA,"4,751",04333-020-053,"$853,000 ",4,3,1,2005,,Single Family Residence,Fee Simple,"$16,106.71 ",137,137,137,Conventional,6/26/2023,$180.59 ,$179.54 ,0.99,BHGRE THOMAS GROUP,Susan Houder,259500872,25950341,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506492,SLD,10842 SW 36TH PL,GAINESVILLE,32608,OAKMONT,"2,608",04427-111-436,"$853,667 ",4,3,0,2022,Community,Single Family Residence,Co-op,$0.00 ,0,0,0,Conventional,2/23/2023,$327.25 ,$327.33 ,1,ICI SELECT REALTY,Ali Kargar,253004979,259500004,Gainesville-Alachua,Tampa,TRUE
1,GC512170,SLD,1915 SW 110TH ST,GAINESVILLE,32607,ABBEY GLEN,"3,055",04422-010-018,"$856,000 ",5,4,0,2002,Private,Single Family Residence,Fee Simple,"$9,095.00 ",3,3,3,Cash,6/22/2023,$267.10 ,$280.20 ,1.05,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lauretta Fogg,259500478,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515240,SLD,1129 SW 89TH ST,GAINESVILLE,32607,COBBLEFIELD UNIT II,"4,113",06672-200-106,"$859,000 ",6,4,0,2003,Private,Single Family Residence,Fee Simple,"$13,158.00 ",7,7,7,Conventional,9/8/2023,$208.85 ,$208.85 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lauretta Fogg,259500478,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513523,SLD,8572 SW 12TH LN,GAINESVILLE,32607,COBBLEFIELD,"3,595",06672-300-111,"$860,000 ",4,3,0,2005,Private,Single Family Residence,Fee Simple,"$11,862.00 ",69,69,69,Conventional,8/30/2023,$250.07 ,$239.22 ,0.96,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Kat Durst,259505574,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509644,SLD,7707 NE 222ND ST,MELROSE,32666,SANTA FE SHORES,"1,878",18671-000-000,"$860,000 ",3,2,0,1950,,Single Family Residence,Fee Simple,"$6,829.00 ",48,48,48,Conventional,2/28/2023,$492.55 ,$457.93 ,0.93,CB ISAAC REALTY,Dean Smith Jr.,259504853,55055,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC508916,SLD,7115 NW 14TH AVE,GAINESVILLE,32605,,"5,749",06337-020-000,"$867,000 ",4,4,1,1985,Private,Single Family Residence,Fee Simple,"$11,363.29 ",171,171,294,Conventional,9/12/2023,$156.55 ,$150.81 ,0.96,EXIT REALTY PRODUCERS,Suzanne Breunig,259506086,259505573,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509907,SLD,13262 SW 11TH RD,NEWBERRY,32669,TOWN OF TIOGA PH 20 PB 37 PG 75,"3,155",04333-120-463,"$867,075 ",4,3,0,2023,,Single Family Residence,Fee Simple,"$2,188.00 ",45,45,49,Conventional,5/3/2023,$274.83 ,$274.83 ,1,TIOGA REALTY INC,Amber Beckham,259506042,264000987,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514320,SLD,5828 NW 72ND ST,GAINESVILLE,32653,WOODFIELD,"3,776",06029-010-004,"$870,000 ",4,3,1,1998,Private,Single Family Residence,Fee Simple,"$9,115.85 ",87,87,92,Conventional,11/17/2023,$233.05 ,$230.40 ,0.99,"COLDWELL BANKER M.M. PARRISH, REALTORS",Joann Whitworth,259500349,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513915,SLD,11246 SW 36TH RD,GAINESVILLE,32608,OAKMONT PH 2 PB 32 PG 30,"2,660",04427-111-321,"$870,000 ",4,3,0,2018,Private,Single Family Residence,,"$14,797.78 ",55,55,58,Conventional,10/20/2023,$328.57 ,$327.07 ,1,DALTON WADE INC,Rami Salem,259506079,260033462,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC511134,SLD,11232 SW 34TH RD,GAINESVILLE,32608,OAKMONT PH 1 UNIT 1B,"3,167",04427-111-133,"$870,000 ",4,3,0,2016,Private,Single Family Residence,Fee Simple,"$12,217.00 ",91,91,95,Conventional,6/21/2023,$282.60 ,$274.71 ,0.97,BOSSHARDT REALTY SERVICES LLC,Kevin Banes,259505057,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC513177,SLD,12933 SW 4TH RD,NEWBERRY,32669,TOWN OF TIOGA PH 9,"3,423",04333-090-215,"$871,000 ",4,3,0,2006,Community,Single Family Residence,Fee Simple,"$9,004.84 ",8,8,14,Conventional,6/20/2023,$256.55 ,$254.46 ,0.99,TIOGA REALTY INC,Tom Reilly,259503138,259505326,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC515871,SLD,25616 NW 166TH AVE,HIGH SPRINGS,32643,CINNAMON HILLS ESTATES PH 1,"2,685",01481-010-005,"$874,900 ",3,3,0,2022,Private,Single Family Residence,Fee Simple,"$1,603.52 ",25,25,25,Cash,11/6/2023,$325.85 ,$325.85 ,1,BHHS FLORIDA REALTY,Jeff Tice,259500527,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514208,SLD,13243 SW 1ST PL,NEWBERRY,32669,TOWN OF TIOGA,"3,474",04333-010-008,"$874,900 ",4,3,1,2004,,Single Family Residence,Fee Simple,"$12,821.00 ",17,17,17,Conventional,9/1/2023,$251.84 ,$251.84 ,1,PEPINE REALTY,Betsy Pepine,259503892,259507237,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O6139664,SLD,12047 NW 1ST LN,GAINESVILLE,32607,SPLITRAIL,"3,284",04327-010-003,"$875,000 ",4,3,1,2000,Private,Single Family Residence,Fee Simple,"$9,744.00 ",36,36,49,Cash,11/9/2023,$266.44 ,$266.44 ,1,LAKESIDE REALTY WINDERMERE INC,Jennifer Coon,261228533,259500060,Orlando Regional,Orlando Regional,TRUE
1,GC515116,SLD,7729 NE 222ND ST,MELROSE,32666,,"2,416",18669-000-000,"$875,000 ",4,3,0,1940,,Single Family Residence,Fee Simple,"$6,578.02 ",12,12,13,Cash,9/5/2023,$372.10 ,$362.17 ,0.97,TREVOR WATERS REALTY INC,Branden Waters,270528957,270519968,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514139,SLD,4499 SW STATE ROAD 45,NEWBERRY,32669,NOT IN A SUBDIVISION,"2,803",02565-002-001,"$875,000 ",5,4,0,2021,Private,Single Family Residence,Fee Simple,"$13,238.00 ",97,97,98,Cash,10/27/2023,$321.08 ,$312.17 ,0.97,BHGRE THOMAS GROUP,Kristal Blair,259506806,259504921,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,OM662150,SLD,333 SW 134TH TER,NEWBERRY,32669,JOCKEY CLUB,"3,199",04333-005-050,"$879,000 ",4,3,0,2000,Private,Single Family Residence,Fee Simple,"$4,999.20 ",2,2,2,Cash,8/25/2023,$274.77 ,$274.77 ,1,FLORIDA'S CHOICE REALTY,Dawna Cantway,259505376,259504926,Ocala - Marion,Ocala - Marion,TRUE
1,GC515206,SLD,6324 DOGWOOD LN,MELROSE,32666,INDIAN LANDING,"3,049",18776-011-000,"$880,000 ",5,4,0,1963,,Single Family Residence,Fee Simple,"$9,365.00 ",3,3,3,Cash,9/25/2023,$288.59 ,$288.62 ,1,CENTURY 21 LAKESIDE REALTY,Roger Buz,259504806,55055,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC510520,SLD,4126 SW 96TH DR,GAINESVILLE,32608,HAILE PLANTATION,"3,163",06860-270-014,"$880,100 ",4,3,0,1993,"Private, Community",Single Family Residence,Fee Simple,"$8,942.00 ",4,4,4,Conventional,3/10/2023,$260.67 ,$278.25 ,1.07,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lauretta Fogg,259500478,259500035,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC512772,SLD,6814 NW 81ST BLVD,GAINESVILLE,32653,SAN FELASCO ESTATES,"4,091",06035-100-022,"$885,000 ",4,3,1,2000,Private,Single Family Residence,Fee Simple,"$12,800.00 ",75,75,76,Cash,8/2/2023,$232.22 ,$216.33 ,0.93,BHGRE THOMAS GROUP,Laura Gunter,259506191,259504044,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC514961,SLD,12096 SW 9TH LN,GAINESVILLE,32607,GLORIA'S WAY,"3,008",04423-007-031,"$893,300 ",4,3,0,2023,,Single Family Residence,Fee Simple,"$1,862.00 ",31,31,32,Conventional,11/24/2023,$296.97 ,$296.97 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Kris Kelly,259505056,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
