#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC508628,SLD,1709 NW 23RD ST,GAINESVILLE,32605,HENDERSON HEIGHTS,"2,908",09019-010-000,"$490,000 ",5,3,1,1962,,Single Family Residence,Fee Simple,"$3,424.56 ",3,3,12,Conventional,11/21/2022,$168.47 ,$168.50 ,1,RE/MAX PROFESSIONALS,Christine Bohn,259500783,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506963,SLD,8721 SW 46TH LN,GAINESVILLE,32608,HAILE PLANTATION UNIT 9 PH I-B REP,"2,441",06860-090-047,"$490,000 ",4,2,1,1989,,Single Family Residence,Fee Simple,"$5,084.76 ",6,6,20,Conventional,8/17/2022,$204.42 ,$200.74 ,0.98,PEPINE REALTY,Jeffrey Johnson,259505979,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505980,SLD,1594 NW 100TH DR,GAINESVILLE,32606,ELLIS PARK SUB PH 3,"2,300",06308-030-128,"$490,000 ",4,3,0,2013,,Single Family Residence,Fee Simple,"$4,455.70 ",4,4,4,Conventional,7/18/2022,$212.61 ,$213.04 ,1,BOSSHARDT REALTY SERVICES LLC,Eddie Bell,259500239,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505206,SLD,13621 SW 66TH TER,ARCHER,32618,GATOR GETAWAY,"2,276",07398-010-001,"$490,000 ",4,2,1,2004,Private,Single Family Residence,Fee Simple,"$5,851.51 ",8,8,23,Cash,7/15/2022,$215.25 ,$215.29 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Jeff Quigley,259500615,55055,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504907,SLD,17253 NW 250TH WAY,HIGH SPRINGS,32643,CINNAMON HILLS ESTATES PH 3,"2,296",01486-030-126,"$490,000 ",4,3,0,2020,,Single Family Residence,Fee Simple,"$7,616.58 ",2,2,2,Cash,5/23/2022,$217.73 ,$213.41 ,0.98,PEPINE REALTY,Mark Gajda,259505420,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504165,SLD,8860 SW 45TH BLVD,GAINESVILLE,32608,HAILE PLANTATION THE PRESERVE,"2,464",06860-090-052,"$490,000 ",3,2,1,1989,,Single Family Residence,Fee Simple,"$8,140.39 ",36,36,59,Cash,8/10/2022,$209.01 ,$198.86 ,0.95,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC503763,SLD,13629 NW 60TH PL,GAINESVILLE,32653,MILLHOPPER ROAD ESTATES,"2,082",04119-010-063,"$490,000 ",3,2,0,1986,Private,Single Family Residence,Fee Simple,"$6,349.51 ",10,10,13,Cash,4/22/2022,$240.11 ,$235.35 ,0.98,WATSON REALTY CORP,Jonathan Colon,259500568,271515385,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC503194,SLD,11514 NW 120TH TER,ALACHUA,32615,ALACHUA HIGHLANDS,"2,022",03968-068-000,"$490,000 ",3,2,0,1983,Private,Single Family Residence,Fee Simple,"$3,693.61 ",7,7,24,Cash,4/22/2022,$242.33 ,$242.33 ,1,BHGRE THOMAS GROUP,John Thomas,259500916,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC501901,SLD,2333 NW 14TH PL,GAINESVILLE,32605,RAINTREE,"3,379",06439-010-064,"$490,000 ",6,4,0,1987,,Single Family Residence,Fee Simple,"$7,680.00 ",5,5,5,Conventional,3/3/2022,$143.53 ,$145.01 ,1.01,SUSKIN REALTY INC,Leslie Suskin,259500362,259505695,Gainesville-Alachua,Gainesville-Alachua,FALSE
1,A4520437,SLD,1605 NW 68TH TER,GAINESVILLE,32605,UNIVERSITY ACRES,"2,689",06342-021-000,"$490,000 ",4,3,0,1971,Private,Single Family Residence,Fee Simple,"$1,617.16 ",21,21,21,Cash,2/9/2022,$185.91 ,$182.22 ,0.98,FLATFEE.COM,Cliff Glansen,278017259,259500037,Sarasota - Manatee,Sarasota - Manatee,TRUE
1,GC508790,SLD,742 NE 12TH AVE,GAINESVILLE,32601,GAINESVILLE ELLIOTT & LENGLE ADD,"1,930",10449-001-000,"$491,000 ",4,2,0,2017,Private,Single Family Residence,Fee Simple,"$3,837.00 ",1,1,1,Conventional,11/28/2022,$248.70 ,$254.40 ,1.02,BOSSHARDT REALTY SERVICES LLC,Thomas Mastin,259505318,259505378,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,OM626592,SLD,13570 SW 173RD CT,ARCHER,32618,ARCHER BAUKNIGHTS ADD,"3,397",05044-001-000,"$491,000 ",4,3,0,1900,,Single Family Residence,Fee Simple,"$6,604.89 ",103,103,168,Cash,3/11/2022,$144.24 ,$144.54 ,1,"BOSSHARDT REALTY SERVICES, LLC",Lysa Rodgers,259505754,271500503,Ocala - Marion,Gainesville-Alachua,TRUE
1,GC509184,SLD,833 NW 45TH TER,GAINESVILLE,32605,LANDMARK WOODS,"2,393",06375-200-014,"$492,000 ",4,2,0,1986,,Single Family Residence,Fee Simple,"$4,389.00 ",0,0,0,Cash,10/28/2022,$205.60 ,$205.60 ,1,BOSSHARDT REALTY SERVICES LLC,Laura Liuzzo,259505146,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3347475,SLD,1487 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"3,209",04311-024-298,"$492,375 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,10,10,10,Conventional,6/8/2022,$152.36 ,$153.44 ,1.01,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,TRUE
1,GC504499,SLD,6613 SW 13TH LN,GAINESVILLE,32607,GRAND OAKS,"1,997",06677-030-152,"$492,500 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,11,11,11,Conventional,8/5/2022,$246.62 ,$246.62 ,1,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC501605,SLD,1377 NW 132ND BLVD,NEWBERRY,32669,FAIRWAY POINTE AT WEST END,"2,345",04314-104-039,"$492,500 ",4,3,0,2021,,Single Family Residence,Fee Simple,"$1,143.00 ",18,18,18,Conventional,5/27/2022,$208.32 ,$210.02 ,1.01,RE/MAX PROFESSIONALS,Chessie Flanders,259506728,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3380449,SLD,1280 NW 133RD WAY,NEWBERRY,32669,ARBOR GREENS,"3,209",04311-025-302,"$493,495 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,16,16,16,Conventional,10/10/2022,$153.78 ,$153.78 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,55055,Tampa,Tampa,TRUE
1,T3375912,SLD,13602 NW 14TH PL,NEWBERRY,32669,ARBOR GREENS,"3,209",04311-024-293,"$493,495 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,17,17,17,Conventional,9/27/2022,$153.78 ,$153.78 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259500037,Tampa,Tampa,TRUE
1,GC501764,SLD,4421 SW 101ST DR,GAINESVILLE,32608,HAILE PLANTATION,"2,287",06860-191-013,"$494,500 ",3,2,0,1994,,Single Family Residence,Fee Simple,"$5,199.62 ",5,5,5,Cash,3/1/2022,$200.70 ,$216.22 ,1.08,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lauretta Fogg,259500478,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509630,SLD,2215 NW 20TH CT,GAINESVILLE,32605,FOREST RIDGE,"2,258",09013-005-010,"$495,000 ",4,3,0,1967,Private,Single Family Residence,Fee Simple,"$4,810.14 ",4,4,4,Cash,12/9/2022,$221.39 ,$219.22 ,0.99,COOPER REALTY,Grant Cooper,259503297,259500054,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC509214,SLD,4411 SW 101ST DR,GAINESVILLE,32608,HAILE PLANTATION UNIT 19 PH I,"2,363",06860-191-012,"$495,000 ",4,2,1,1994,Community,Single Family Residence,Fee Simple,"$4,927.00 ",16,16,16,Conventional,12/16/2022,$209.48 ,$209.48 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Joann Whitworth,259500349,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3402576,SLD,17728 SW 67TH AVE,ARCHER,32618,,"1,632",04528-004-000,"$495,000 ",3,2,0,1999,,Single Family Residence,Fee Simple,"$2,102.00 ",2,2,2,Conventional,10/17/2022,$303.31 ,$303.31 ,1,COMMUNITY REALTY ASSOCIATES,Douglas Addeo,261073176,259505699,Tampa,Tampa,TRUE
1,J951926,SLD,16241 NW 206TH DR,HIGH SPRINGS,32643,EDGEMOOR 1ST ADD,"2,178",01516-011-062,"$495,000 ",4,3,0,2004,Private,Single Family Residence,Fee Simple,"$5,064.00 ",0,0,-44,Conventional,8/30/2022,$227.27 ,$227.27 ,1,STELLAR NON-MEMBER OFFICE,Stellar Non-Member Agent,123456789,259504926,For Future Use,Other,TRUE
1,J950391,SLD,621 NW 55TH ST,GAINESVILLE,32607,DURANT ESTATES,"2,395",06550-004-001,"$495,000 ",3,2,0,1976,Private,Single Family Residence,Fee Simple,"$5,804.00 ",0,0,-80,Conventional,8/1/2022,$206.68 ,$206.68 ,1,STELLAR NON-MEMBER OFFICE,Stellar Non-Member Agent,123456789,259504874,For Future Use,Other,TRUE
1,GC506315,SLD,4739 NW 20TH PL,GAINESVILLE,32605,GRANADA,"2,613",06370-012-000,"$495,000 ",3,2,0,2000,Private,Single Family Residence,Fee Simple,"$3,980.00 ",4,4,4,"Cash, Conventional",8/5/2022,$195.18 ,$189.44 ,0.97,FLORIDA HOMES REALTY & MORTGAGE LLC,Victor Borrero,259506539,259505361,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505435,SLD,1840 NW 10TH AVE,GAINESVILLE,32605,FLORIDA PARK,"2,236",09166-001-000,"$495,000 ",5,3,0,1957,,Single Family Residence,Fee Simple,"$3,503.00 ",12,12,12,Cash,8/4/2022,$231.22 ,$221.38 ,0.96,SAGE REAL ESTATE,Kathryn Baker,259506055,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504949,SLD,26592 NW 206TH PL,HIGH SPRINGS,32643,RIVERLAND ESTATES,"1,416",00155-010-012,"$495,000 ",3,2,0,1986,,Single Family Residence,Fee Simple,"$3,358.81 ",2,2,2,Cash,6/3/2022,$317.09 ,$349.58 ,1.1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Martha Cornelius,279506874,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC503861,SLD,3508 NW 18TH AVE,GAINESVILLE,32605,WILLOWCROFT CLUSTER,"2,669",06415-010-025,"$495,000 ",3,2,1,2001,,Single Family Residence,Fee Simple,"$6,808.49 ",2,2,4,Conventional,5/9/2022,$185.46 ,$185.46 ,1,FLORIDA HOMES REALTY & MORTGAGE LLC,Heather Damron,259505195,259500056,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505409,SLD,525 SW 41ST ST,GAINESVILLE,32607,FLETCHER HEIGHTS UNIT III,"2,481",06525-011-000,"$496,707 ",4,3,0,1965,Private,Single Family Residence,Fee Simple,"$3,835.04 ",0,0,8,Conventional,7/18/2022,$207.86 ,$200.20 ,0.96,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Craig Wilburn,259503108,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC508928,SLD,425 NE BOULEVARD,GAINESVILLE,32601,ORIGINAL GAINESVILLE (010),"2,158",12609-000-000,"$497,202 ",3,2,0,1939,,Single Family Residence,Fee Simple,"$6,110.04 ",3,3,3,Cash,11/17/2022,$231.23 ,$230.40 ,1,SAGE REAL ESTATE,Michelle Hazen,259504971,259506015,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC502227,SLD,8974 SW 25TH RD,GAINESVILLE,32608,HAILE PLANTATION UNIT 36 PH 6,"2,074",06860-366-039,"$497,500 ",3,3,0,2007,Private,Single Family Residence,Fee Simple,"$5,451.00 ",3,3,39,Conventional,3/30/2022,$216.92 ,$239.87 ,1.11,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lisa Fetrow,259505107,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504869,SLD,13114 SW 31ST AVE,ARCHER,32618,PARKER PLACE PH II-A,"2,646",04428-021-045,"$498,500 ",4,3,1,1995,Private,Single Family Residence,Fee Simple,"$4,998.84 ",1,1,1,Conventional,6/3/2022,$173.47 ,$188.40 ,1.09,BOSSHARDT REALTY SERVICES LLC,Micheal Oransky,259505314,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3369831,SLD,1442 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"3,209",04311-024-263,"$498,870 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,44,44,44,Conventional,8/29/2022,$154.25 ,$155.46 ,1.01,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259505695,Tampa,Tampa,TRUE
1,T3390213,SLD,1174 NW 133RD WAY,NEWBERRY,32669,ARBOR GREENS,"3,209",04311-025-309,"$498,925 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,14,14,14,Conventional,12/19/2022,$155.34 ,$155.48 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,261010944,Tampa,Tampa,TRUE
1,GC505859,SLD,5414 NW 166TH AVE,GAINESVILLE,32653,,"1,927",05759-001-001,"$499,000 ",4,2,0,2004,,Single Family Residence,Fee Simple,"$2,982.01 ",74,74,74,VA,9/23/2022,$258.95 ,$258.95 ,1,MATCHMAKER REALTY OF ALACHUA COUNTY,Becky Smallwood,259505012,259506650,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC501469,SLD,3142 SW 120TH,GAINESVILLE,32608,OAKMONT,"1,875",04427-111-557,"$499,090 ",3,2,0,2022,Community,Single Family Residence,Co-op,"$3,917.00 ",0,0,0,Conventional,6/29/2022,$277.33 ,$266.18 ,0.96,ICI SELECT REALTY,Ali Kargar,253004979,253001996,Gainesville-Alachua,Tampa,TRUE
1,GC507730,SLD,10304 SW 51ST LN,GAINESVILLE,32608,HAILE PLANTATION,"2,425",06860-310-014,"$499,900 ",4,3,0,1999,,Single Family Residence,Fee Simple,"$4,442.00 ",8,8,8,Conventional,10/28/2022,$206.14 ,$206.14 ,1,BHGRE THOMAS GROUP,Kat Durst,259505574,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC506179,SLD,7915 NW 45TH ST,GAINESVILLE,32653,WESCHESTER CLUSTER PH 3,"2,474",06009-030-038,"$499,900 ",4,3,0,2007,"Private, Community",Single Family Residence,Fee Simple,"$4,077.77 ",15,15,15,Conventional,8/23/2022,$202.06 ,$202.06 ,1,BHHS FLORIDA REALTY,Charlene Dinkla,259500937,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505900,SLD,5527 NW 80 AVE,GAINESVILLE,32653,BLUES CREEK,"2,982",06006-040-039,"$499,900 ",4,3,0,1998,Community,Single Family Residence,Fee Simple,"$6,928.00 ",48,48,49,Conventional,10/7/2022,$167.64 ,$167.64 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Rana Schafer,259503515,259506650,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504736,SLD,1621 SW 186TH ST,NEWBERRY,32669,,"1,734",04399-001-005,"$499,900 ",3,2,0,1977,,Single Family Residence,Fee Simple,"$2,501.00 ",8,8,8,Conventional,7/7/2022,$288.29 ,$288.29 ,1,BHHS FLORIDA REALTY,Charlene Dinkla,259500937,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504272,SLD,14941 NW 149TH PL,ALACHUA,32615,WYNDSWEPT HILLS,"2,579",03863-020-018,"$499,900 ",4,3,0,2007,,Single Family Residence,Fee Simple,"$6,703.00 ",3,3,4,Conventional,5/31/2022,$193.83 ,$193.83 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Rana Schafer,259503515,259505669,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC503612,SLD,417 SW 10TH ST,GAINESVILLE,32601,UNIVERSITY HEIGHTS,"2,230",13109-000-000,"$499,900 ",4,2,0,1935,,Single Family Residence,Fee Simple,"$4,308.30 ",4,4,4,Conventional,5/10/2022,$224.17 ,$224.17 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Cindy Birk,259503772,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,T3350492,SLD,1493 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREEN,"2,675",04311-024-299,"$499,990 ",4,3,0,2021,,Single Family Residence,Fee Simple,$0.00 ,71,71,71,VA,6/22/2022,$186.91 ,$186.91 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,261012782,Tampa,Tampa,TRUE
1,GC509312,SLD,8915 SW 92ND LN,GAINESVILLE,32608,MEADOWS OF KANAPAHA,"2,569",07349-100-068,"$500,000 ",4,2,0,2005,Private,Single Family Residence,Fee Simple,"$5,598.53 ",86,0,6,Cash,11/30/2022,$213.70 ,$194.63 ,0.91,"COLDWELL BANKER M.M. PARRISH, REALTORS",Daurine Wehbe,259505727,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC508093,SLD,609 NW 19TH ST,GAINESVILLE,32603,WESTSIDE PLACE,"2,275",15381-000-000,"$500,000 ",4,3,0,1950,,Single Family Residence,Fee Simple,"$5,572.00 ",0,0,1,Cash,11/1/2022,$241.76 ,$219.78 ,0.91,BROXSON REAL ESTATE GROUP,"Jamie Williams, LLC",259506813,259506269,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC507885,SLD,9435 NW 59TH LN,GAINESVILLE,32653,HAMMOCK THE,"2,588",06037-060-011,"$500,000 ",3,2,1,1980,,Single Family Residence,Fee Simple,"$6,171.00 ",0,0,2,Cash,8/25/2022,$193.20 ,$193.20 ,1,"COLDWELL BANKER M.M. PARRISH, REALTORS",Lynn Haller,259505337,260031661,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC507729,SLD,7515 SW 79TH DR,GAINESVILLE,32608,LONGLEAF UNIT 3 PH 6,"2,897",07098-306-387,"$500,000 ",5,4,0,2011,Community,Single Family Residence,Fee Simple,"$5,803.00 ",5,5,5,Conventional,10/7/2022,$172.56 ,$172.59 ,1,BHGRE THOMAS GROUP,Tiffany Thomas,259503896,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505870,SLD,511 NW 15TH ST,GAINESVILLE,32603,COLSON & BLANDING SUB WESTFIELD,"2,734",15245-000-000,"$500,000 ",6,4,0,1932,,Single Family Residence,Fee Simple,"$5,978.66 ",64,64,86,Cash,9/30/2022,$237.71 ,$182.88 ,0.77,MITCHELL REALTY SERVICES INC,Bob Mitchell,259500378,259506269,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC505241,SLD,4906 NW 53RD ST,GAINESVILLE,32653,HUNTERS GLEN,"3,124",06055-025-000,"$500,000 ",4,3,1,1991,,Single Family Residence,Fee Simple,"$7,121.00 ",76,76,76,Conventional,9/21/2022,$176.02 ,$160.05 ,0.91,RE/MAX PROFESSIONALS,Saveela Asad,259505179,275510980,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504288,SLD,3859 NW 31ST PL,GAINESVILLE,32606,VALLEY (THE),"2,763",06102-075-053,"$500,000 ",5,3,0,1977,Private,Single Family Residence,Fee Simple,"$4,718.49 ",3,3,4,Cash,5/6/2022,$175.53 ,$180.96 ,1.03,RE/MAX PROFESSIONALS,Dada McGlynn,275501157,259504115,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504147,SLD,245 SW 136TH ST,NEWBERRY,32669,JOCKEY CLUB,"2,317",04333-005-027,"$500,000 ",4,2,0,1991,,Single Family Residence,Fee Simple,"$3,989.98 ",3,3,6,Conventional,5/13/2022,$213.64 ,$215.80 ,1.01,RE/MAX PROFESSIONALS,Dada McGlynn,275501157,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC503764,SLD,11905 SW 29TH PL,GAINESVILLE,32608,OAKMONT PH 3 PB 35 PG 60,"1,772",04427-111-368,"$500,000 ",3,2,0,2020,,Single Family Residence,Fee Simple,"$8,469.08 ",4,4,4,Conventional,5/19/2022,$296.22 ,$282.17 ,0.95,PEPINE REALTY,Fred Pearson,259503996,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC503522,SLD,1910 NW 112TH DR,GAINESVILLE,32606,RIDGEMONT,"2,336",04321-053-035,"$500,000 ",4,2,0,2008,,Single Family Residence,Fee Simple,"$6,022.49 ",8,8,20,Conventional,5/19/2022,$203.30 ,$214.04 ,1.05,BHGRE THOMAS GROUP,Kat Durst,259505574,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC502489,SLD,8986 SW 66TH PL,GAINESVILLE,32608,ELOISE GARDENS PH 2,"2,664",07054-032-098,"$500,000 ",3,2,0,2006,,Single Family Residence,Fee Simple,"$5,365.39 ",33,33,39,Cash,4/5/2022,$191.07 ,$187.69 ,0.98,BOSSHARDT REALTY SERVICES LLC,Amy Yang,259506118,259506544,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC502425,SLD,3936 SW 98TH DR,GAINESVILLE,32608,HAILE PLANTATION UNIT 33 PH I,"2,804",06860-331-011,"$500,000 ",4,3,1,1997,,Single Family Residence,Fee Simple,"$5,459.21 ",2,2,3,Conventional,4/1/2022,$176.07 ,$178.32 ,1.01,BOSSHARDT REALTY SERVICES LLC,Heather Doughton,259502062,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC502366,SLD,2416 NW 22ND DR,GAINESVILLE,32605,HERMITAGE,"2,415",09003-005-045,"$500,000 ",3,2,0,1980,,Single Family Residence,Fee Simple,"$3,936.00 ",1,1,1,Cash,2/28/2022,$186.34 ,$207.04 ,1.11,BOSSHARDT REALTY SERVICES LLC,Amy Yang,259506118,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC501778,SLD,6465 SW 88TH TER,GAINESVILLE,32608,ELOISE GARDENS PH 1,"2,860",07054-031-032,"$500,000 ",4,3,1,2006,,Single Family Residence,Fee Simple,"$5,680.00 ",3,3,148,Cash,3/11/2022,$172.90 ,$174.83 ,1.01,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Lisa Fetrow,259505107,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,O5984535,SLD,407 SW 134TH TER,NEWBERRY,32669,JOCKEY CLUB,"3,352",04333-005-051,"$500,000 ",5,3,1,1997,Private,Single Family Residence,Fee Simple,"$7,603.69 ",35,35,35,Conventional,2/4/2022,$171.54 ,$149.16 ,0.87,GAILEY ENTERPRISES REAL ESTATE,Richard Gailey,270531458,259504964,Orlando Regional,Ocala - Marion,TRUE
1,GC502356,SLD,8184 SW 73RD LN,GAINESVILLE,32608,LONGLEAF,"2,784",07098-306-297,"$501,000 ",5,3,1,2010,,Single Family Residence,Fee Simple,"$7,395.95 ",7,7,15,Conventional,5/2/2022,$175.65 ,$179.96 ,1.02,MISNER REAL ESTATE SERVICES LLC,Marty Misner,259502017,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447525,SLD,13903 SW 137TH CT,NEWBERRY,32669,TARA ESTATES,"2,286",04412-100-012,"$501,100 ",4,3,0,2022,,Single Family Residence,,$500.00 ,137,137,137,Conventional,5/13/2022,$223.05 ,$219.20 ,0.98,Adnoram Realty Corp,Jay Garick,261017253,259500046,Orlando Regional,Orlando Regional,TRUE
1,GC501467,SLD,3194 SW 120TH TER,GAINESVILLE,32608,OAKMONT,"1,875",04427-111-560,"$501,216 ",3,2,0,2022,Community,Single Family Residence,Co-op,"$3,917.00 ",0,0,0,Conventional,7/22/2022,$268.67 ,$267.32 ,0.99,ICI SELECT REALTY,Ali Kargar,253004979,253001996,Gainesville-Alachua,Tampa,TRUE
1,T3360734,SLD,13640 NW 14TH PL,NEWBERRY,32669,ARBOR GREENS,"3,209",04311-024-282,"$501,545 ",4,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,0,0,2,VA,9/7/2022,$156.29 ,$156.29 ,1,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259507001,Tampa,Tampa,TRUE
1,T3367223,SLD,13636 NW 14TH PL,NEWBERRY,32669,ARBOR GREENS,"2,854",04311-024-283,"$502,715 ",5,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,16,16,16,Conventional,8/29/2022,$174.49 ,$176.14 ,1.01,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504874,Tampa,Tampa,TRUE
1,GC503417,SLD,1329 NW 132ND BLVD,NEWBERRY,32669,FAIRWAY POINT AT WEST END,"2,393",04314-104-042,"$503,124 ",4,3,0,2022,,Single Family Residence,Fee Simple,"$1,143.00 ",28,28,28,Conventional,5/20/2022,$210.25 ,$210.25 ,1,RE/MAX PROFESSIONALS,Chessie Flanders,259506728,259500035,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447649,SLD,11971 SW 30TH AVE,Gainesville,32608,Oakmont,"2,403",04427-111-517,"$506,193 ",4,3,0,2021,Community,Single Family Residence,,"$3,917.00 ",267,267,0,Conventional,5/27/2022,$192.96 ,$210.65 ,1.09,ICI SELECT REALTY,Ali Kargar,253004979,259500060,Gainesville-Alachua,Tampa,TRUE
1,T3351913,SLD,1499 NW 136TH BLVD,NEWBERRY,32669,ARBOR GREENS,"2,854",04311-024-300,"$509,430 ",5,3,0,2022,,Single Family Residence,Fee Simple,$0.00 ,93,93,93,Conventional,6/28/2022,$176.94 ,$178.50 ,1.01,D R HORTON REALTY LLC,Anne Peterson Eger,271513108,259504926,Tampa,Tampa,TRUE
1,GC506698,SLD,2038 SW 78TH TER,GAINESVILLE,32607,THE RESERVE,"2,494",06671-010-041,"$510,000 ",4,2,0,1990,Private,Single Family Residence,Fee Simple,"$4,992.00 ",12,12,12,Cash,8/15/2022,$224.50 ,$204.49 ,0.91,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Rachel Diaz,259505344,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504326,SLD,8714 SW 132ND TER,ARCHER,32618,UNIVERSITY COUNTRY ESTATE,"2,828",04626-002-002,"$510,000 ",4,2,0,1979,,Single Family Residence,Fee Simple,"$2,803.96 ",39,39,75,Cash,9/16/2022,$176.04 ,$180.34 ,1.02,WATSON REALTY CORP,Donna Bostwick,259500404,259500060,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC504194,SLD,15719 SW 15TH AVE,NEWBERRY,32669,,"1,410",04404-003-000,"$510,000 ",3,2,0,2013,,Single Family Residence,Fee Simple,"$2,018.00 ",2,2,3,Cash,6/2/2022,$361.70 ,$361.70 ,1,UNITED COUNTRY SMITH & ASSOCIATES - NEWBERRY,Niki Thomas-Schnyder,259503453,264000987,Gainesville-Alachua,Gainesville-Alachua,TRUE
