#,ML Number,Status,Address,City,Zip,Legal Subdivision Name,Heated Area,Tax ID,Current Price,Beds,Full Baths,Half Baths,Year Built,Pool,Property Style,Ownership,Tax,CDOM,ADOM,Days to Contract,Sold Terms,Close Date,LP / SqFt,SP/SqFt,SP / LP,List Office,List Agent,List Agent ID,Selling Office ID,LSC List Side,List Office Primary Board ID,cleaning
1,GC440047,SLD,1410 NW 136th DR,Newberry,32669,Arbor Greens,"1,787",04338-022-225,"$375,670 ",3,2,0,2021,Community,Single Family Residence,,$0.00 ,186,186,104,Conventional,6/10/2021,$217.31 ,$210.22 ,0.97,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,259504935,Tampa,Tampa,TRUE
1,GC441931,SLD,3481 SW 73 WAY,Gainesville,32608,Garison Way,"2,135",06840-010-041,"$376,000 ",3,2,0,2007,,Single Family Residence,,"$5,298.00 ",48,48,20,Cash,4/16/2021,$180.19 ,$176.11 ,0.98,Keller Williams Gainesville Realty Partners,Craig Wilburn-Team Dynamo,259503108,259504926,Ocala - Marion,Ocala - Marion,TRUE
1,GC445035,SLD,10927 SW 10TH TER,Micanopy,32667,Edgecliff,"2,670",16293-049-000,"$376,000 ",3,2,1,2004,,Single Family Residence,,"$5,016.00 ",71,71,31,Cash,8/20/2021,$146.03 ,$140.82 ,0.96,BHGRE Thomas Group,Ericka Gilchrist,259503978,259504926,Ocala - Marion,Ocala - Marion,TRUE
1,GC441899,SLD,8221 NW 52 ST,Gainesville,32653,Weschester,"2,655",06009-010-075,"$377,000 ",5,3,1,2013,Community,Single Family Residence,,"$4,323.00 ",46,46,31,Conventional,5/7/2021,$142.18 ,$142 ,1,Bosshardt Realty Services LLC,Henry & Linda Rabell,259503136,259505699,Ocala - Marion,Ocala - Marion,TRUE
1,GC448269,SLD,22957 NW 5TH PL,Newberry,32669,Newberry Oaks,"2,106",01901-090-257,"$377,111 ",4,2,0,2018,,Single Family Residence,,"$3,770.00 ",4,4,4,Conventional,11/3/2021,$175.64 ,$179.07 ,1.02,Provident Realty of Gainesville,Luke Brantley,259503824,,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441840,SLD,3350 SW 120th TER,Gainesville,32608,Oakmont,"1,728",04427-111-583,"$377,395 ",3,2,0,2021,Community,Single Family Residence,,$0.00 ,115,115,31,Conventional,6/18/2021,$224.19 ,$218.40 ,0.97,ICI Select Realty Inc.,Ali H Kargar,253004979,259505695,Gainesville-Alachua,Tampa,TRUE
1,GC440460,SLD,1629 NW 119th TER,Gainesville,32606,South Pointe,"2,219",04321-202-021,"$377,470 ",4,2,2,2021,,Single Family Residence,,"$1,097.00 ",115,115,-5,Conventional,4/23/2021,$170.11 ,$170.11 ,1,Bosshardt Realty Services LLC,Trina Christensen,259500510,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443717,SLD,3494 SW 72nd WAY,Gainesville,32608,Garison Way,"1,933",06840-010-037,"$377,500 ",3,2,0,2007,Community,Single Family Residence,,"$3,387.00 ",37,37,3,Conventional,5/28/2021,$194.00 ,$195.29 ,1.01,Bosshardt Realty Services LLC,Michael Hall,259500241,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC447212,SLD,9924 NW 19TH RD,Gainesville,32606,Ellis Park,"2,478",06308-020-089,"$378,000 ",4,3,0,2009,Community,Single Family Residence,,"$4,257.00 ",57,57,60,Conventional,11/16/2021,$152.54 ,$152.54 ,1,COLDWELL BANKER MM PARRISH,Kris Kelly,259505056,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445918,SLD,1440 SW 68th TER,Gainesville,32607,Grand Oaks (Gainesville),"1,700",06677-030-116,"$378,000 ",3,2,0,2020,Community,Single Family Residence,,$329.00 ,29,29,4,Cash,7/29/2021,$226.41 ,$222.35 ,0.98,RE/MAX Professionals,Minmin Jin-Multinational Team,259505608,70002595,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC448389,SLD,565 SW 145th DR,Newberry,32669,Laureate Village,"1,935",04643-101-034,"$378,017 ",3,2,0,2021,Community,Single Family Residence,,$0.00 ,46,46,0,Conventional,11/19/2021,$195.10 ,$195.36 ,1,G W ROBINSON REALTY INC,Christopher Kobrin,259505688,259500047,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC445103,SLD,14676 NW 27th PL,Newberry,32669,Belmont,"2,317",04227-030-153,"$378,125 ",3,3,1,2009,,Single Family Residence,,"$4,450.00 ",29,29,1,Cash,7/2/2021,$166.16 ,$163.20 ,0.98,Coldwell Banker M.M. Parrish Realtors,Cindy & Jim Fine Properties,259503772,259505924,Gainesville-Alachua,Pinellas Suncoast,TRUE
1,GC500284,SLD,6816 SW 86TH TER,GAINESVILLE,32608,MENTONE CLUSTER PH 7,"2,128",07061-070-010,"$378,500 ",4,3,0,2005,Community,Single Family Residence,Co-op,"$3,853.00 ",0,0,4,Conventional,11/22/2021,$176.17 ,$177.87 ,1.01,WATSON REALTY CORP-GVILLE,"Van Alexander, Jr.",259505454,259504874,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC500005,SLD,9828 SW 54TH LN,GAINESVILLE,32608,HAILE PLANTATION UNIT 12 PH I,"2,140",06860-121-001,"$379,000 ",3,2,0,1990,Community,Single Family Residence,Fee Simple,"$4,701.91 ",3,3,5,Conventional,11/19/2021,$181.78 ,$177.10 ,0.97,COLDWELL BANKER MM PARRISH,Russ Hyden,259500617,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447799,SLD,9005 SW 79TH AVE,Gainesville,32608,Willow Oak Plantation,"2,583",07098-001-166,"$379,000 ",4,2,1,2011,,Single Family Residence,,"$4,900.00 ",65,65,0,VA,9/9/2021,$146.73 ,$146.73 ,1,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,2.595E+14,259504926,,Gainesville-Alachua,TRUE
1,GC440690,SLD,8538 SW 80 PL,Gainesville,32608,LongLeaf,"2,341",07098-205-231,"$379,900 ",3,2,0,2007,"Private, Community",Single Family Residence,,"$6,062.00 ",48,48,2,Conventional,2/26/2021,$162.28 ,$162.28 ,1,Stewart Realty & Management LLC,Angela Stewart,259504417,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,O5972175,SLD,14133 NW 10TH RD,NEWBERRY,32669,STRAWBERRY FIELDS,"1,969",04292-010-001,"$380,000 ",4,2,1,2009,,Single Family Residence,Fee Simple,"$4,434.23 ",7,7,7,Conventional,10/14/2021,$198.02 ,$192.99 ,0.97,JEEVES REALTY LLC,Seth Flaugher,261202400,261014875,Orlando Regional,Orlando Regional,TRUE
1,GC447197,SLD,25065 SW 22nd AVE,Newberry,32669,Cottages of Country Way,"2,383",02530-020-041,"$380,000 ",4,3,0,2014,,Single Family Residence,,"$4,460.00 ",40,40,13,Cash,9/22/2021,$167.81 ,$159.46 ,0.95,Keller Williams Gainesville Realty Partners,Shannon Bass,259505422,25950341,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC444930,SLD,7817 NW 50TH ST,Gainesville,32653,Blues Creek,"2,200",06006-061-011,"$380,000 ",3,2,1,1994,"Private, Community",Single Family Residence,,"$4,371.00 ",32,32,5,Conventional,6/28/2021,$170.45 ,$172.73 ,1.01,BHHS Florida Realty,Jeffrey Tice,259500527,259505695,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC442496,SLD,1747 SW 67th CIR,Gainesville,32607,Grand Oaks (Gainesville),"1,900",06677-003-095,"$380,000 ",3,2,0,2021,Community,Single Family Residence,,$0.00 ,215,215,29,Conventional,10/15/2021,$200.00 ,$200 ,1,WATSON REALTY CORP-GVILLE,C. Allison Ables,259504715,259504874,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441247,SLD,2042 NW 7th LN,Gainesville,32603,Murrey Hill Ct,"1,728",15449-000-000,"$380,000 ",4,3,0,1949,,Single Family Residence,,"$3,052.00 ",52,52,34,Cash,3/25/2021,$219.91 ,$219.91 ,1,Bosshardt Realty Services LLC,Nancy Turbyfill,259504752,25950341,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC440026,SLD,4322 NW 10 PL,Gainesville,32605,Kelston Lane,"1,602",06375-300-003,"$380,000 ",3,2,0,1995,,Single Family Residence,,"$3,260.00 ",117,117,80,Conventional,3/31/2021,$246.50 ,$237.20 ,0.96,Watson Realty Corp -Tioga,Jean Calderwood,259500495,259505361,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC446379,SLD,7119 SW 81st DR,Gainesville,32608,Mentone,"2,502",07061-040-036,"$380,000 ",4,3,0,2000,Community,Single Family Residence,,"$5,739.00 ",56,56,3,VA,9/10/2021,$149.88 ,$151.88 ,1.01,Pepine Realty,Betsy Pepine,259503892,259504964,Ocala - Marion,Ocala - Marion,TRUE
1,GC446316,SLD,8201 SW 51ST RD,Gainesville,32608,Stillwind,"2,467",06858-020-117,"$380,000 ",4,3,0,2002,Private,Single Family Residence,,$688.00 ,54,54,1,Conventional,9/7/2021,$154.03 ,$154.03 ,1,Pepine Realty,Betsy Pepine,259503892,259504999,Ocala - Marion,Ocala - Marion,TRUE
1,GC446153,SLD,7206 SW 86th TER,Gainesville,32608,Mentone,"2,315",07061-080-007,"$380,000 ",4,3,0,2002,Community,Single Family Residence,,"$3,685.00 ",54,54,7,Conventional,8/30/2021,$164.15 ,$164.15 ,1,Pepine Realty,Betsy Pepine,259503892,259505695,Ocala - Marion,Ocala - Marion,TRUE
1,GC445015,SLD,5115 SW 105TH WAY,Gainesville,32608,HP/The Hamptons 32,"1,998",06860-320-020,"$380,000 ",3,2,0,1996,"Private, Community",Single Family Residence,,"$4,052.00 ",38,38,4,Conventional,7/9/2021,$189.69 ,$190.19 ,1,BHGRE Thomas Group,Evelyn Bergman,259503335,259506015,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC444597,SLD,7375 NW 115th RD,Alachua,32615,Turkey Creek,"2,816",05900-020-026,"$380,000 ",4,3,0,2004,Community,Single Family Residence,,"$4,353.00 ",165,165,135,Conventional,10/28/2021,$141.69 ,$134.94 ,0.95,COLDWELL BANKER MM PARRISH,Don Daley,259502056,259506249,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC439723,SLD,252 SW 128th TER,Newberry,32669,Town Of Tioga,"2,179",04333-040-105,"$380,000 ",3,2,0,2002,Community,Single Family Residence,,"$4,111.00 ",97,97,48,Conventional,2/24/2021,$178.98 ,$174.39 ,0.97,Tioga Realty Inc,Tom & Trish Reilly,259503138,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC433759,SLD,6577 SW 77th DR,Gainesville,32608,Grand Preserve At Kanapaha,"2,020",07060-100-626,"$380,561 ",4,2,1,2021,Community,Single Family Residence,,"$1,076.00 ",416,416,297,Conventional,5/28/2021,$188.40 ,$188.40 ,1,Skobel Realty LLC,Loree Skobel,259504735,259504182,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC432542,SLD,2849 SW 118th DR,Gainesville,32608,Oakmont,"1,816",04427-111-358,"$380,705 ",4,3,0,2020,Community,Single Family Residence,,$0.00 ,316,316,189,Conventional,1/6/2021,$211.22 ,$209.64 ,0.99,Tommy Williams Realty LLC,Ashley Morrell,259503546,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442178,SLD,1717 SW 70th CIR,Gainesville,32607,Grand Oaks (Gainesville),"1,915",06677-003-074,"$380,900 ",4,2,1,2020,Community,Single Family Residence,,$0.00 ,108,108,62,Conventional,6/22/2021,$198.02 ,$198.90 ,1,Rabell Realty Group LLC,Kristen Rabell - Team K&R,259504030,259500046,Ocala - Marion,Ocala - Marion,TRUE
1,GC448076,SLD,5512 SW 88th CT,Gainesville,32608,HP/Evans Hollow 2,"2,303",06860-020-010,"$381,000 ",3,2,0,1985,,Single Family Residence,,"$5,046.00 ",20,20,20,Cash,10/28/2021,$162.79 ,$165.44 ,1.02,WATSON REALTY CORP-GVILLE,Jonathan Colon,259500568,259500004,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC448017,SLD,1745 SW 67TH CIR,GAINESVILLE,32607,GRAND OAKS AT TOWER ROAD,"1,700",06677-030-096,"$381,000 ",3,2,0,2021,Community,Single Family Residence,,$0.00 ,61,61,61,Conventional,12/27/2021,$220.00 ,$224.12 ,1.02,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,259506544,Ocala - Marion,Gainesville-Alachua,TRUE
1,GC442713,SLD,1759 SW 70th CIR,Gainesville,32607,Grand Oaks (Gainesville),"1,911",06677-003-066,"$381,000 ",4,3,0,2020,Community,Single Family Residence,,$0.00 ,68,68,2,Conventional,5/27/2021,$195.45 ,$199.37 ,1.02,Rabell Realty Group LLC,Kristen Rabell - Team K&R,259504030,259504874,Ocala - Marion,Ocala - Marion,TRUE
1,GC445143,SLD,1106 NW 57TH ST,Gainesville,32605,Park Avenue,"2,907",06354-020-031,"$381,550 ",3,2,1,1989,,Single Family Residence,,"$5,728.00 ",168,168,121,Conventional,11/19/2021,$137.60 ,$131.25 ,0.95,"BOUKARI REALTY, INC",Jamie Stevens,259506394,259506249,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC443030,SLD,16114 NW 205th ST,High Springs,32643,Weston Oaks,"2,011",01519-020-008,"$383,350 ",4,2,1,2021,,Single Family Residence,,$789.00 ,106,106,49,Conventional,7/14/2021,$188.91 ,$190.63 ,1.01,San Felasco Real Estate Services,Donna Gocek,259500870,25950341,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441592,SLD,1763 SW 67th CIR,Gainesville,32607,Grand Oaks (Gainesville),"1,983",06677-003-091,"$383,718 ",4,3,0,2021,Community,Single Family Residence,,$0.00 ,184,184,0,Conventional,8/16/2021,$186.00 ,$193.50 ,1.04,Watson Realty Corp - NW 23rd Ave.,Allison Ables,259504715,259500046,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC440424,SLD,1438 NW 136th DR,Newberry,32669,Arbor Greens,"3,209",04338-022-227,"$384,515 ",4,3,0,2021,Community,Single Family Residence,,$0.00 ,225,225,23,Conventional,8/9/2021,$119.21 ,$119.82 ,1.01,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,270534868,Tampa,Tampa,TRUE
1,GC440043,SLD,1375 NW 136th BLVD,Newberry,32669,Arbor Greens,"2,854",04338-022-212,"$384,665 ",5,3,0,2021,Community,Single Family Residence,,$0.00 ,241,241,33,Conventional,8/3/2021,$134.78 ,$134.78 ,1,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,70002595,Tampa,Tampa,TRUE
1,GC443636,SLD,2943 SW 118 DR,Gainesville,32608,Oakmont,"1,520",04427-111-363,"$384,900 ",3,2,0,2020,Community,Single Family Residence,,"$3,252.00 ",119,119,0,Conventional,8/16/2021,$253.22 ,$253.22 ,1,Bosshardt Realty Services LLC,Aimee Oelrich,259500791,259504926,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443087,SLD,1453 NW 136th DR,Newberry,32669,Arbor Greens,"1,982",04338-023-241,"$384,990 ",4,2,1,2021,Community,Single Family Residence,,$0.00 ,208,208,20,Cash,10/26/2021,$185.53 ,$194.24 ,1.05,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,259500004,Tampa,Tampa,TRUE
1,GC500502,SLD,5128 NW 64TH BLVD,GAINESVILLE,32653,DEER RUN III,"1,852",06023-030-037,"$385,000 ",4,2,0,1983,Private,Single Family Residence,Fee Simple,"$3,273.57 ",5,5,5,Conventional,12/7/2021,$207.88 ,$207.88 ,1,BOSSHARDT REALTY SERVICES LLC,Dustin Sims,259506775,259507001,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC448072,SLD,9425 SW 21ST AVE,Gainesville,32607,Quarries,"2,422",06667-150-030,"$385,000 ",3,2,1,1988,,Single Family Residence,,"$5,586.00 ",21,21,21,Cash,11/1/2021,$165.15 ,$158.96 ,0.96,"Campus To Coast Realty, Inc",Jennifer Lee,259503897,271500503,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC448071,SLD,7914 NW 46th WAY,Gainesville,32653,Weschester,"2,056",06009-030-009,"$385,000 ",4,3,0,2012,Community,Single Family Residence,,"$4,078.00 ",44,44,44,Conventional,12/17/2021,$194.07 ,$187.26 ,0.96,BOSSHARDT REALTY SERVICES LLC,Amy Yang,259506118,259500035,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447392,SLD,2727 SW 98th DR,Gainesville,32608,HP/Katelyn Lane,"2,350",06860-352-033,"$385,000 ",4,3,0,2003,,Single Family Residence,,"$4,438.00 ",50,50,50,Conventional,11/19/2021,$169.79 ,$163.83 ,0.96,RE/MAX PROFESSIONALS,Dada McGlynn,275501157,259500037,Ocala - Marion,Gainesville-Alachua,TRUE
1,GC444749,SLD,3992 SW 21st TER,Gainesville,32608,Madera Cluster,"1,991",07280-010-015,"$385,000 ",3,2,0,2004,,Single Family Residence,,"$5,842.00 ",39,39,0,Cash,6/29/2021,$193.37 ,$193.37 ,1,Engel & Volkers Gainesville,Kimberly Mitchell,278037926,264000987,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC443783,SLD,9834 SW 34th RD,Gainesville,32608,HP/Ashleigh Circle,"2,046",06860-332-124,"$385,000 ",4,2,0,1999,,Single Family Residence,,"$5,452.00 ",33,33,1,Conventional,5/26/2021,$185.68 ,$188.17 ,1.01,Bosshardt Realty Services LLC,Perry G. McDonald,259503206,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC443532,SLD,8376 SW 80th PL,Gainesville,32608,LongLeaf,"2,664",07098-205-225,"$385,000 ",4,3,0,2006,Community,Single Family Residence,,"$6,846.00 ",78,78,36,Cash,7/2/2021,$150.11 ,$144.52 ,0.96,Moeller Realty Inc,Thomas Leinbaugh,259500209,259500037,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC443299,SLD,506 NE 6th AVE,Gainesville,32601,Highlands,"1,552",12590-001-000,"$385,000 ",2,1,1,1931,,Single Family Residence,,"$2,189.00 ",28,28,1,Cash,5/6/2021,$241.56 ,$248.07 ,1.03,Sage Real Estate,Michelle Hazen,259504971,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC443054,SLD,8710 NW 266 ST,High Springs,32643,Not In Subdivision,"1,500",01760-004-000,"$385,000 ",3,2,0,1994,,Single Family Residence,,"$2,279.00 ",62,62,27,Conventional,6/1/2021,$263.27 ,$256.67 ,0.97,Florida Homes Realty & Mortgage,Beth Jenkins,259504538,259500046,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442707,SLD,6549 SW 74 DR,Gainesville,32608,Brytan,"2,123",07027-002-048,"$385,000 ",4,3,0,2018,Community,Single Family Residence,,"$6,280.00 ",67,67,16,Conventional,5/28/2021,$183.66 ,$181.35 ,0.99,Bosshardt Realty Services LLC,Rainbow Young,259505231,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC441432,SLD,1739 SW 67th CIR,Gainesville,32607,Grand Oaks (Gainesville),"2,138",06677-003-097,"$385,000 ",4,3,0,2021,Community,Single Family Residence,,$0.00 ,120,120,0,Conventional,6/8/2021,$180.07 ,$180.07 ,1,Watson Realty Corp - NW 23rd Ave.,Allison Ables,259504715,70002595,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC440716,SLD,25451 SW 4th AVE,Newberry,32669,Not In Subdivision,"2,089",01989-002-000,"$385,000 ",4,3,0,2021,,Single Family Residence,,$235.00 ,77,77,28,VA,3/29/2021,$184.30 ,$184.30 ,1,"Matchmaker Realty Of Alachua County, Inc",Tony Cousins,259504117,259505695,Gainesville-Alachua,Orlando Regional,TRUE
1,GC440282,SLD,1820 NW 46th ST,Gainesville,32605,Suburban Heights,"2,601",06381-009-000,"$385,000 ",4,2,0,1965,Private,Single Family Residence,,"$5,271.00 ",108,108,55,Conventional,4/12/2021,$149.83 ,$148.02 ,0.99,Keller Williams Gainesville Realty Partners,Craig Wilburn-Team Dynamo,259503108,259504935,Ocala - Marion,Ocala - Marion,TRUE
1,GC440115,SLD,9911 NW 24 PL,Gainesville,32606,Hills Of Santa Fe,"2,382",06250-011-000,"$385,000 ",4,2,1,1996,,Single Family Residence,,"$4,098.00 ",163,163,132,Conventional,5/20/2021,$161.63 ,$161.63 ,1,Bosshardt Realty Services LLC,Fonda Butkiewicz,271511225,70002595,Ocala - Marion,Ocala - Marion,TRUE
1,GC438651,SLD,10213 SW 124 TER,Archer,32618,University Country Ests,"2,123",04626-003-004,"$385,000 ",3,3,0,2005,Private,Single Family Residence,,"$4,600.00 ",94,94,55,Conventional,1/11/2021,$178.99 ,$181.35 ,1.01,Rabell Realty Group LLC,Nancy (Trey) Anderson,259505137,25950341,Ocala - Marion,Ocala - Marion,TRUE
1,GC446355,SLD,6210 LAKE SHORE DR,Gainesville,32641,Magnolia Estates,"2,200",17944-044-000,"$385,000 ",3,3,1,2000,,Single Family Residence,,"$4,500.00 ",88,88,88,Cash,11/29/2021,$215.91 ,$175 ,0.81,KELLER WILLIAMS GAINESVILLE REALTY PARTNERS,Valencia Wells,259505259,259504926,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC442251,SLD,2231 NW 49th AVE,Gainesville,32605,Sorrento,"2,780",07891-010-033,"$385,000 ",4,3,1,2004,Community,Single Family Residence,,"$4,029.00 ",143,114,42,Conventional,7/1/2021,$140.25 ,$138.49 ,0.99,Keller Williams Gainesville Realty Partners,April McCray,259504113,261010944,Gainesville-Alachua,Ocala - Marion,TRUE
1,OM610657,SLD,11219 SW 16 ST,MICANOPY,32667,"PRAIRIE SOUTH, PHASE III (LEVY GRANT","2,396",16328-030-057,"$385,000 ",4,3,1,2018,,Single Family Residence,Fee Simple,"$5,214.00 ",41,41,41,VA,1/8/2021,$169.03 ,$160.68 ,0.95,"BOSSHARDT REALTY SERVICES, LLC",Melinda Hart,259505792,55055,Ocala - Marion,Ocala - Marion,TRUE
1,GC444043,SLD,12366 SW 5th AVE,Newberry,32669,Amariah Park,"1,933",04340-010-029,"$385,456 ",3,2,0,2021,Community,Single Family Residence,,$0.00 ,183,183,1,Cash,10/29/2021,$199.41 ,$199.41 ,1,G W Robinson Realty Inc,Christopher Kobrin,259505688,259500047,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC440044,SLD,13683 NW 13th PL,Newberry,32669,Arbor Greens,"2,854",04338-022-224,"$385,665 ",5,3,0,2021,Community,Single Family Residence,,$0.00 ,153,153,13,FHA,5/7/2021,$135.13 ,$135.13 ,1,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,259500060,Tampa,Tampa,TRUE
1,GC440153,SLD,3270 SW 120th TER,Gainesville,32608,Oakmont,"1,870",04427-111-578,"$385,725 ",3,2,0,2020,Community,Single Family Residence,,$0.00 ,106,106,0,Conventional,3/26/2021,$206.04 ,$206.27 ,1,ICI Select Realty Inc.,Ali H Kargar,253004979,70002595,Gainesville-Alachua,Tampa,TRUE
1,GC446762,SLD,8225 SW 78TH LN,Gainesville,32608,LongLeaf,"1,782",07098-407-444,"$385,900 ",3,2,1,2012,"Private, Community",Single Family Residence,,"$4,389.00 ",90,90,90,Conventional,12/1/2021,$215.99 ,$216.55 ,1,BHHS FLORIDA REALTY,Jeff Tice,259500527,259505695,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC435756,SLD,6549 SW 77th DR,Gainesville,32608,Grand Preserve At Kanapaha,"2,120",07060-100-628,"$385,907 ",4,3,0,2020,Community,Single Family Residence,,$1.00 ,286,286,87,Conventional,4/5/2021,$182.03 ,$182.03 ,1,Skobel Realty LLC,Loree Skobel,259504735,259504945,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC500452,SLD,7629 SW 2ND PL,GAINESVILLE,32607,WESTCHESTER MANOR,"2,647",06656-700-009,"$386,000 ",4,3,0,1981,,Single Family Residence,Fee Simple,"$3,577.86 ",8,8,8,Cash,11/22/2021,$145.45 ,$145.83 ,1,EXP REALTY LLC,Deena Erickson-Klacko,259503806,259504874,Gainesville-Alachua,Sarasota - Manatee,TRUE
1,GC446271,SLD,7760 SW 80th DR,Gainesville,32608,LongLeaf,"2,306",07098-407-423,"$386,000 ",4,2,0,2013,Community,Single Family Residence,,"$4,571.00 ",40,40,16,Conventional,8/23/2021,$168.69 ,$167.39 ,0.99,Bosshardt Realty Services LLC,Amy Y Yang,259506118,259500037,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC445650,SLD,27013 SW 22nd PL,Newberry,32669,Not In Subdivision,"1,728",02524-004-011,"$386,000 ",3,2,0,2002,,Single Family Residence,,"$3,235.00 ",39,39,2,Conventional,7/30/2021,$230.90 ,$223.38 ,0.97,Bosshardt Realty Services LLC,Cindy Harrington,259503672,259500046,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC500400,SLD,1601 SW 68TH TER,GAINESVILLE,32607,GRAND OAKS AT TOWER RD,"1,705",06677-030-102,"$386,900 ",3,2,1,2021,,Single Family Residence,Fee Simple,$0.00 ,5,5,5,Conventional,12/29/2021,$226.92 ,$226.92 ,1,RABELL REALTY GROUP LLC,Kristen Rabell,259504030,275510980,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC447609,SLD,9543 SW 67TH LN,GAINESVILLE,32608,LUGANO,"1,611",07071-010-109,"$386,978 ",3,2,0,2021,,Single Family Residence,Fee Simple,"$1,200.00 ",294,294,0,Conventional,12/30/2021,$240.21 ,$240.21 ,1,EMMER DEVELOPMENT CORP,Lori Cain,259500890,259500065,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC437961,SLD,1027 NW 134th WAY,Newberry,32669,Arbor Greens,"2,370",04338-022-204,"$386,990 ",5,3,0,2021,Community,Single Family Residence,,$0.00 ,274,274,225,FHA,6/29/2021,$163.29 ,$163.29 ,1,"D R Horton Realty of Tampa, LLC",Teddianne M Sherman,555511772,264000987,Tampa,Tampa,TRUE
1,GC442733,SLD,6424 SW 37th WAY,Gainesville,32608,Country Club Manor,"4,133",07246-007-000,"$387,000 ",4,3,0,1979,,Single Family Residence,,"$6,252.00 ",73,73,8,Conventional,6/3/2021,$90.73 ,$93.64 ,1.03,Rabell Realty Group LLC,Kristen Rabell - Team K&R,259504030,25950341,Ocala - Marion,Ocala - Marion,TRUE
1,GC445293,SLD,6046 SW 84th ST,Gainesville,32608,Chesnut Village,"2,556",07051-020-016,"$387,000 ",5,3,0,2020,,Single Family Residence,,"$1,403.00 ",137,137,137,Conventional,11/15/2021,$152.54 ,$151.41 ,0.99,RE/MAX PROFESSIONALS,Saveela Asad,259505179,259500792,Orlando Regional,Gainesville-Alachua,TRUE
1,GC443713,SLD,8585 SW 76 PL,Gainesville,32608,LongLeaf,"2,298",07098-102-083,"$387,500 ",3,2,1,2005,Community,Single Family Residence,,"$4,522.00 ",81,81,56,Conventional,7/21/2021,$168.62 ,$168.62 ,1,Prestige Equity Management Inc.,Michael Steinberg,259503242,259504964,Gainesville-Alachua,Gainesville-Alachua,TRUE
1,GC441604,SLD,3714 NW 33rd TER,Gainesville,32605,Weatherstone,"2,556",06092-060-008,"$387,500 ",4,3,0,2000,,Single Family Residence,,"$6,848.00 ",22,22,9,Cash,3/8/2021,$166.28 ,$151.60 ,0.91,Exit Realty Producers,Nientzu Patterson,259506595,259504115,Gainesville-Alachua,Ocala - Marion,TRUE
1,GC445956,SLD,4034 SW 21st TER,Gainesville,32608,Madera Cluster,"2,891",07280-010-013,"$387,654 ",4,3,1,2004,,Single Family Residence,,"$7,345.00 ",67,67,4,Conventional,6/30/2021,$134.09 ,$134.09 ,1,Out Of Area Firm (See Remarks), Reciprocal- Out Of Area Agent,2.595E+14,259504874,,Gainesville-Alachua,TRUE
